"date","Australia","Brazil","China","France","India","Indonesia","Iran","Italy","Korea, South","Mexico","New Zealand","Russia","Spain","Sweden","Turkey","US","United Kingdom"
"2020-05-29","   .27 %","-87.02 %"," -8.28 %","  1.70 %","-94.30 %","  2.76 %","  1.96 %","   .22 %","   .34 %","-85.66 %","   .00 %","-59.18 %","   .28 %","  2.10 %","   .71 %","-69.19 %","   .29 %"
"2020-05-30","   .11 %","-88.99 %"," -3.84 %","   .93 %","-96.57 %","  2.21 %","  1.56 %","   .18 %","   .24 %","-88.15 %","   .00 %","-63.71 %","   .28 %","  1.75 %","   .61 %","-73.83 %","   .58 %"
"2020-05-31","   .14 %","-95.60 %","-17.06 %","   .70 %","-98.34 %","  2.72 %","  1.69 %","   .14 %","   .31 %","-96.11 %","   .00 %","-90.71 %","   .10 %","  1.16 %","   .51 %","-93.95 %","   .07 %"
"2020-06-01","   .26 %","-92.60 %","  3.57 %","  7.54 %","-98.01 %","  1.76 %","  1.97 %","   .09 %","   .33 %","-93.25 %","   .00 %","-84.86 %","   .07 %","   .72 %","   .50 %","-89.47 %","   .72 %"
"2020-06-02","   .11 %","-85.23 %","   .23 %","  2.18 %","-93.88 %","  2.26 %","  2.02 %","   .14 %","   .42 %","-84.11 %","   .00 %","-56.51 %","   .12 %","  2.05 %","   .48 %","-68.78 %","   .21 %"
"2020-06-03","   .15 %","-91.96 %"," -1.35 %","   .69 %","-97.85 %","  2.48 %","  1.99 %","   .14 %","   .34 %","-92.88 %","   .00 %","-84.85 %","   .16 %","  5.74 %","   .52 %","-89.73 %","   .50 %"
"2020-06-04","   .10 %","-88.89 %"," -7.87 %","  2.55 %","-97.23 %","  2.07 %","  2.22 %","   .08 %","   .34 %","-89.29 %","   .00 %","-72.57 %","   .14 %","  2.65 %","   .59 %","-79.48 %","   .28 %"
"2020-06-05","   .07 %","-86.58 %"," -7.03 %","  1.65 %","-96.21 %","  2.44 %","  1.76 %","   .22 %","   .44 %","-86.07 %","   .00 %","-61.63 %","   .13 %","  2.52 %","   .56 %","-73.70 %","   .35 %"
"2020-06-06","   .10 %","-79.86 %","-17.85 %","  1.37 %","-90.69 %","  3.36 %","  1.36 %","   .12 %","   .49 %","-79.28 %","   .00 %","-50.25 %","   .14 %","  2.21 %","   .52 %","-64.36 %","   .21 %"
"2020-06-07","   .08 %","-95.28 %","-17.86 %","  1.35 %","-98.63 %","  2.20 %","  1.40 %","   .08 %","   .32 %","-95.31 %","   .00 %","-90.17 %","   .10 %","  1.92 %","   .54 %","-93.99 %","   .07 %"
"2020-06-08","   .03 %"," ##.## %","-13.29 %","  3.02 %"," ##.## %","  2.72 %","  1.19 %","   .12 %","   .32 %"," ##.## %","   .00 %"," ##.## %","   .07 %","   .90 %","   .58 %"," ##.## %","   .56 %"
"2020-06-09","   .10 %","-84.37 %"," -6.95 %","  1.79 %","-95.39 %","  3.26 %","  1.21 %","   .12 %","   .42 %","-83.92 %","   .00 %","-57.72 %","   .10 %","  1.75 %","   .58 %","-72.18 %","   .42 %"
"2020-06-10","   .15 %","-81.12 %"," -6.44 %","  3.77 %","-93.35 %","  3.75 %","  1.14 %","   .09 %","   .38 %","-80.39 %","   .00 %","-51.28 %","   .13 %","  1.94 %","   .54 %"," ##.## %","   .28 %"
"2020-06-11","   .05 %","-50.54 %","-17.95 %","  1.65 %","-59.53 %","  2.85 %","  1.25 %","   .16 %","   .47 %","-49.75 %","   .00 %","-26.94 %","   .18 %","  3.15 %","   .57 %","-31.09 %"," ##.## %"
"2020-06-12","   .07 %","-93.36 %","-17.15 %","  3.94 %","-97.58 %","  3.15 %","  1.31 %","   .07 %","   .40 %","-94.14 %","   .00 %","-88.55 %","   .21 %","  2.89 %","   .69 %","-93.22 %","   .27 %"
"2020-06-13","   .36 %"," ##.## %","   .31 %","  3.09 %"," ##.## %","  2.79 %","  1.33 %","   .15 %","   .28 %"," ##.## %","   .00 %"," ##.## %","   .16 %","  2.51 %","   .83 %"," 46.32 %","   .23 %"
"2020-06-14","   .20 %","   .00 %","   .00 %","  2.62 %","   .00 %","  2.29 %","  1.34 %","   .14 %","   .30 %","   .00 %","   .00 %","   .00 %","   .13 %","  1.34 %","   .88 %","   .00 %","   .19 %"
"2020-06-15","   .16 %","-90.06 %","-15.23 %","  1.85 %","-96.86 %","  2.66 %","  1.31 %","   .13 %","   .28 %","-92.12 %","   .13 %","-85.56 %","   .07 %","  1.49 %","   .89 %","-91.71 %","   .11 %"
"2020-06-16","   .31 %"," ##.## %","   .38 %","  2.52 %"," ##.## %","  2.81 %","  1.35 %","   .09 %","   .35 %"," ##.## %","   .00 %"," 50.33 %","   .09 %","  1.79 %","   .82 %"," 27.18 %","   .17 %"
"2020-06-17","   .28 %","-84.22 %","  -.04 %","  3.09 %","-96.06 %","  2.55 %","  1.36 %","   .14 %","   .48 %","-85.50 %","   .07 %","-73.01 %","   .15 %","  2.32 %","   .79 %","-82.13 %","   .17 %"
"2020-06-18","   .24 %","-87.97 %","  1.87 %","  5.43 %","-96.45 %","  3.21 %","  1.33 %","   .14 %","   .40 %","-89.93 %","   .00 %","-83.47 %","   .24 %","  2.71 %","   .71 %","-90.32 %","   .17 %"
"2020-06-19","   .03 %","-88.20 %"," -8.20 %","  4.69 %","-96.37 %","  2.43 %","  1.32 %","  -.06 %","   .54 %","-90.75 %","   .13 %","-84.38 %","   .13 %","   .00 %","   .66 %","-91.07 %","   .20 %"
"2020-06-20","   .67 %"," ##.## %","   .48 %","  3.79 %"," ##.## %","  2.80 %","  1.16 %","   .11 %","   .39 %"," 95.19 %","   .13 %"," 41.97 %","   .15 %","   .00 %","   .67 %"," 25.97 %","   .19 %"
"2020-06-21","   .17 %","-82.87 %"," -8.97 %","  4.97 %","-95.59 %","  1.91 %","  1.17 %","   .09 %","   .14 %","-84.82 %","   .13 %","-74.35 %","   .14 %","   .00 %","   .64 %","-83.15 %","   .17 %"
"2020-06-22","   .24 %","-84.71 %","-10.97 %","   .81 %","-95.70 %","  2.08 %","  1.26 %","   .09 %","   .37 %","-86.89 %","   .13 %","-79.03 %","   .09 %","  5.15 %","   .65 %","-87.04 %","   .13 %"
"2020-06-23","   .39 %","-88.27 %","-15.82 %","  2.27 %","-95.89 %","  2.24 %","  1.18 %","   .05 %","   .41 %","-90.90 %","   .07 %","-85.02 %","   .10 %","  3.23 %","   .67 %","-91.48 %","   .16 %"
"2020-06-24","   .49 %","-61.78 %"," -4.82 %","  4.41 %","-80.06 %","  2.32 %","  1.21 %","   .24 %","   .22 %","-61.82 %","   .20 %","-32.34 %","   .14 %","  2.44 %","   .78 %","-53.68 %","   .08 %"
"2020-06-25","   .49 %","-85.68 %","-17.10 %","  4.02 %","-95.45 %","  2.40 %","  1.22 %","   .12 %","   .31 %","-88.58 %","   .07 %","-82.85 %","   .16 %","  2.51 %","   .76 %","-90.05 %","   .20 %"
"2020-06-26","   .08 %","-72.63 %"," -6.30 %","  3.82 %","-91.26 %","  2.47 %","  1.22 %","   .11 %","   .40 %","-72.39 %","   .13 %","-44.84 %","   .17 %","  1.95 %","   .72 %","-64.64 %","   .17 %"
"2020-06-27","  1.12 %","-80.48 %","-16.65 %","  2.83 %","-94.67 %","  2.69 %","  1.13 %","   .07 %","   .49 %","-83.44 %","   .26 %","-75.11 %","   .23 %","   .00 %","   .71 %","-83.69 %","   .12 %"
"2020-06-28","  1.01 %","-75.85 %"," -7.35 %","   .06 %","-93.49 %","  2.27 %","  1.13 %","   .07 %","   .33 %","-78.15 %","   .13 %","-61.86 %","   .12 %","   .00 %","   .69 %","-72.83 %","   .09 %"
"2020-06-29","   .90 %"," ##.## %","  4.75 %","  5.19 %"," ##.## %","  2.00 %","  1.14 %","   .05 %","   .34 %"," ##.## %","   .00 %"," ##.## %","   .08 %","  3.88 %","   .70 %"," ##.## %","   .12 %"
"2020-06-30","  1.10 %","-86.71 %","-16.03 %","  3.74 %","-94.79 %","  2.35 %","  1.09 %","   .06 %","   .39 %","-89.74 %","   .00 %","-84.59 %","   .12 %","  1.16 %","   .65 %","-90.30 %","   .11 %"
"2020-07-01","  1.02 %","-88.94 %","  1.00 %","  3.98 %","-95.29 %","  2.46 %","  1.12 %","   .08 %","   .42 %","-90.26 %","   .13 %","-85.63 %","   .16 %","  1.81 %","   .60 %","-91.29 %","   .11 %"
"2020-07-02","   .81 %","-65.84 %"," -5.99 %","  2.33 %","-87.66 %","  2.81 %","  1.15 %","   .08 %","   .49 %","-66.28 %","   .00 %","-38.29 %","   .18 %","  1.36 %","   .59 %","-58.52 %"," 43.53 %"
"2020-07-03","  2.41 %","-72.25 %"," -7.18 %","  1.66 %","-92.18 %","  2.19 %","  1.10 %","   .09 %","   .49 %","-74.89 %","   .00 %","-58.95 %","   .18 %","  1.10 %","   .58 %","-69.65 %","   .18 %"
"2020-07-04","  2.22 %"," 45.34 %","   .34 %","  4.30 %"," 60.15 %","  2.38 %","  1.04 %","   .10 %","   .47 %"," 41.28 %","   .20 %"," 15.36 %","   .00 %","   .00 %","   .57 %"," 24.47 %","   .22 %"
"2020-07-05","  1.66 %","-78.81 %","-11.41 %","   .13 %","-93.24 %","  2.59 %","  1.08 %","   .08 %","   .35 %","-82.58 %","   .07 %","-77.87 %","   .00 %","   .00 %","   .56 %","-85.20 %","   .18 %"
"2020-07-06","  2.00 %","-85.71 %","-16.56 %","  1.86 %","-93.69 %","  1.90 %","  1.09 %","   .09 %","   .33 %","-88.43 %","   .13 %","-84.11 %","   .50 %","  2.30 %","   .53 %","-90.00 %","   .13 %"
"2020-07-07","  1.50 %"," ##.## %"," -6.66 %","  1.51 %"," ##.## %","  1.95 %","  1.08 %","   .06 %","   .48 %"," ##.## %","   .07 %"," ##.## %","   .14 %","   .39 %","   .51 %"," ##.## %","   .20 %"
"2020-07-08","  1.91 %"," ##.## %"," -5.74 %","  3.26 %"," ##.## %","  2.80 %","  1.10 %","   .08 %","   .37 %"," ##.## %","   .20 %"," 58.84 %","   .15 %","   .70 %","   .50 %"," 63.12 %","   .22 %"
"2020-07-09","  3.51 %","-71.30 %"," -7.91 %","  1.25 %","-91.44 %","  3.90 %","   .84 %","   .09 %","   .34 %","-74.67 %","   .13 %","-66.70 %","   .22 %","   .64 %","   .49 %","-75.24 %","  -.93 %"
"2020-07-10","  1.91 %","-39.21 %"," -4.05 %","  1.84 %"," ##.## %","  2.28 %","   .90 %","   .11 %","   .26 %","-40.01 %","   .06 %","-18.57 %","   .34 %","   .76 %","   .48 %"," ##.## %","  1.35 %"
"2020-07-11","  2.55 %","-42.95 %"," -4.57 %","  2.62 %","-65.61 %","  2.31 %","   .95 %","   .08 %","   .33 %","-43.22 %","   .06 %","-20.57 %","   .00 %","   .00 %","   .48 %","-38.16 %","   .29 %"
"2020-07-12","  1.87 %","-77.78 %","-16.66 %","   .16 %","-91.69 %","  2.27 %","   .86 %","   .10 %","   .46 %","-82.19 %","   .00 %","-79.16 %","   .00 %","   .00 %","   .48 %","-86.02 %","   .22 %"
"2020-07-13","  2.72 %"," ##.## %","  1.37 %","  2.41 %"," ##.## %","  1.69 %","   .91 %","   .07 %","   .24 %"," ##.## %","   .06 %"," ##.## %","   .81 %","  1.24 %","   .47 %"," ##.## %","   .18 %"
"2020-07-14","  2.30 %","-79.24 %","-14.92 %","   .62 %","-91.33 %","  2.07 %","   .97 %","   .05 %","   .29 %","-84.06 %","   .13 %","-80.77 %","   .26 %","   .23 %","   .46 %","-87.05 %","   .43 %"
"2020-07-15","  3.08 %","  6.90 %","  3.71 %","   .98 %"," 14.30 %","  1.94 %","   .91 %","   .07 %","   .45 %","  8.03 %","   .06 %","  3.58 %","   .34 %","   .65 %","   .44 %","  7.76 %","   .18 %"
"2020-07-16","  3.91 %"," ##.## %","  3.28 %","  1.30 %"," ##.## %","  1.97 %","   .94 %","   .09 %","   .44 %"," ##.## %","   .06 %"," ##.## %","   .53 %","   .50 %","   .43 %"," ##.## %","   .22 %"
"2020-07-17","  1.85 %"," ##.## %","  1.29 %","  1.27 %"," ##.## %","  1.79 %","   .89 %","   .09 %","   .29 %"," ##.## %","   .06 %"," 39.15 %","   .54 %","   .53 %","   .43 %"," 70.63 %","   .23 %"
"2020-07-18","  3.16 %","-66.74 %"," -7.85 %","  1.55 %","-88.48 %","  2.11 %","   .80 %","   .10 %","   .25 %","-69.79 %","   .19 %","-65.21 %","   .00 %","   .00 %","   .42 %","-71.64 %","   .28 %"
"2020-07-19","  2.26 %","-64.71 %"," -7.17 %","   .04 %","-87.52 %","  1.93 %","   .80 %","   .09 %","   .19 %","-67.31 %","   .06 %","-61.01 %","   .00 %","   .00 %","   .42 %","-67.27 %","   .25 %"
"2020-07-20","  2.97 %","-82.92 %","-14.98 %","  1.12 %"," ##.## %","  1.96 %","   .88 %","   .08 %","   .33 %","-84.76 %","   .06 %"," ##.## %","  1.76 %","   .99 %","   .42 %"," ##.## %","   .20 %"
"2020-07-21","  3.75 %"," ##.## %","   .29 %","  1.21 %"," ##.## %","  1.88 %","   .95 %","   .05 %","   .46 %"," ##.## %","   .00 %"," ##.## %","   .51 %","   .15 %","   .42 %"," ##.## %","   .15 %"
"2020-07-22","  3.19 %"," ##.## %","  2.17 %","   .49 %"," ##.## %","  2.09 %","   .93 %","   .11 %","   .43 %"," ##.## %","   .00 %"," ##.## %","   .51 %","   .43 %","   .41 %"," ##.## %","   .19 %"
"2020-07-23","  2.18 %"," ##.## %","  6.26 %","  2.07 %"," ##.## %","  2.08 %","   .93 %","   .12 %","   .29 %"," ##.## %","   .06 %"," ##.## %","   .98 %","   .33 %","   .41 %"," ##.## %","   .26 %"
"2020-07-24","  2.61 %","-84.38 %","-15.97 %","  1.68 %","-93.66 %","  1.88 %","   .88 %","   .10 %","   .81 %","-84.42 %","   .00 %","-83.34 %","   .83 %","   .30 %","   .42 %","-87.39 %","   .26 %"
"2020-07-25","  3.25 %"," ##.## %","  2.72 %","   .77 %"," ##.## %","  1.96 %","   .81 %","   .11 %","   .41 %"," ##.## %","   .00 %"," ##.## %","   .00 %","   .00 %","   .41 %"," ##.## %","   .26 %"
"2020-07-26","  3.69 %","-72.65 %","-12.77 %","   .00 %","-86.54 %","  1.53 %","   .81 %","   .10 %","   .18 %","-78.47 %","   .00 %","-77.96 %","   .00 %","   .00 %","   .41 %","-83.20 %","   .25 %"
"2020-07-27","  2.46 %"," ##.## %"," -7.03 %","  1.92 %"," ##.## %","  1.54 %","   .84 %","   .07 %","   .20 %"," ##.## %","   .06 %"," 62.75 %","  2.33 %","   .50 %","   .41 %"," ##.## %","   .23 %"
"2020-07-28","  1.82 %","-55.58 %","-13.66 %","   .41 %"," ##.## %","  1.74 %","   .91 %","   .08 %","   .34 %","-58.58 %","   .13 %"," ##.## %","   .66 %","   .12 %","   .42 %"," ##.## %","   .18 %"
"2020-07-29","  4.60 %","-73.73 %"," -3.33 %","  1.12 %","-85.46 %","  2.33 %","   .89 %","   .12 %","   .13 %","-79.78 %","   .06 %","-79.22 %","   .72 %","   .36 %","   .41 %","-83.88 %","   .27 %"
"2020-07-30","  3.71 %"," ##.## %"," -3.15 %","  1.16 %"," ##.## %","  1.82 %","   .88 %","   .15 %","   .25 %"," ##.## %","   .00 %"," 55.27 %","   .99 %","   .40 %","   .42 %"," ##.## %","   .28 %"
"2020-07-31","  2.23 %","-82.50 %","  4.08 %","   .83 %","-92.52 %","  1.92 %","   .89 %","   .15 %","   .22 %","-82.46 %","   .13 %","-82.65 %","  1.08 %","   .40 %","   .43 %","-86.07 %","   .29 %"
"2020-08-01","  3.56 %"," ##.## %","  4.42 %","   .52 %"," ##.## %","  1.44 %","   .84 %","   .12 %","   .21 %"," ##.## %","   .19 %"," ##.## %","   .00 %","   .00 %","   .43 %"," ##.## %","   .25 %"
"2020-08-02","  2.36 %"," ##.## %","  4.50 %","   .02 %"," ##.## %","  1.38 %","   .88 %","   .10 %","   .16 %"," ##.## %","   .13 %"," 75.24 %","   .00 %","   .00 %","   .43 %"," ##.## %","   .24 %"
"2020-08-03","  2.25 %","-44.65 %","-13.54 %","  1.18 %","-72.24 %","  1.51 %","   .84 %","   .06 %","   .24 %","-44.95 %","   .00 %","-30.59 %","  2.96 %","   .73 %","   .43 %","-37.16 %","   .31 %"
"2020-08-04","  3.82 %"," ##.## %","  6.86 %","   .56 %"," ##.## %","  1.70 %","   .88 %","   .08 %","   .23 %"," ##.## %","   .13 %"," ##.## %","  1.94 %","   .21 %","   .46 %"," ##.## %","   .22 %"
"2020-08-05","  2.29 %","-48.52 %","  2.65 %","   .70 %","-76.24 %","  1.58 %","   .86 %","   .15 %","   .30 %","-51.99 %","   .00 %","-47.34 %","   .98 %","   .44 %","   .50 %","-48.08 %","   .29 %"
"2020-08-06","  1.92 %"," ##.## %","  4.41 %","   .62 %"," ##.## %","  1.61 %","   .83 %","   .16 %","   .14 %"," ##.## %","   .00 %"," 40.37 %","  1.34 %","   .52 %","   .49 %"," 97.91 %","   .31 %"
"2020-08-07","  2.10 %"," ##.## %","  5.25 %","  1.46 %"," ##.## %","  2.08 %","   .77 %","   .22 %","   .30 %"," ##.## %","   .00 %"," ##.## %","  1.45 %","   .43 %","   .50 %"," ##.## %","   .29 %"
"2020-08-08","  1.86 %","-52.11 %"," -4.33 %","   .55 %","-77.08 %","  1.88 %","   .66 %","   .14 %","   .25 %","-57.72 %","   .00 %","-60.40 %","   .00 %","   .00 %","   .49 %","-62.26 %","   .25 %"
"2020-08-09","  1.48 %","-35.27 %"," -2.16 %","   .27 %","-61.93 %","  1.53 %","   .62 %","   .19 %","   .19 %","-34.08 %","   .00 %","-21.69 %","   .00 %","   .00 %","   .49 %","-28.27 %","   .36 %"
"2020-08-10","  1.48 %"," ##.## %","  5.65 %","  1.01 %"," ##.## %","  1.35 %","   .65 %","   .10 %","   .23 %"," ##.## %","   .06 %"," ##.## %","  2.74 %","   .79 %","   .50 %"," ##.## %","   .26 %"
"2020-08-11","  1.91 %"," ##.## %","  4.27 %","   .59 %"," ##.## %","  1.33 %","   .71 %","   .16 %","   .37 %"," ##.## %","   .00 %"," 75.36 %","  1.12 %","   .19 %","   .49 %"," ##.## %","   .00 %"
"2020-08-12","  1.04 %","-73.52 %","-12.53 %","  1.32 %","-79.34 %","  1.51 %","   .76 %","   .19 %","   .38 %","-77.65 %","  1.21 %","-79.52 %","   .97 %","   .40 %","   .50 %","-82.55 %","   .70 %"
"2020-08-13","  1.72 %","-75.22 %","  9.84 %","   .79 %","-80.45 %","  1.60 %","   .79 %","   .21 %","   .70 %","-77.89 %","   .82 %","-80.04 %","  2.29 %","   .48 %","   .51 %","-82.95 %","   .01 %"
"2020-08-14","  1.29 %"," ##.## %","  5.19 %","  1.67 %"," ##.## %","  1.74 %","   .74 %","   .23 %","  1.12 %"," ##.## %","   .44 %"," 39.37 %","  1.62 %","   .53 %","   .50 %"," 97.79 %","   .01 %"
"2020-08-15","  1.09 %"," ##.## %","  7.39 %","   .58 %"," ##.## %","  1.74 %","   .66 %","   .25 %","  1.86 %"," ##.## %","   .81 %"," ##.## %","   .00 %","   .00 %","   .51 %"," ##.## %","  1.14 %"
"2020-08-16","  1.16 %","-56.62 %"," -6.92 %","   .29 %","-74.26 %","  1.51 %","   .63 %","   .19 %","  1.29 %","-64.28 %","   .55 %","-70.81 %","   .00 %","   .00 %","   .48 %","-73.16 %","   .35 %"
"2020-08-17","   .91 %","-46.80 %","-11.44 %","  1.64 %","-71.34 %","  1.30 %","   .65 %","   .13 %","  1.59 %","-53.40 %","   .74 %","-58.86 %","  4.75 %","   .89 %","   .49 %","-59.36 %","   .23 %"
"2020-08-18","   .91 %","-39.84 %"," -2.37 %","   .42 %","-67.65 %","  1.18 %","   .69 %","   .16 %","  1.88 %","-45.90 %","   .37 %","-47.16 %","  1.42 %","   .20 %","   .50 %","-45.31 %","   .35 %"
"2020-08-19","  1.03 %"," -1.29 %","-12.40 %","   .39 %"," -2.37 %","  1.33 %","   .70 %","   .25 %","  1.79 %"," -1.31 %","   .30 %","  -.51 %","  1.83 %","   .23 %","   .52 %","  -.79 %","   .26 %"
"2020-08-20","   .71 %"," ##.## %","-12.26 %","   .89 %"," ##.## %","  1.56 %","   .65 %","   .33 %","  1.98 %"," ##.## %","   .67 %"," ##.## %","  1.90 %","   .47 %","   .56 %"," ##.## %","   .37 %"
"2020-08-21","   .80 %","-66.82 %","-11.28 %","  3.58 %","-73.29 %","  1.49 %","   .63 %","   .37 %","  1.99 %","-74.14 %","   .36 %","-77.62 %","  2.16 %","   .30 %","   .47 %","-80.45 %","   .33 %"
"2020-08-22","   .85 %","-54.13 %"," -6.91 %","   .42 %","-70.65 %","  1.40 %","   .57 %","   .42 %","  2.34 %","-62.63 %","   .18 %","-70.79 %","   .00 %","   .00 %","   .51 %","-73.08 %","   .41 %"
"2020-08-23","   .42 %"," ##.## %"," -2.35 %","  1.50 %"," ##.## %","  1.34 %","   .59 %","   .47 %","  1.53 %"," ##.## %","   .54 %"," ##.## %","   .00 %","   .00 %","   .47 %"," ##.## %","   .32 %"
"2020-08-24","   .55 %"," ##.## %"," -4.33 %","   .76 %"," ##.## %","  1.22 %","   .63 %","   .37 %","  1.59 %"," ##.## %","   .42 %"," ##.## %","  5.02 %","   .76 %","   .56 %"," ##.## %","   .30 %"
"2020-08-25","   .60 %","-74.46 %","-12.35 %","  2.83 %","-81.38 %","  1.57 %","   .61 %","   .34 %","  1.78 %","-75.87 %","   .30 %","-79.57 %","  1.76 %","   .20 %","   .58 %","-82.01 %","   .37 %"
"2020-08-26","   .47 %"," 66.87 %","  -.14 %","  1.86 %"," ##.## %","  1.46 %","   .62 %","   .52 %","  2.41 %"," 61.67 %","   .41 %"," 22.90 %","  1.77 %","   .21 %","   .50 %"," 46.64 %","   .35 %"
"2020-08-27","   .50 %","-31.82 %","-10.81 %","   .94 %","-58.37 %","  1.70 %","   .60 %","   .54 %","  1.98 %","-37.45 %","   .71 %","-38.75 %","  2.30 %"," -3.65 %","   .57 %","-35.12 %","   .47 %"
"2020-08-28","   .39 %"," ##.## %","-11.12 %","  2.58 %"," ##.## %","  1.84 %","   .58 %","   .55 %","  1.69 %"," ##.## %","   .76 %"," 72.05 %","  2.28 %","   .07 %","   .57 %"," ##.## %","   .39 %"
"2020-08-29","   .48 %"," ##.## %","  2.32 %","   .76 %"," ##.## %","  1.99 %","   .51 %","   .54 %","  1.54 %"," ##.## %","   .12 %"," 86.00 %","   .00 %","   .00 %","   .58 %"," ##.## %","   .33 %"
"2020-08-30","   .30 %","-73.53 %","  6.78 %","   .47 %","-80.29 %","  1.69 %","   .47 %","   .51 %","  1.26 %","-74.80 %","   .52 %","-79.18 %","   .00 %","   .00 %","   .55 %","-81.43 %","   .52 %"
"2020-08-31","   .28 %"," ##.## %"," 10.93 %","  1.93 %"," ##.## %","  1.59 %","   .44 %","   .37 %","  1.18 %"," ##.## %","   .81 %"," ##.## %","  5.37 %","   .50 %","   .59 %"," ##.## %","   .42 %"
"2020-09-01","   .40 %","-73.22 %","  6.70 %","  1.23 %","-80.73 %","  1.59 %","   .45 %","   .36 %","  1.32 %","-74.46 %","   .29 %","-79.09 %","  1.75 %","   .17 %","   .58 %","-81.27 %","   .39 %"
"2020-09-02","   .49 %"," -8.00 %","  3.14 %","  1.84 %","-20.49 %","  1.73 %","   .49 %","   .49 %","   .95 %"," -9.27 %","   .11 %"," -5.87 %","  1.82 %","   .01 %","   .59 %"," -6.71 %","   .45 %"
"2020-09-03","   .33 %"," -2.32 %","  -.08 %","  1.35 %"," -6.37 %","  2.01 %","   .53 %","   .51 %","   .96 %"," -2.83 %","   .28 %"," -1.50 %","  1.87 %","   .23 %","   .60 %"," -2.01 %","   .52 %"
"2020-09-04","   .27 %"," ##.## %","  5.61 %","  1.09 %"," ##.## %","  1.77 %","   .53 %","   .63 %","   .81 %"," ##.## %","   .17 %"," 36.98 %","  2.14 %","   .30 %","   .59 %"," 80.69 %","   .58 %"
"2020-09-05","   .27 %"," ##.## %","  7.09 %","   .90 %"," ##.## %","  1.67 %","   .49 %","   .62 %","   .79 %"," ##.## %","   .28 %"," ##.## %","   .00 %","   .00 %","   .60 %"," ##.## %","   .53 %"
"2020-09-06","   .16 %"," ##.## %","  7.33 %","   .60 %"," ##.## %","  1.81 %","   .52 %","   .47 %","   .56 %"," ##.## %","   .23 %"," ##.## %","   .00 %","   .00 %","   .57 %"," ##.## %","   .86 %"
"2020-09-07","   .20 %","-36.06 %"," -3.37 %","   .94 %"," ##.## %","  1.48 %","   .56 %","   .41 %","   .64 %","-45.01 %","   .34 %"," ##.## %","  5.32 %","   .67 %","   .61 %"," ##.## %","   .84 %"
"2020-09-08","   .35 %"," ##.## %"," -1.30 %","  1.55 %"," ##.## %","  1.55 %","   .59 %","   .49 %","   .73 %"," ##.## %","   .34 %"," ##.## %","  1.71 %","   .17 %","   .63 %"," ##.## %","   .70 %"
"2020-09-09","   .22 %"," -7.90 %","   .02 %","  5.78 %","-18.62 %","  1.65 %","   .59 %","   .51 %","   .72 %"," -7.70 %","   .22 %"," -6.11 %","  1.66 %","   .20 %","   .59 %"," -7.23 %","   .76 %"
"2020-09-10","   .15 %"," 40.70 %","  7.08 %","  1.03 %"," ##.## %","  1.90 %","   .52 %","   .57 %","   .81 %"," 38.47 %","   .06 %"," 18.43 %","  1.98 %","   .37 %","   .53 %"," 27.98 %","   .82 %"
"2020-09-11","   .16 %","-20.01 %","  6.23 %","  1.22 %"," ##.## %","  1.80 %","   .58 %","   .57 %","   .62 %","-25.51 %","   .11 %"," ##.## %","  2.20 %","   .36 %","   .58 %"," ##.## %","   .98 %"
"2020-09-12","   .17 %","-52.36 %","  7.65 %","  4.61 %","-55.65 %","  1.80 %","   .54 %","   .53 %","   .55 %","-63.93 %","   .11 %","-71.92 %","   .00 %","   .00 %","   .52 %","-74.89 %","   .96 %"
"2020-09-13","   .15 %","-70.59 %","-11.96 %","   .39 %","-75.19 %","  1.69 %","   .52 %","   .51 %","   .49 %","-71.74 %","   .06 %","-77.75 %","   .00 %","   .00 %","   .53 %","-79.87 %","   .91 %"
"2020-09-14","   .18 %","-55.70 %","-10.30 %","  1.52 %","-55.56 %","  1.44 %","   .65 %","   .35 %","   .48 %","-66.49 %","   .17 %","-73.47 %","  4.84 %","   .00 %","   .59 %","-76.29 %","   .71 %"
"2020-09-15","   .15 %"," ##.## %","  7.37 %","  1.12 %"," ##.## %","  1.58 %","   .67 %","   .43 %","   .50 %"," ##.## %","   .06 %"," ##.## %","  1.59 %","   .97 %","   .59 %"," ##.## %","   .83 %"
"2020-09-16","   .13 %","-58.77 %","-10.67 %","  2.15 %"," ##.## %","  1.76 %","   .73 %","   .50 %","   .68 %","-67.89 %","   .39 %"," ##.## %","  1.86 %","   .26 %","   .60 %"," ##.## %","  1.06 %"
"2020-09-17","   .18 %"," -5.57 %","  -.18 %","  1.33 %","-13.31 %","  1.59 %","   .69 %","   .54 %","   .56 %"," -5.94 %","   .00 %"," -5.04 %","  1.84 %","   .35 %","   .56 %"," -5.70 %","   .90 %"
"2020-09-18","   .09 %"," ##.## %"," -5.89 %","   .64 %"," ##.## %","  1.67 %","   .74 %","   .65 %","   .48 %"," ##.## %","   .11 %"," ##.## %","  2.30 %","   .40 %","   .59 %"," ##.## %","  1.13 %"
"2020-09-19","   .05 %"," ##.## %","  7.06 %","   .86 %"," ##.## %","  1.76 %","   .68 %","   .56 %","   .36 %"," ##.## %","   .22 %"," ##.## %","   .00 %","   .00 %","   .51 %"," ##.## %","  1.14 %"
"2020-09-20","   .05 %","-56.26 %","-10.39 %","   .00 %","-51.19 %","  1.66 %","   .74 %","   .54 %","   .30 %","-66.53 %","   .00 %","-73.61 %","   .00 %","   .00 %","   .50 %","-76.09 %","   .99 %"
