"date","Karnataka/BAGALKOTE","Karnataka/BIDAR","Karnataka/Bagalkote","Karnataka/Ballari","Karnataka/Belagavi","Karnataka/Bengaluru Rural","Karnataka/Bengaluru Urban","Karnataka/Bengaluru urban","Karnataka/Bidar","Karnataka/Chamarajanagara","Karnataka/Chikkaballapura","Karnataka/Chikkamagaluru","Karnataka/Chitradurga","Karnataka/DAKSHINA KANNADA","Karnataka/Dakshina Kannada","Karnataka/Davanagere","Karnataka/Dharwad","Karnataka/Gadag","Karnataka/HASSAN","Karnataka/HAVERI","Karnataka/Hassan","Karnataka/Haveri","Karnataka/KALABURAGI","Karnataka/KOPPAL","Karnataka/Kalaburagi","Karnataka/Kodagu","Karnataka/Kolar","Karnataka/Koppal","Karnataka/MANDYA","Karnataka/Mandya","Karnataka/Mysuru","Karnataka/Other State","Karnataka/RAICHUR","Karnataka/Raichur","Karnataka/Ramanagara","Karnataka/Shivamogga","Karnataka/Tumakuru","Karnataka/UDUPI","Karnataka/UTTARA KANNADA","Karnataka/Udupi","Karnataka/Uttara Kannada","Karnataka/Vijayapura","Karnataka/Yadgir"
"2020-07-02","",""," 25.00 %"," 31.79 %"," 36.67 %","   .00 %","  3.72 %","","  2.11 %","","   .00 %","   .00 %","   .00 %",""," 17.39 %","  2.86 %"," 10.67 %","  6.67 %","",""," 41.67 %","   .00 %","","","  2.29 %","   .00 %"," 20.00 %"," 20.00 %","","   .00 %"," 36.67 %","","","   .00 %","  5.00 %","   .00 %"," 17.33 %","",""," 10.00 %","   .00 %","  6.67 %","   .00 %"
"2020-07-03","","","  5.00 %"," 30.40 %"," 36.67 %","  5.00 %","  3.76 %","","  3.06 %","   .00 %"," 60.00 %","","   .00 %","","  8.82 %","  5.36 %","  6.67 %","  6.67 %","",""," 25.67 %","   .00 %","","","  4.27 %","   .00 %"," 20.00 %"," 20.00 %","","   .00 %"," 16.67 %","",""," 10.00 %","  5.00 %"," 20.00 %","  4.00 %","",""," 10.00 %","   .00 %"," 11.67 %","   .00 %"
"2020-07-04","","","","  8.58 %"," 36.67 %","  9.00 %","  7.80 %","","  8.51 %","   .00 %"," 60.00 %","   .00 %","   .00 %",""," 12.15 %","  5.36 %"," 14.17 %","  6.67 %","",""," 19.00 %","   .00 %","","","  7.00 %",""," 20.00 %"," 20.00 %","","   .00 %"," 16.67 %","",""," 10.00 %","   .00 %"," 20.00 %","  4.00 %","",""," 10.00 %","   .00 %"," 11.67 %","   .00 %"
"2020-07-05","","","   .00 %","  3.95 %"," 26.67 %","","  9.44 %",""," 14.94 %","   .00 %"," 65.00 %","   .00 %","   .00 %",""," 12.15 %","  6.94 %","  9.32 %","  6.67 %","",""," 21.86 %","   .00 %","","","  8.60 %","","   .00 %"," 20.00 %","","   .00 %"," 11.67 %","",""," 10.00 %","   .00 %"," 20.00 %","  7.33 %","",""," 10.00 %","   .00 %","  5.00 %","   .00 %"
"2020-07-06","","","  4.00 %","  4.52 %","","  9.00 %"," 10.42 %",""," 17.16 %","   .00 %"," 69.00 %","   .00 %","   .00 %",""," 12.44 %","  8.76 %","  9.32 %","  6.67 %","",""," 17.69 %","   .00 %","","","  8.60 %","   .00 %","   .00 %"," 20.00 %","","   .00 %"," 23.67 %","",""," 10.00 %","   .00 %"," 20.00 %"," 10.19 %","",""," 10.00 %","   .00 %","  5.00 %","   .00 %"
"2020-07-07","","","  7.33 %","  1.77 %"," 20.00 %","","  9.77 %",""," 18.94 %","   .00 %"," 69.00 %","   .00 %","   .00 %","","  7.44 %"," 10.43 %"," 10.98 %","   .00 %","",""," 14.91 %","   .00 %","","","  8.97 %","   .00 %","   .00 %","   .00 %","","   .00 %"," 27.00 %","",""," 10.00 %","   .00 %"," 20.00 %","  6.19 %","","","   .00 %","   .00 %","  5.00 %","   .00 %"
"2020-07-08","","","  7.33 %","  3.38 %"," 13.33 %"," 12.33 %"," 11.64 %",""," 18.39 %","   .00 %"," 15.67 %"," 20.00 %","   .00 %","","  8.39 %","  7.93 %"," 21.75 %","   .00 %","",""," 16.91 %","   .00 %","","","  6.50 %","   .00 %","   .00 %","   .00 %","","   .00 %"," 30.33 %","",""," 20.00 %","  8.00 %","   .00 %"," 11.19 %","","","   .00 %","   .00 %","  4.00 %","   .00 %"
"2020-07-09","","","  7.33 %","  3.38 %"," 13.33 %"," 12.33 %","  6.89 %",""," 12.94 %","   .00 %"," 15.67 %"," 20.00 %","   .00 %","","  3.06 %","  9.47 %"," 21.25 %","   .00 %","",""," 15.12 %","   .00 %","","","  5.10 %","   .00 %","   .00 %","   .00 %","","   .00 %"," 33.19 %","",""," 23.33 %","  8.00 %","   .00 %"," 13.19 %","","","   .00 %"," 20.00 %","  4.00 %","   .00 %"
"2020-07-10","","","  7.33 %","  3.29 %"," 13.33 %","  7.33 %","  7.68 %","","  7.71 %","   .00 %"," 15.67 %"," 30.00 %","   .00 %",""," 10.33 %","  5.02 %"," 20.92 %"," 10.00 %","",""," 12.26 %"," 10.00 %","","","  4.75 %","   .00 %","   .00 %","   .00 %","","   .00 %"," 33.19 %","",""," 26.19 %","  8.00 %","   .00 %","  9.86 %","","","   .00 %"," 30.00 %","  4.00 %","   .00 %"
"2020-07-11","","","  9.05 %","  3.21 %","  9.05 %","  3.33 %","  8.54 %","","  3.76 %","   .00 %"," 15.67 %"," 30.00 %","   .00 %",""," 11.56 %","  7.49 %"," 22.99 %"," 20.00 %","",""," 12.62 %"," 16.67 %","","","  5.93 %","   .00 %","   .00 %"," 20.00 %","","   .00 %"," 29.19 %","",""," 28.69 %"," 10.86 %"," 15.00 %"," 10.64 %","","","   .00 %"," 36.67 %","  7.33 %","   .00 %"
"2020-07-12","",""," 10.16 %","  3.21 %"," 12.38 %","  3.33 %"," 12.54 %","","  1.99 %","   .00 %"," 15.67 %"," 30.00 %","   .00 %",""," 14.42 %","  9.35 %"," 21.94 %"," 20.00 %","",""," 14.15 %"," 26.67 %","","","  4.45 %","   .00 %","   .00 %"," 25.00 %","","   .00 %"," 21.33 %","",""," 28.69 %"," 10.86 %"," 15.00 %"," 12.17 %","","","   .00 %"," 36.67 %","  8.76 %","   .00 %"
"2020-07-13","",""," 13.80 %","   .99 %"," 15.71 %","   .00 %"," 13.11 %","","  1.58 %","   .00 %","  9.00 %"," 10.00 %","   .00 %",""," 13.46 %"," 10.35 %"," 14.21 %"," 22.22 %","","","  9.20 %"," 30.00 %","","","  3.76 %"," 40.00 %","   .00 %"," 25.00 %","","   .00 %"," 21.87 %","","","  8.69 %",""," 23.57 %","  8.60 %","","","   .00 %"," 41.67 %","  4.76 %","   .00 %"
"2020-07-14","",""," 19.95 %","  3.37 %"," 15.71 %","   .00 %"," 16.64 %","","   .47 %"," 40.00 %","  9.00 %"," 30.00 %","   .00 %",""," 15.46 %","  9.77 %","  7.73 %"," 20.22 %","","","  8.66 %"," 30.00 %","","","  2.98 %"," 40.00 %","   .00 %"," 25.00 %","","   .00 %"," 21.18 %","","","  7.58 %","  2.86 %"," 23.57 %","  6.60 %","","","   .00 %"," 21.67 %","  8.76 %","   .00 %"
"2020-07-15","",""," 23.48 %","  2.87 %"," 15.71 %","   .00 %"," 16.51 %","","  -.73 %"," 40.00 %","  7.33 %"," 23.33 %","   .00 %","","  8.19 %","  9.77 %","  8.81 %"," 10.22 %","","","  8.66 %"," 20.00 %","","","  1.73 %"," 40.00 %","   .00 %"," 25.00 %","","   .00 %"," 19.10 %","","","  8.72 %","  5.36 %"," 25.57 %","  7.94 %","","","   .00 %"," 23.67 %","  8.76 %","   .00 %"
"2020-07-16","",""," 22.76 %","  4.08 %"," 14.29 %","   .00 %"," 17.47 %","","  -.33 %"," 40.00 %","  3.33 %"," 23.33 %","   .00 %","","  8.04 %","  5.48 %","  6.75 %","   .22 %","","","  7.71 %"," 13.33 %","","","  1.10 %"," 40.00 %"," 60.00 %","  5.00 %",""," 20.00 %"," 12.38 %","","","  6.22 %","  5.36 %"," 10.57 %","  4.30 %","","","   .00 %"," 17.00 %","  5.43 %","   .00 %"
"2020-07-17","",""," 19.12 %","  5.26 %"," 12.32 %","   .00 %"," 16.45 %","","  -.33 %"," 40.00 %","  4.76 %"," 23.33 %","   .00 %","","  5.57 %","  3.77 %","  9.76 %","  2.44 %","","","  3.96 %","  3.33 %","","","  1.10 %"," 46.67 %"," 62.50 %","   .00 %",""," 40.00 %"," 13.04 %","","","  7.89 %","  2.50 %"," 10.57 %","  4.01 %","",""," 20.00 %"," 22.00 %","  5.11 %","   .00 %"
"2020-07-18","",""," 17.79 %","  6.37 %"," 11.85 %","   .00 %"," 14.66 %","","   .05 %"," 40.00 %","  6.10 %"," 23.33 %","   .00 %","","  8.27 %","  5.27 %","  9.03 %","   .22 %","","","  2.90 %","  5.71 %","","","  3.73 %"," 11.67 %"," 62.50 %","   .00 %",""," 45.00 %","  9.87 %","","","  7.89 %","  2.50 %","  3.82 %","  6.11 %","",""," 26.67 %"," 17.00 %","  5.11 %","   .00 %"
"2020-07-19","",""," 13.02 %","  5.04 %"," 13.52 %","   .00 %"," 12.28 %","","  2.27 %","   .00 %","  6.10 %","  6.19 %","   .00 %","","  6.61 %","  5.80 %","  9.89 %"," 10.22 %","","","  3.64 %"," 10.16 %","","","  4.57 %"," 11.67 %"," 73.61 %"," 16.00 %",""," 53.00 %"," 11.43 %","","","  5.67 %","  2.50 %","  3.82 %","  8.11 %","",""," 29.17 %"," 17.00 %","  2.16 %","   .00 %"
"2020-07-20","",""," 11.42 %","  5.71 %"," 13.52 %","   .00 %","  9.99 %","","  3.68 %","   .00 %","  2.76 %","  5.36 %"," 40.00 %","","  8.94 %","  6.49 %","  9.26 %"," 10.22 %","","","  4.44 %"," 11.98 %","","","  5.44 %"," 11.67 %"," 73.61 %"," 20.44 %",""," 53.00 %","  9.94 %","","","  1.67 %","   .00 %","  3.48 %","  7.69 %","",""," 31.39 %","  5.00 %","  3.16 %","   .00 %"
"2020-07-21","","","  6.42 %","  4.01 %"," 12.31 %","   .00 %","  7.40 %","","  3.55 %","  6.67 %","  4.01 %","  7.58 %"," 40.00 %","","  7.25 %","  6.49 %"," 10.73 %"," 11.65 %","","","  4.85 %"," 16.98 %","","","  4.90 %"," 11.67 %"," 19.33 %"," 20.44 %",""," 33.00 %","  9.99 %","","","  1.67 %","   .00 %","  3.48 %"," 10.30 %","",""," 31.39 %","  5.00 %","  4.12 %","   .00 %"
"2020-07-22","","","  6.80 %","  2.83 %","  7.60 %","   .00 %","  4.83 %","","  4.50 %"," 11.67 %","  4.94 %"," 11.58 %"," 40.00 %","","  7.69 %","  4.67 %","  8.46 %","  9.43 %","","","  6.92 %"," 22.31 %","","","  5.31 %","  5.00 %"," 17.94 %"," 20.44 %",""," 13.00 %","  8.44 %","","","  3.08 %","   .00 %","  3.48 %"," 10.59 %","",""," 13.39 %","  6.00 %","  3.01 %","   .00 %"
"2020-07-23","","","  4.49 %","  3.33 %","  7.41 %","   .00 %","  4.45 %","","  5.03 %"," 11.67 %","  6.76 %"," 14.91 %"," 40.00 %","","  6.86 %","  2.17 %","  6.67 %"," 12.10 %","","","  8.17 %"," 17.65 %","","","  2.68 %","   .00 %"," 17.94 %"," 20.44 %",""," 13.71 %","  9.62 %","","","  5.74 %","  2.22 %","  4.74 %","  8.48 %","","","  6.72 %","  6.00 %","  3.91 %","   .00 %"
"2020-07-24","","","  3.11 %","  2.88 %","  6.33 %","  5.71 %","  4.59 %","","  3.92 %"," 15.67 %","  9.49 %"," 16.34 %"," 60.00 %","","  7.99 %","  2.02 %","  6.54 %","  6.45 %","","","  7.60 %"," 14.20 %","","","  3.33 %","   .00 %","  7.88 %","  8.08 %","","  5.71 %","  7.18 %","","","  6.92 %","  2.22 %","  8.74 %","  9.82 %","","","  9.68 %","  7.54 %","  2.86 %","   .00 %"
"2020-07-25","","","  1.18 %","  2.21 %","  9.19 %","  5.71 %","  4.35 %","","  2.52 %"," 15.67 %"," 11.09 %"," 13.84 %"," 20.00 %","","  7.47 %","  1.96 %","  5.54 %","  7.50 %","","","  7.91 %"," 12.39 %","","","  3.94 %","   .00 %","  7.88 %","  6.71 %","","  5.71 %","  7.37 %","","","  6.92 %","  2.22 %","  9.30 %","  9.48 %","","","  7.45 %","  7.54 %","  1.86 %"," 20.00 %"
"2020-07-26","","","  2.29 %","  2.21 %","  9.11 %","  5.71 %","  4.39 %","","  1.86 %","  9.00 %"," 11.32 %"," 12.80 %"," 20.00 %","","  7.44 %","  3.78 %","  5.42 %","  8.07 %","","","  7.19 %","  7.39 %","","","  6.01 %","   .00 %","  2.16 %","  6.71 %","","  7.94 %","  6.97 %","","","  6.92 %","  2.22 %"," 10.30 %","  9.65 %","","","  7.45 %"," 10.40 %","  1.78 %"," 20.00 %"
"2020-07-27","","","  2.16 %","  3.08 %"," 11.72 %","  7.94 %","  4.56 %","","  1.20 %","  4.00 %","  8.97 %","  9.91 %"," 20.00 %","","  8.35 %","  4.33 %","  5.74 %","  8.98 %","","","  5.60 %","  3.01 %","","","  6.22 %","   .00 %","  3.05 %","  8.05 %","","  7.94 %","  6.26 %","","","  6.07 %","  2.22 %"," 11.25 %","  8.11 %","","","  5.45 %","  5.65 %","  3.45 %"," 20.00 %"
"2020-07-28","","","  3.16 %","  1.47 %"," 11.36 %","  7.94 %","  4.12 %","","   .86 %","  4.00 %","  7.88 %","  7.63 %"," 20.00 %","","  7.02 %","  6.49 %","  6.39 %","  8.05 %","","","  6.74 %","  1.95 %","","","  8.03 %","  4.00 %","  3.96 %","  9.30 %","","  2.22 %","  5.77 %","","","  4.40 %","   .00 %","  8.17 %","  7.17 %","",""," 15.45 %","  6.82 %","  3.31 %"," 20.00 %"
"2020-07-29","","","  4.12 %","  1.43 %"," 11.81 %","  2.22 %","  3.47 %","","   .58 %","   .00 %","  5.78 %","  3.34 %","   .00 %","","  6.78 %","  7.11 %","  6.42 %","  8.10 %","","","  7.26 %","   .95 %","","","  8.77 %","  4.00 %","  2.91 %","  6.84 %","","  2.22 %","  5.29 %","","","  5.13 %","   .00 %","  4.17 %","  5.27 %","",""," 13.81 %","  7.51 %","  4.05 %"," 20.00 %"
"2020-07-30","","","  5.03 %","  1.43 %"," 10.26 %","  2.22 %","  3.22 %","","  1.15 %","   .00 %","  4.18 %","  4.34 %","   .00 %","","  6.11 %","  6.93 %","  6.86 %","  7.76 %","","","  8.50 %","  1.86 %","","","  9.00 %","  4.00 %","  4.65 %","  4.87 %","","  2.22 %","  5.08 %","","","  5.13 %","   .00 %","  2.86 %","  5.14 %","",""," 17.01 %","  9.51 %","  4.05 %"," 10.00 %"
"2020-07-31","","","  4.35 %","  1.43 %","  8.80 %","  2.22 %","  2.94 %","","  1.69 %","  3.33 %","  2.69 %","  3.16 %","   .00 %","","  6.20 %","  5.98 %","  6.64 %","  7.83 %","","","  7.27 %","  1.86 %","","","  8.28 %"," 14.00 %","  4.65 %","  4.87 %","","   .00 %","  4.88 %"," 30.00 %","","  6.87 %","  2.00 %","  5.34 %","  4.10 %","",""," 17.01 %","  7.56 %","  6.75 %"," 16.67 %"
"2020-08-01","","","  3.30 %","   .83 %","  7.33 %","   .00 %","  2.88 %","","  2.47 %","  3.33 %","  3.30 %","  2.05 %"," 10.00 %","","  5.60 %","  7.09 %","  6.18 %","  8.17 %","","","  7.48 %","   .91 %","","","  8.70 %"," 14.00 %","  2.65 %","  5.64 %","","  2.00 %","  5.61 %","","","  4.64 %","  2.00 %","  7.35 %","  4.90 %","",""," 21.15 %","  7.18 %","  5.69 %"," 31.67 %"
"2020-08-02","","","  3.15 %","  1.36 %","  5.30 %","   .00 %","  2.40 %","","  1.90 %","  9.05 %","  1.82 %","  1.95 %"," 10.00 %","","  6.43 %","  6.09 %","  6.17 %","  8.20 %","","","  5.76 %","   .91 %","","","  8.09 %"," 10.00 %","  1.74 %","  6.30 %","","  7.45 %","  5.54 %","","","  5.24 %","  2.00 %","  9.93 %","  4.41 %","",""," 11.15 %","  6.00 %","  5.51 %"," 31.67 %"
"2020-08-03","","","  2.19 %","  1.32 %","  6.93 %","   .00 %","  2.27 %","","  2.94 %"," 11.27 %","  2.34 %","  1.95 %"," 10.00 %","","  6.10 %","  4.86 %","  5.97 %","  6.88 %","","","  5.67 %","  2.65 %","","","  6.25 %"," 10.00 %","  1.74 %","  5.12 %","","  7.45 %","  6.34 %","","","  4.08 %","  2.00 %","  9.93 %","  4.14 %","","","  7.91 %","  4.61 %","  5.91 %"," 34.52 %"
"2020-08-04","","","  1.69 %","  2.59 %","  5.85 %","   .00 %","  2.37 %","","  3.11 %"," 17.27 %","  3.42 %","  2.77 %"," 16.67 %","","  6.54 %","  6.17 %","  5.62 %","  6.68 %","","","  3.92 %","  2.54 %","","","  4.90 %"," 10.00 %","   .00 %","  4.88 %",""," 10.31 %","  5.97 %","","","  5.51 %","  2.00 %"," 11.31 %","  4.06 %","","","  8.04 %","  2.61 %","  6.45 %"," 29.52 %"
"2020-08-05","","","  1.26 %","  2.59 %","  5.25 %","   .00 %","  2.49 %","","  3.03 %"," 13.94 %","  3.42 %","  3.60 %"," 16.67 %","","  6.12 %","  7.24 %","  4.62 %","  5.11 %","","","  4.15 %","  4.08 %","","","  4.26 %","  2.22 %","  3.20 %","  7.38 %",""," 14.06 %","  6.44 %","","","  5.10 %","   .00 %"," 10.91 %","  3.75 %","","","  9.00 %","  1.70 %","  2.88 %"," 26.86 %"
"2020-08-06","","","  1.66 %","  3.27 %","  4.32 %","   .00 %","  2.22 %","","  2.65 %"," 15.47 %","  3.32 %","  3.60 %","  6.67 %","","  6.14 %","  7.92 %","  4.37 %","  4.83 %","","","  4.58 %","  4.79 %","","","  4.07 %","  2.22 %","  5.96 %","  5.27 %",""," 13.11 %","  5.59 %","","","  6.35 %","   .00 %","  9.28 %","  4.61 %","","","  7.58 %","  1.63 %","  2.80 %"," 13.52 %"
"2020-08-07","","","   .81 %","  3.65 %","  4.49 %","   .00 %","  2.16 %","","  2.87 %"," 11.19 %","  3.24 %","  4.25 %","  6.67 %","","  5.49 %","  7.30 %","  4.27 %","  4.00 %","","","  6.32 %","  5.48 %","","","  4.01 %","  2.22 %","  7.78 %","  5.59 %","","  7.66 %","  5.78 %","","","  5.93 %","   .00 %","  7.11 %","  4.61 %","","","  9.58 %","  1.63 %","  2.21 %"," 15.06 %"
"2020-08-08","","","   .81 %","  5.08 %","  2.04 %","   .00 %","  1.96 %","","  2.55 %"," 12.97 %","  2.09 %","  5.73 %","  6.67 %","","  5.18 %","  7.08 %","  3.84 %","  3.36 %","","","  6.13 %","  5.08 %","","","  4.16 %","  4.22 %","  7.78 %","  6.26 %","","  8.66 %","  5.10 %","","","  6.30 %","  3.64 %","  7.52 %","  4.07 %","",""," 10.83 %","   .80 %","  1.58 %"," 15.06 %"
"2020-08-09","","","   .40 %","  5.60 %","  1.81 %","   .00 %","  1.78 %","","  2.68 %","  9.19 %","  1.01 %","  5.29 %","  3.33 %","","  4.17 %","  7.58 %","  3.45 %","  3.29 %","","","  7.09 %","  4.90 %","","","  4.38 %","  4.22 %"," 12.22 %","  6.68 %","","  6.76 %","  5.14 %","","","  5.92 %","  3.64 %","  6.04 %","  4.90 %","","","  7.50 %","   .80 %","  1.04 %"," 11.31 %"
"2020-08-10","","","   .79 %","  6.87 %","  1.52 %","   .00 %","  1.85 %","","  2.42 %"," 10.19 %","  1.50 %","  4.46 %","  3.33 %","","  3.77 %","  8.11 %","  3.74 %","  3.64 %","","","  7.75 %","  5.18 %","","","  3.82 %","  2.00 %","  9.02 %","  7.82 %","","  4.82 %","  4.37 %","","","  4.59 %","  6.71 %","  4.11 %","  4.88 %","","","  8.55 %","   .80 %","  1.04 %","  7.31 %"
"2020-08-11","","","   .78 %","  6.60 %","  2.12 %","   .00 %","  1.86 %","","  2.14 %","  9.60 %","  1.94 %","  6.40 %","  3.33 %","","  3.40 %","  6.56 %","  3.68 %","  3.48 %","","","  7.20 %","  6.13 %","","","  3.11 %","  2.00 %","  6.26 %","  9.35 %","","  5.44 %","  4.87 %","","","  4.34 %","  6.71 %","  2.78 %","  3.48 %","","","  5.82 %","   .00 %","  1.51 %","  5.65 %"
"2020-08-12","","","   .78 %","  7.18 %","  2.87 %","   .00 %","  1.87 %","","  2.51 %"," 10.90 %","  2.35 %","  5.97 %","  3.33 %","","  3.29 %","  7.19 %","  2.83 %","  2.94 %","","","  5.94 %","  5.96 %","","","  2.38 %","  2.00 %","  5.35 %","  8.08 %","","  7.74 %","  4.23 %","","","  5.07 %","  6.71 %","  3.82 %","  5.04 %","","","  4.73 %","   .00 %","  2.47 %","  6.46 %"
"2020-08-13","","","   .78 %","  6.61 %","  3.77 %","   .00 %","  1.91 %","","  2.07 %","  7.70 %","  2.78 %","  5.60 %","  3.33 %","","  2.70 %","  7.22 %","  2.74 %","  2.49 %","","","  4.51 %","  4.62 %","","","  1.30 %","   .00 %","  5.35 %","  7.42 %","","  6.74 %","  4.21 %","","","  3.96 %","  5.74 %","  3.41 %","  5.15 %","","","  2.91 %","   .00 %","  2.86 %","  3.60 %"
"2020-08-14","","","   .78 %","  6.12 %","  3.77 %"," 10.00 %","  1.87 %","","  1.41 %","  7.02 %","  2.78 %","  4.75 %","   .00 %","","  2.63 %","  6.21 %","  2.85 %","  2.44 %","","","  3.31 %","  5.00 %","","","  1.40 %","   .00 %","   .91 %","  8.40 %","","  6.48 %","  3.86 %","","","  3.77 %","  5.74 %","  3.63 %","  4.42 %","","","  4.94 %","   .77 %","  3.73 %","  2.35 %"
"2020-08-15","","","   .38 %","  5.66 %","  4.02 %"," 12.67 %","  1.81 %","","  1.78 %","  6.73 %","  2.72 %","  6.80 %","   .00 %","","  2.38 %","  4.57 %","  3.06 %","  2.35 %","","","  2.77 %","  4.13 %","","","  1.52 %","   .00 %","   .91 %","  5.58 %","","  5.33 %","  4.14 %","","","  5.02 %","  2.67 %","  4.08 %","  3.46 %","","","  3.46 %","  1.51 %","  4.56 %","  3.41 %"
"2020-08-16","","","   .00 %","  6.15 %","  3.70 %"," 12.67 %","  2.25 %","","  1.56 %","   .26 %","  2.19 %","  6.73 %","   .00 %","","  2.14 %","  4.25 %","  2.59 %","  2.26 %","","","  2.53 %","  3.37 %","","","  1.64 %","   .00 %","   .91 %","  5.22 %","","  5.60 %","  3.91 %","","","  5.20 %","  2.67 %","  4.68 %","  4.31 %","","","  3.46 %","  2.94 %","  4.76 %","  6.41 %"
"2020-08-17","","","   .38 %","  5.40 %","  4.00 %"," 12.67 %","  2.43 %","","   .96 %"," -2.46 %","  1.28 %","  6.40 %","   .00 %","","  2.15 %","  3.10 %","  2.82 %","  1.87 %","","","  2.90 %","  4.60 %","","","  2.13 %","  1.82 %","   .00 %","  5.75 %","","  3.88 %","  3.36 %","","","  4.41 %","  2.67 %","  4.39 %","  3.17 %","","","  2.81 %","  3.61 %","  4.94 %","  4.05 %"
"2020-08-18","","","   .75 %","  5.08 %","  3.96 %"," 16.20 %","  2.76 %","","  2.44 %"," -2.31 %","   .84 %","  5.29 %","   .00 %","","  2.82 %","  2.71 %","  3.08 %","  2.57 %","","","  3.98 %","  5.80 %","","","  2.38 %","  1.82 %","   .00 %","  6.09 %","","  5.02 %","  2.83 %","","","  5.81 %","   .00 %","  5.21 %","  3.28 %","","","  2.81 %","  4.25 %","  5.11 %","  6.66 %"
"2020-08-19","","","   .75 %","  4.79 %","  4.40 %","  7.20 %","  3.16 %","","  2.76 %"," -3.85 %","   .84 %","  5.17 %","   .00 %","","  2.62 %","  2.55 %","  3.05 %","  2.86 %","","","  3.63 %","  5.93 %","","","  2.06 %","  1.82 %","   .00 %","  6.53 %","","  4.33 %","  2.42 %","","","  5.60 %","   .00 %","  4.72 %","  3.80 %","","","   .78 %","  4.11 %","  4.91 %","  6.66 %"
"2020-08-20","","","   .75 %","  4.84 %","  4.08 %","  4.53 %","  2.96 %","","  2.19 %"," -2.75 %","  1.64 %","  4.32 %","   .00 %","","  2.56 %","  2.46 %","  2.42 %","  2.43 %","","","  3.95 %","  6.41 %","","","  2.27 %","  5.15 %","   .43 %","  7.80 %","","  3.67 %","  1.72 %","","","  4.98 %","   .00 %","  4.13 %","  3.54 %","","","   .76 %","  5.18 %","  5.39 %","  8.69 %"
"2020-08-21","","","   .75 %","  4.59 %","  4.55 %","  4.53 %","  2.53 %","","  2.67 %","  2.77 %","  1.22 %","  3.21 %","   .00 %","","  2.35 %","  2.97 %","  2.22 %","  2.03 %","","","  3.89 %","  6.83 %","","","  2.83 %","  8.01 %","  1.29 %","  7.98 %","","  2.27 %","","","","  4.73 %","   .00 %","  3.53 %","  2.99 %","","","   .76 %","  3.76 %","  5.42 %","  5.69 %"
"2020-08-22","","","   .73 %","  4.54 %","  3.46 %","  4.53 %","  2.33 %","","  3.32 %","  4.44 %","  1.22 %","  2.73 %","   .00 %","","  2.01 %","  3.65 %","  2.33 %","  2.67 %","","","  2.53 %","  5.09 %","","","  2.15 %","  6.19 %","  1.29 %","  8.02 %","","  2.74 %","","","","  4.50 %","   .00 %","  3.35 %","  3.66 %","","","   .51 %","  3.64 %","  5.16 %","  6.35 %"
"2020-08-23","","","   .72 %","  4.14 %","  2.64 %","  1.00 %","  1.73 %","","  1.84 %","  4.25 %","  1.99 %","  2.73 %","  4.29 %","","  1.68 %","  3.75 %","  1.72 %","  1.96 %","","","  1.86 %","  5.14 %","","","  2.12 %","  6.19 %","  2.10 %","  8.85 %","","  2.59 %","  1.03 %","","","  3.66 %","   .00 %","  3.46 %","  3.69 %","","","  1.00 %","  3.54 %","  5.20 %","  4.39 %"
"2020-08-24","","","  1.77 %","  3.68 %","  2.84 %","   .00 %","  1.31 %","","  1.48 %","  3.51 %","  2.73 %","  3.39 %","  4.29 %","","  1.79 %","  3.57 %","  1.14 %","  1.59 %","","","  2.66 %","  5.78 %","","","  1.98 %","  6.19 %","  2.10 %","  7.69 %","","  3.07 %","  2.27 %","","","  3.55 %","  3.53 %","  2.93 %","  3.36 %","","","  1.96 %","  3.44 %","  5.58 %","  5.01 %"
"2020-08-25","","","  1.77 %","  3.36 %","  2.52 %","   .95 %","  1.71 %","","  1.48 %","  3.23 %","  1.51 %","  2.53 %","  7.82 %","","  1.55 %","  3.45 %","  1.73 %","  1.57 %","","","  1.89 %","  5.70 %","","","  1.82 %","  2.86 %","  2.45 %","  6.84 %","","  4.00 %","  2.81 %","","","  2.92 %","  4.53 %","  3.02 %","  3.81 %","","","  1.92 %","  3.16 %","  5.26 %","  1.94 %"
"2020-08-26","","","  3.44 %","  3.04 %","  2.16 %","  2.77 %","  1.79 %","","  1.12 %","  4.66 %","  2.22 %","  2.11 %","  7.82 %","","  1.92 %","  3.06 %","  2.06 %","  1.84 %","","","  2.12 %","  4.87 %","","","  1.00 %","   .00 %","  2.73 %","  6.65 %","","  4.35 %","  3.60 %","","","  2.53 %","  4.53 %","  3.23 %","  3.72 %","","","  2.14 %","  3.64 %","  4.75 %","  3.15 %"
"2020-08-27","","","  4.00 %","  2.86 %","  2.36 %","  5.27 %","  2.11 %","","   .93 %","  5.00 %","  2.22 %","  1.74 %","  7.82 %","","  2.08 %","  2.38 %","  1.53 %","  1.79 %","","","  2.36 %","  6.11 %","","","  1.09 %","  1.25 %","  2.73 %","  6.05 %","","  4.15 %","  4.54 %","","","  1.90 %","  6.43 %","  2.25 %","  3.08 %","","","  2.36 %","  4.48 %","  4.57 %","  2.48 %"
