"date","Gujarat/Ahmedabad","Gujarat/Amreli","Gujarat/Anand","Gujarat/Aravalli","Gujarat/Banaskantha","Gujarat/Bharuch","Gujarat/Bhavnagar","Gujarat/Botad","Gujarat/Chhota Udaipur","Gujarat/Dahod","Gujarat/Dang","Gujarat/Devbhumi Dwarka","Gujarat/Gandhinagar","Gujarat/Gir Somnath","Gujarat/Jamnagar","Gujarat/Junagadh","Gujarat/Kheda","Gujarat/Kutch","Gujarat/Mahisagar","Gujarat/Mehsana","Gujarat/Morbi","Gujarat/Narmada","Gujarat/Navsari","Gujarat/Other State","Gujarat/Other state","Gujarat/Panchmahal","Gujarat/Patan","Gujarat/Porbandar","Gujarat/Rajkot","Gujarat/Sabarkantha","Gujarat/Surat","Gujarat/Surendranagar","Gujarat/Tapi","Gujarat/Udalguri","Gujarat/Vadodara","Gujarat/Valsad","Gujarat/dahod","Gujarat/kutch","Gujarat/other state","Gujarat/porbandar","Gujarat/surat","Gujarat/surendranagar","Gujarat/tapi","Gujarat/vadodara"
"2020-06-24","  1.34 %","  5.00 %","   .00 %","  1.54 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","","   .00 %","  1.90 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","","   .00 %","  6.22 %","","   .00 %","  2.86 %","  4.15 %","   .00 %","","","   .00 %","   .00 %","","","","","","","",""
"2020-06-25","  1.26 %","  5.00 %","   .00 %","  1.54 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","  3.64 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","  6.22 %","","   .00 %","  2.86 %","  3.85 %","  5.00 %","","","   .00 %","   .00 %","","","","","","","",""
"2020-06-26","  1.05 %","  5.00 %","   .00 %","  2.86 %","  2.50 %"," 10.00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","","","  3.64 %","","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.82 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  7.89 %","","   .00 %","  2.86 %","  3.75 %","  5.00 %","","","   .00 %","","","","","","","","",""
"2020-06-27","   .98 %","  5.00 %","   .00 %","  2.86 %","  6.94 %","  3.33 %","   .00 %"," 20.00 %"," 20.00 %","   .00 %","","","  4.44 %","   .00 %","  6.67 %"," 20.00 %","   .00 %","   .00 %","   .00 %","  1.82 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  7.89 %","","  4.00 %","  2.86 %","  3.14 %","  5.00 %","   .00 %","","   .00 %","   .00 %","","","","","","","",""
"2020-06-28","   .93 %","   .00 %","   .00 %","  4.11 %","  6.94 %","  8.33 %","   .00 %"," 20.00 %","","","","","  3.31 %","   .00 %","  6.67 %"," 20.00 %","   .00 %","   .00 %","","  1.82 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  5.67 %","   .00 %","  4.00 %","  2.86 %","  2.54 %","  5.00 %","   .00 %","","   .00 %","   .00 %","","","","","","","",""
"2020-06-29","   .83 %","  4.00 %","   .00 %","  4.11 %","  5.13 %"," 16.33 %","   .00 %"," 20.00 %","","","","   .00 %","  3.31 %","   .00 %","   .00 %"," 20.00 %","  4.00 %","   .00 %","   .00 %","  1.82 %","   .00 %","   .00 %","   .00 %","   .00 %",""," -1.54 %","  3.21 %","","  7.33 %","   .00 %","  2.29 %"," 13.00 %","   .00 %","","   .00 %","   .00 %","","","","","","","",""
"2020-06-30","   .78 %","  7.33 %","   .00 %","  4.11 %","  7.13 %"," 16.33 %","   .00 %"," 20.00 %","","   .00 %","","   .00 %","  1.57 %","   .00 %","   .00 %"," 20.00 %","  7.33 %","   .00 %","   .00 %","  1.82 %","   .00 %","   .00 %","   .00 %","   .00 %",""," -1.54 %","  3.21 %","   .00 %"," 10.19 %","   .00 %","  2.38 %"," 13.71 %","","","   .00 %","   .00 %","","","","","","","",""
"2020-07-01","   .78 %"," 10.19 %","   .00 %","  2.43 %","  6.44 %","  9.19 %","   .00 %"," 20.00 %","   .00 %","   .00 %",""," 20.00 %","  1.57 %","   .00 %","   .00 %"," 20.00 %"," 10.19 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","",""," -1.54 %","  1.54 %",""," 12.69 %","   .00 %","  2.61 %"," 13.71 %","","","   .00 %","   .00 %","","","","","","","",""
"2020-07-02","   .69 %"," 10.19 %","   .00 %","  2.43 %","  2.00 %"," 15.86 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 20.00 %","   .77 %","   .00 %","   .00 %"," 10.00 %"," 12.69 %","   .00 %","   .00 %","  1.67 %","   .00 %","   .00 %","   .00 %","",""," -1.54 %","  2.97 %","   .00 %","  8.69 %","   .00 %","  2.84 %"," 15.94 %","   .00 %","","  1.14 %"," 10.00 %","","","","","","","",""
"2020-07-03","   .64 %","","   .00 %","  1.18 %","  2.00 %"," 10.86 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 20.00 %","   .00 %","   .00 %","   .00 %"," 10.00 %"," 17.13 %","   .00 %","   .00 %","  1.67 %","   .00 %","   .00 %","   .00 %","","","   .13 %","  2.97 %","   .00 %","  8.69 %","   .00 %","  3.04 %"," 15.94 %","   .00 %","","  1.14 %"," 10.00 %","","","","","","","",""
"2020-07-04","   .64 %"," 10.19 %","   .00 %","  2.29 %","  3.82 %","  2.86 %","   .00 %","   .00 %","","   .00 %",""," 20.00 %","   .00 %","   .00 %","   .00 %"," 10.00 %"," 13.13 %","  6.67 %","   .00 %","  3.21 %","   .00 %","   .00 %","   .00 %","","","  1.67 %","  1.43 %",""," 14.25 %","   .00 %","  2.96 %","  7.94 %","","","  1.14 %"," 16.67 %","","","","","","","",""
"2020-07-05","   .63 %","  6.19 %","","  2.29 %","  1.82 %","  2.86 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 20.00 %","   .74 %","   .00 %","  5.00 %"," 10.00 %"," 11.62 %","  6.67 %","   .00 %","  3.21 %","   .00 %","   .00 %","   .00 %","","","  1.67 %","  1.43 %",""," 11.39 %","   .00 %","  3.13 %","  2.22 %","   .00 %","","  1.14 %"," 16.67 %","","","","","","","",""
"2020-07-06","   .62 %","  2.86 %","   .00 %","  3.22 %","  1.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .74 %","   .00 %","  5.00 %"," 10.00 %"," 10.43 %","  6.67 %","   .00 %","  3.21 %","   .00 %","   .00 %","   .00 %","","","  1.67 %","  1.43 %","","  8.89 %","   .00 %","  3.15 %","  2.22 %","   .00 %","","  1.14 %"," 16.67 %","","","","","","","",""
"2020-07-07","   .58 %","   .00 %","   .00 %","  3.22 %","  3.21 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 10.00 %","  1.46 %","   .00 %"," 13.00 %","   .00 %","  9.47 %","  6.67 %","   .00 %","  1.54 %"," 20.00 %","   .00 %","   .00 %","   .00 %","","  1.67 %","  1.33 %","   .00 %"," 10.43 %","   .00 %","  2.96 %","   .00 %","   .00 %","","   .00 %","  6.67 %","","","","","","","",""
"2020-07-08","   .51 %","  2.50 %","   .00 %","  3.22 %","  3.21 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  1.46 %","   .00 %"," 15.86 %","   .00 %","  5.02 %","  6.67 %","   .00 %","  1.54 %"," 30.00 %","   .00 %","   .00 %","","","   .00 %","  1.33 %","   .00 %"," 14.71 %","   .00 %","  2.87 %","   .00 %","   .00 %","","   .00 %","  6.67 %","","","","","","","",""
"2020-07-09","   .45 %","  2.50 %","   .00 %","  3.06 %","  4.63 %","  2.50 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 10.00 %","  1.46 %","   .00 %"," 15.86 %","   .00 %","  5.02 %","   .00 %","","   .00 %"," 30.00 %","   .00 %","   .00 %","","","   .00 %","  2.58 %","   .00 %","  5.82 %","   .00 %","  3.02 %","   .00 %","   .00 %","","   .00 %","   .00 %","","","","","","","",""
"2020-07-10","   .39 %","  2.50 %","   .00 %","  3.97 %","  4.63 %","  2.50 %","   .00 %","   .00 %","   .00 %","   .00 %","","","  1.40 %","   .00 %"," 13.36 %","  6.67 %","  3.21 %","   .00 %","","  1.43 %"," 30.00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  2.58 %","   .00 %","  5.82 %","   .00 %","  2.71 %","   .00 %","   .00 %","","   .00 %","   .00 %","","","","","","","",""
"2020-07-11","   .34 %","  2.50 %","   .00 %","  1.86 %","  2.97 %","  2.50 %","   .00 %","   .00 %","   .00 %"," 20.00 %",""," 10.00 %","  1.40 %","   .00 %"," 13.36 %","  6.67 %","  1.54 %","  5.00 %","   .00 %","  1.43 %"," 30.00 %","   .00 %","   .00 %","","","   .00 %","  3.76 %","   .00 %","  5.82 %","   .00 %","  2.31 %","   .00 %","   .00 %","","   .00 %","   .00 %","","","","","","","",""
"2020-07-12","   .33 %","  2.50 %","   .00 %","  1.86 %","  1.43 %","  2.50 %","   .00 %","   .00 %","   .00 %"," 20.00 %",""," 10.00 %","   .69 %","   .00 %","  5.36 %"," 16.67 %","  1.43 %","  5.00 %","   .00 %","  1.43 %"," 10.00 %","   .00 %","   .00 %","","","   .00 %","  2.43 %","   .00 %","  5.46 %","   .00 %","  2.48 %","   .00 %","   .00 %","","   .00 %","   .00 %","","","","","","","",""
"2020-07-13","   .30 %","   .00 %","   .00 %","  1.86 %","  1.43 %","  2.50 %","   .00 %","   .00 %","   .00 %"," 20.00 %","","","  1.36 %","","  2.50 %"," 16.67 %","  1.43 %","  5.00 %","   .00 %","  1.43 %","  6.67 %","","   .00 %","","","   .00 %","  2.43 %","   .00 %","  1.18 %","   .00 %","  2.41 %","   .00 %","   .00 %","","   .00 %","   .00 %","","","","","","","",""
"2020-07-14","   .27 %","   .00 %","   .00 %","   .91 %","  1.33 %","   .00 %","  2.22 %","   .00 %","   .00 %"," 20.00 %",""," 10.00 %","  2.00 %","   .00 %","  2.50 %"," 16.67 %","  1.43 %","  5.00 %","   .00 %","  1.43 %","  6.67 %","   .00 %","   .00 %","   .00 %","","   .00 %","  1.18 %","   .00 %","  1.18 %","   .00 %","  2.24 %","   .00 %","   .00 %","","  1.62 %","   .00 %","","","","","","","",""
"2020-07-15","   .23 %","   .00 %","   .00 %","   .00 %","  1.33 %","   .00 %","  4.22 %","   .00 %",""," 20.00 %","","","  1.94 %","   .00 %","   .00 %"," 10.00 %","  1.43 %","  5.00 %","   .00 %","   .00 %","  6.67 %","   .00 %"," 20.00 %","   .00 %","","   .00 %","  1.18 %","   .00 %","  1.18 %","   .00 %","  2.29 %","   .00 %","   .00 %","","  1.62 %","   .00 %","","","","","","","",""
"2020-07-16","   .24 %","   .00 %","   .00 %","   .00 %","  1.33 %","   .00 %","  4.22 %","   .00 %","   .00 %","   .00 %","","","  1.94 %","   .00 %","   .00 %"," 10.00 %","  1.43 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %"," 20.00 %","   .00 %","","   .00 %","   .00 %","","  1.18 %","   .00 %","  2.44 %","   .00 %","   .00 %","","  1.62 %","   .00 %","","","","","","","",""
"2020-07-17","   .25 %","   .00 %","   .00 %","   .00 %","  1.33 %","   .00 %","  7.86 %","   .00 %","   .00 %","   .00 %","","   .00 %","  2.54 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %"," 20.00 %","","","   .00 %","  1.11 %","","  2.22 %","   .00 %","  2.38 %","   .00 %","   .00 %","","  2.12 %","   .00 %","","","","","","","",""
"2020-07-18","   .27 %","   .00 %","   .00 %","   .00 %","  2.58 %","   .00 %","  7.86 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.88 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 30.00 %","","","   .00 %","  1.11 %","","  3.22 %","   .00 %","  2.77 %","   .00 %","   .00 %","","  2.12 %","   .00 %","","","","","","","",""
"2020-07-19","   .31 %","   .00 %","   .00 %","   .00 %","  1.25 %","   .00 %","  7.17 %","   .00 %","   .00 %"," 20.00 %","","","  1.23 %"," 20.00 %","  2.22 %","   .00 %","   .00 %","  8.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 30.00 %","","","   .00 %","  1.11 %","","  3.22 %","   .00 %","  3.05 %","   .00 %","","","   .50 %","   .00 %","","","","","","","",""
"2020-07-20","   .33 %","   .00 %","   .00 %","   .00 %","  1.25 %","   .00 %","  5.17 %","   .00 %","   .00 %"," 20.00 %","","   .00 %","   .61 %"," 30.00 %","  2.22 %","   .00 %","   .00 %","  8.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 23.33 %","","","   .00 %","  1.11 %","   .00 %","  3.22 %","   .00 %","  3.48 %","   .00 %","   .00 %","","  1.48 %","   .00 %","","","","","","","",""
"2020-07-21","   .35 %","   .00 %","   .00 %","   .00 %","  1.25 %","   .00 %","  6.60 %","   .00 %",""," 20.00 %","   .00 %","   .00 %","   .61 %"," 36.67 %","  4.22 %","   .00 %","   .00 %"," 10.86 %","   .00 %","   .00 %","   .00 %","   .00 %"," 23.33 %","","","   .00 %","  2.16 %","   .00 %","  3.22 %","   .00 %","  4.66 %","   .00 %","   .00 %","","  2.41 %","   .00 %","","","","","","","",""
"2020-07-22","   .32 %","   .00 %","   .00 %","   .00 %","  1.25 %","   .00 %","  2.97 %"," 10.00 %","   .00 %"," 25.00 %","","","   .00 %"," 36.67 %","  4.22 %","  6.67 %","   .00 %"," 10.86 %","   .00 %","  1.33 %","   .00 %","   .00 %"," 23.33 %","","","   .00 %","  1.05 %","","  1.00 %","   .00 %","  5.58 %","   .00 %","   .00 %","","  2.35 %","   .00 %","","","","","","","",""
"2020-07-23","   .33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.30 %"," 16.67 %","   .00 %"," 25.00 %","","   .00 %","   .00 %"," 36.67 %","  4.22 %","  6.67 %","   .00 %","  7.86 %","   .00 %","  1.33 %","  5.00 %","   .00 %"," 13.33 %","","","   .00 %","  3.05 %","   .00 %","   .00 %","   .00 %","  5.64 %","   .00 %","   .00 %","","  3.22 %","   .00 %","","","","","","","",""
"2020-07-24","   .29 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.76 %"," 16.67 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .59 %"," 16.67 %","  3.82 %","  6.67 %","   .00 %"," 13.86 %","   .00 %","  2.58 %","  5.00 %","   .00 %"," 13.33 %","   .00 %","","   .00 %","  3.05 %","   .00 %","   .95 %","   .00 %","  5.65 %","   .00 %","   .00 %","","  4.47 %","   .00 %","","","","","","","",""
"2020-07-25","   .29 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.01 %"," 16.67 %","   .00 %","  5.00 %","","   .00 %","  1.16 %","  6.67 %","  3.82 %","  9.17 %","   .00 %"," 15.40 %","   .00 %","  2.58 %","  5.00 %","   .00 %","   .00 %","","","   .00 %","  3.05 %","   .00 %","  1.86 %","   .00 %","  5.44 %","   .00 %","   .00 %","","  4.28 %","   .00 %","","","","","","","",""
"2020-07-26","   .25 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.58 %"," 16.67 %","   .00 %","  5.00 %","   .00 %","   .00 %","  1.72 %","   .00 %","  3.48 %","  9.17 %","   .00 %"," 12.54 %","   .00 %","  2.58 %","  9.00 %","   .00 %","   .00 %","","","   .00 %","  2.00 %","   .00 %","  2.73 %","   .00 %","  4.51 %","   .00 %","   .00 %","","  4.10 %","   .00 %","","","","","","","",""
"2020-07-27","   .26 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.76 %","  6.67 %","   .00 %","   .00 %","","   .00 %","  1.72 %","   .00 %","  3.48 %","  4.72 %","   .00 %"," 12.54 %","   .00 %","  2.43 %","  9.00 %","   .00 %","   .00 %","   .00 %","","  1.54 %","  3.82 %","   .00 %","  2.73 %","   .00 %","  3.66 %","   .00 %","   .00 %","","  4.75 %","   .00 %","","","","","","","",""
"2020-07-28","   .25 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.65 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.26 %","   .00 %","  6.56 %","  4.72 %","   .00 %","  7.54 %","   .00 %","  2.43 %","  4.00 %","   .00 %","   .00 %","","","  1.54 %","  1.82 %","   .00 %","  4.40 %","   .00 %","  3.39 %","   .00 %","   .00 %","","  4.22 %","   .00 %","","","","","","","",""
"2020-07-29","   .27 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.65 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.67 %","   .00 %","  4.74 %","  4.72 %","   .00 %","  1.54 %","   .00 %","  2.29 %","  4.00 %","   .00 %","   .00 %","   .00 %","","  1.54 %","  3.48 %","   .00 %","  4.98 %","   .00 %","  3.21 %","   .00 %","   .00 %","","  3.99 %","   .00 %","","","","","","","",""
"2020-07-30","   .28 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.40 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.15 %","   .00 %","  4.74 %","  2.22 %","   .00 %","  1.43 %","   .00 %","  2.29 %","  4.00 %","   .00 %","   .00 %","","","  1.54 %","  5.02 %","   .00 %","  4.07 %","   .00 %","  3.06 %","   .00 %","   .00 %","","  3.85 %","   .00 %","","","","","","","",""
"2020-07-31","   .30 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.40 %","   .00 %","   .00 %","   .00 %","","   .00 %","  1.59 %","   .00 %","  3.08 %","  2.22 %","  1.33 %","  1.43 %","   .00 %","  3.34 %","   .00 %","   .00 %","   .00 %","   .00 %","","  1.54 %","  5.02 %","   .00 %","  4.63 %","   .00 %","  2.91 %","   .00 %","   .00 %","","  4.04 %","   .00 %","","","","","","","",""
"2020-08-01","   .30 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.59 %","   .00 %","  3.08 %","  2.00 %","  1.33 %","  1.43 %","   .00 %","  4.16 %","   .00 %","   .00 %","  4.00 %","   .00 %","","   .00 %","  3.92 %"," 10.00 %","  4.63 %","   .00 %","  2.99 %","   .00 %","   .00 %","","  3.54 %","   .00 %","","","","","","","",""
"2020-08-02","   .27 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .00 %","   .00 %","","  6.67 %","  1.55 %","   .00 %","   .00 %","  2.00 %","  1.33 %","  1.43 %","   .00 %","  4.16 %","   .00 %","   .00 %","  4.00 %","   .00 %","","   .00 %","  4.61 %"," 10.00 %","  3.63 %","   .00 %","  2.90 %","   .00 %","   .00 %","","  3.78 %","   .00 %","","","","","","","",""
"2020-08-03","   .28 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.91 %","   .00 %","","   .00 %","   .00 %","  6.67 %","  1.55 %","   .00 %","   .00 %","  3.82 %","  1.33 %","  2.76 %","   .00 %","  3.05 %","   .00 %","   .00 %","  4.00 %","   .00 %","","   .00 %","  2.94 %"," 10.00 %","  2.74 %","   .00 %","  2.82 %","   .00 %","   .00 %","","  3.04 %","   .00 %","","","","","","","",""
"2020-08-04","   .25 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.78 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .50 %","   .00 %","  4.00 %"," 10.48 %","  1.33 %","  1.33 %","   .00 %","  3.05 %","   .00 %","   .00 %","  4.00 %","","","   .00 %","  1.40 %"," 10.00 %","  3.37 %","   .00 %","  2.79 %","   .00 %","   .00 %","","  2.95 %","   .00 %","","","","","","","",""
"2020-08-05","   .27 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.78 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .99 %","   .00 %","  5.11 %"," 12.98 %","   .00 %","  1.33 %","   .00 %","  2.00 %","   .00 %","   .00 %","  4.00 %","","","   .00 %","  2.07 %"," 10.00 %","  4.97 %","   .00 %","  2.49 %","   .00 %","   .00 %","","  2.55 %","   .00 %","","","","","","","",""
"2020-08-06","   .28 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.78 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .99 %","   .00 %","  6.16 %"," 10.98 %","   .00 %","  3.83 %","   .00 %","   .91 %","   .00 %","   .00 %","   .00 %","","","   .00 %","  1.36 %","   .00 %","  7.60 %","   .00 %","  2.29 %","   .00 %","   .00 %","","  2.75 %","  5.00 %","","","","","","","",""
"2020-08-07","   .29 %","  2.22 %","  2.00 %","   .00 %","   .00 %","   .00 %","  1.78 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .49 %","   .00 %","  7.16 %"," 10.98 %","   .00 %","  3.83 %","   .00 %","   .91 %","  6.67 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .67 %","   .00 %","  7.40 %","   .00 %","  2.14 %","   .00 %","   .00 %","","  2.67 %","  9.00 %","","","","","","","",""
"2020-08-08","   .28 %","  4.22 %","  2.00 %","   .00 %","   .00 %","   .00 %","   .87 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .96 %","   .00 %","  7.16 %"," 11.39 %","   .00 %","  4.72 %","   .00 %","   .91 %","  6.67 %","   .00 %","   .00 %","","","   .00 %","   .67 %","   .00 %","  6.75 %","   .00 %","  2.05 %","   .00 %","   .00 %","","  2.89 %","  9.00 %","","","","","","","",""
"2020-08-09","   .28 %","  4.22 %","  2.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .96 %","   .00 %","  3.16 %","  5.72 %","   .00 %","  6.72 %","   .00 %","  1.78 %","  6.67 %","   .00 %","   .00 %"," 20.00 %","","   .00 %","   .67 %","   .00 %","  8.40 %","   .00 %","  1.91 %","   .00 %","   .00 %","","  3.05 %","  9.00 %","","","","","","","",""
"2020-08-10","   .26 %","  6.04 %","  2.00 %","   .00 %","   .00 %","   .00 %","   .83 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .48 %","   .00 %","  2.05 %","  3.22 %","   .00 %","  6.72 %","   .00 %","  2.61 %","  6.67 %","   .00 %","   .00 %","","","   .00 %","   .00 %","  6.67 %","  5.78 %","   .00 %","  1.97 %","   .00 %"," 20.00 %","","  2.98 %","  9.00 %","","","","","","","",""
"2020-08-11","   .24 %","  6.04 %","  2.00 %","   .00 %","   .00 %","   .00 %","  1.63 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .48 %","   .00 %","  1.00 %","  3.22 %","   .00 %","  4.22 %","   .00 %","  1.70 %","  6.67 %","   .00 %","   .00 %","","","   .00 %","  1.29 %","  6.67 %","  4.75 %","   .00 %","  1.97 %","   .00 %"," 20.00 %","","  2.64 %","  7.33 %","","","","","","","",""
"2020-08-12","   .25 %","  3.82 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.63 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .48 %","   .00 %","   .00 %","  3.22 %","   .00 %","  4.22 %","   .00 %","  1.70 %","   .00 %","   .00 %","   .00 %","","","   .00 %","  1.29 %","  6.67 %","  6.50 %","   .00 %","  1.73 %","   .00 %"," 30.00 %","","  2.58 %","  3.33 %","","","","","","","",""
"2020-08-13","   .23 %","  1.82 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.40 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .47 %","  5.00 %","   .95 %","  1.00 %","   .00 %","  2.91 %","   .00 %","  1.70 %","   .00 %","   .00 %","   .00 %"," 20.00 %","","   .00 %","  1.29 %","","  7.50 %","   .00 %","  1.50 %","   .00 %","","","  2.30 %","  3.33 %","","","","","","","",""
"2020-08-14","   .25 %","  1.82 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.40 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .92 %","  5.00 %","  2.77 %","   .00 %","   .00 %","   .91 %","   .00 %","   .83 %","   .00 %","   .00 %","   .00 %","","","   .00 %","  1.29 %","  6.67 %","  5.87 %","   .00 %","  1.32 %","   .00 %"," 30.00 %","","  1.58 %","  6.19 %","","","","","","","",""
"2020-08-15","   .23 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.57 %","   .00 %","   .00 %","   .00 %","","   .00 %","  1.36 %","  5.00 %","  2.77 %","   .95 %","   .00 %","   .91 %","   .00 %","   .80 %","  2.50 %","   .00 %","   .00 %"," 20.00 %","","   .00 %","  1.29 %","  6.67 %","  5.76 %","   .00 %","  1.34 %","   .00 %"," 30.00 %","","  1.55 %","  6.19 %","","","","","","","",""
"2020-08-16","   .25 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.25 %","   .00 %","   .00 %","   .00 %","","   .00 %","  1.36 %","  9.00 %","  2.77 %","   .95 %","   .00 %","  1.78 %","   .00 %","   .80 %","  6.94 %","   .00 %","   .00 %"," 20.00 %","","   .00 %","   .61 %","   .00 %","  4.16 %","   .00 %","  1.24 %","   .00 %"," 10.00 %","","  1.30 %","  2.86 %","","","","","","","",""
"2020-08-17","   .23 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.63 %","   .00 %","   .00 %","   .00 %","","   .00 %","  1.36 %"," 12.33 %","  2.77 %","   .95 %","   .00 %","  1.78 %","   .00 %","   .80 %"," 10.58 %","   .00 %","   .00 %"," 20.00 %","","   .00 %","   .61 %","   .00 %","  2.55 %","   .00 %","  1.15 %","   .00 %"," 10.00 %","","  1.27 %","  2.86 %","","","","","","","",""
"2020-08-18","   .23 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.15 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .90 %"," 10.19 %","  1.82 %","   .95 %","   .00 %","  2.54 %","   .00 %","   .80 %"," 10.58 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .61 %","   .00 %","  1.84 %","   .00 %","  1.21 %","   .00 %","   .00 %","","  1.26 %","  2.86 %","","","","","","","",""
"2020-08-19","   .23 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.76 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .88 %"," 10.19 %","   .00 %","   .95 %","   .00 %","  2.54 %","   .00 %","   .80 %"," 10.58 %","   .00 %","   .00 %","   .00 %","","   .00 %","  1.19 %","   .00 %","  2.08 %","   .00 %","  1.28 %","   .00 %","   .00 %","","  1.26 %","   .00 %","","","","","","","",""
"2020-08-20","   .24 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.76 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .86 %"," 10.19 %","   .00 %","   .00 %","   .00 %","  2.54 %","   .00 %","   .77 %","  8.08 %","   .00 %","   .00 %","   .00 %","","   .00 %","  1.19 %","   .00 %","  2.33 %","   .00 %","  1.18 %","   .00 %","   .00 %","","  1.03 %","   .00 %","","","","","","","",""
"2020-08-21","   .23 %","  3.33 %","  1.82 %","   .00 %","   .00 %","   .00 %","  3.86 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .86 %","  6.19 %","   .00 %","   .00 %","   .00 %","  1.67 %","   .00 %","   .77 %","  3.64 %","   .00 %","   .00 %","   .00 %","","  1.43 %","   .59 %","   .00 %","  2.60 %","   .00 %","  1.06 %","   .00 %","   .00 %","","  1.22 %","   .00 %","","","","","","","",""
