"date","Punjab/Amritsar","Punjab/Barnala","Punjab/Bathinda","Punjab/Faridkot","Punjab/Fatehgarh Sahib","Punjab/Fazilka","Punjab/Ferozepur","Punjab/Gurdaspur","Punjab/Hoshiarpur","Punjab/Jalandhar","Punjab/Kapurthala","Punjab/Ludhiana","Punjab/Mansa","Punjab/Moga","Punjab/Pathankot","Punjab/Patiala","Punjab/Rupnagar","Punjab/S.A.S. Nagar","Punjab/Sangrur","Punjab/Shahid Bhagat Singh Nagar","Punjab/Sri Muktsar Sahib","Punjab/Tarn Taran"
"2020-08-06","  1.19 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 14.29 %","  4.76 %","   .00 %"," 11.48 %","   .00 %"," 10.24 %","   .00 %","   .00 %","   .00 %","  2.33 %","   .00 %","   .00 %","  3.12 %","   .00 %","   .00 %","  8.33 %"
"2020-08-07","  3.53 %","   .00 %","   .00 %","   .00 %"," 66.67 %"," ##.## %","   .00 %","   .00 %","   .00 %","  4.41 %","  9.09 %","  5.71 %","   .00 %","   .00 %","   .00 %","  2.27 %","   .00 %","   .00 %","  3.03 %"," 50.00 %","   .00 %","   .00 %"
"2020-08-08","  2.27 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.41 %","   .00 %","  8.11 %","   .00 %","   .00 %","   .00 %","  6.67 %"," 25.00 %","  6.67 %","  2.94 %"," 16.67 %","   .00 %","   .00 %"
"2020-08-09","  4.44 %"," 14.29 %"," 37.50 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.55 %","   .00 %","  2.78 %"," 16.67 %","  5.62 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.25 %","  2.86 %","   .00 %","   .00 %","   .00 %"
"2020-08-10","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","   .00 %","  4.05 %","   .00 %","  2.96 %","   .00 %"," 20.00 %","   .00 %"," 12.50 %","   .00 %","  5.88 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-08-11","  3.19 %","   .00 %","  9.09 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.35 %","   .00 %","  3.90 %","  7.14 %","  6.32 %","   .00 %","   .00 %","   .00 %","  5.56 %","   .00 %"," 16.67 %"," 11.11 %","   .00 %"," 50.00 %","  7.69 %"
"2020-08-12","  3.09 %"," 12.50 %","  8.33 %","   .00 %"," 20.00 %","   .00 %","   .00 %","  8.33 %"," 42.86 %","  3.75 %","   .00 %","  7.03 %","   .00 %","   .00 %"," 15.38 %","  7.02 %","   .00 %","  9.52 %","  2.50 %","   .00 %","   .00 %","   .00 %"
"2020-08-13","  2.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.85 %","  5.00 %","  6.02 %"," 20.00 %","  3.54 %","   .00 %","   .00 %","   .00 %","  3.28 %"," 20.00 %"," 13.04 %","  7.32 %","   .00 %","   .00 %"," 21.43 %"
"2020-08-14","   .98 %"," 11.11 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","  4.76 %","  3.41 %","   .00 %","  3.41 %","   .00 %","   .00 %","   .00 %","  6.35 %","   .00 %","  7.69 %","  9.09 %","   .00 %","   .00 %","   .00 %"
"2020-08-15","  1.94 %","   .00 %","   .00 %"," ##.## %"," 50.00 %"," ##.## %","   .00 %","   .00 %","   .00 %","  2.20 %"," 11.11 %","  5.66 %","   .00 %"," 33.33 %","  6.67 %","  4.48 %","   .00 %","  7.14 %","  6.25 %","   .00 %","   .00 %"," 29.41 %"
"2020-08-16","  2.86 %"," 10.00 %","   .00 %","   .00 %"," 11.11 %"," 25.00 %"," 16.67 %","  3.70 %","  4.55 %","  4.30 %","  5.00 %","  6.25 %","   .00 %"," 12.50 %","   .00 %"," 10.00 %","   .00 %","  3.33 %","  5.88 %","","   .00 %","   .00 %"
"2020-08-17","   .93 %","  9.09 %"," 23.08 %"," 50.00 %"," 30.00 %","   .00 %"," 21.43 %","  3.57 %","  4.35 %","  5.15 %","  4.76 %","  5.88 %","   .00 %"," 11.11 %","  6.25 %","  7.79 %","   .00 %","  3.23 %","  3.70 %"," 28.57 %","   .00 %"," 13.64 %"
"2020-08-18","  3.67 %","   .00 %","   .00 %"," 33.33 %","  7.69 %","   .00 %","   .00 %","   .00 %","   .00 %","   .98 %","  4.55 %","  3.17 %","   .00 %","   .00 %","   .00 %","  4.82 %"," 33.33 %"," 12.50 %","  7.14 %"," 33.33 %"," 33.33 %","  8.00 %"
"2020-08-19","   .88 %","  8.33 %","   .00 %","   .00 %","  7.14 %","   .00 %","  5.88 %","   .00 %","   .00 %","  2.91 %","  4.35 %","  2.69 %"," ##.## %","   .00 %","  5.88 %","  6.90 %","   .00 %","   .00 %"," -1.67 %","   .00 %","   .00 %","   .00 %"
"2020-08-20","  1.75 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.45 %","  8.33 %","  2.83 %","  4.17 %","  3.75 %","   .00 %","   .00 %","   .00 %","  5.38 %","   .00 %"," 13.89 %","  8.47 %"," 16.67 %"," 25.00 %","   .00 %"
"2020-08-21","  2.59 %","  7.69 %","   .00 %"," 25.00 %","  6.67 %","   .00 %","  5.56 %","  3.33 %","   .00 %","  4.59 %"," 16.00 %","  2.89 %"," 50.00 %"," 20.00 %","   .00 %","  5.10 %","   .00 %","  2.44 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-08-22","  1.68 %","   .00 %","  6.25 %"," 20.00 %"," 12.50 %","   .00 %"," 10.53 %","  3.23 %","   .00 %","  7.02 %","   .00 %","  5.26 %"," 33.33 %","  8.33 %","   .00 %","   .00 %"," 12.50 %","  7.14 %","  7.81 %","  7.14 %","   .00 %","  3.70 %"
"2020-08-23","   .83 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","  9.52 %"," 18.75 %","  7.69 %","  5.74 %","  3.45 %","  3.00 %","   .00 %","   .00 %","   .00 %"," 18.45 %","   .00 %","   .00 %","  1.45 %","   .00 %"," 20.00 %","   .00 %"
"2020-08-24","   .82 %","   .00 %","   .00 %","   .00 %","  5.56 %"," 16.67 %","   .00 %"," 10.53 %","   .00 %","  4.65 %"," 10.00 %","  3.56 %"," 75.00 %","   .00 %","   .00 %","  2.46 %","   .00 %"," 17.78 %","  1.43 %","  6.67 %","   .00 %","   .00 %"
"2020-08-25","  4.07 %","   .00 %","  5.88 %"," 66.67 %"," 10.53 %","   .00 %","   .00 %","  2.38 %","   .00 %","  2.96 %","   .00 %","  3.44 %"," 14.29 %"," 15.38 %","  5.56 %","  4.00 %","   .00 %"," 16.98 %","  4.23 %","   .00 %","   .00 %","   .00 %"
"2020-08-26","   .00 %"," 14.29 %","  5.56 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.98 %"," 14.29 %","   .72 %"," 12.12 %","  3.63 %"," 25.00 %","  6.67 %","  5.26 %","  3.85 %","   .00 %","  1.61 %","  2.70 %","   .00 %"," 33.33 %","   .00 %"
"2020-08-27","  5.47 %","  6.25 %","   .00 %","   .00 %","   .00 %"," 14.29 %","   .00 %","   .00 %","  6.25 %","   .00 %","  2.70 %","  1.46 %","   .00 %","   .00 %"," 10.00 %","  2.96 %"," 11.11 %","  7.94 %","  6.58 %","  6.25 %","   .00 %","  7.14 %"
"2020-08-28","  8.89 %","  5.88 %","  5.26 %","   .00 %","  9.52 %"," 25.00 %","   .00 %","  4.35 %","  2.94 %","  3.57 %","  2.63 %","  3.16 %"," 20.00 %","   .00 %","   .00 %","  3.60 %","   .00 %","  1.47 %","  2.47 %","  5.88 %","   .00 %","  6.67 %"
"2020-08-29","  1.36 %","   .00 %","   .00 %"," 10.00 %","  8.70 %"," 10.00 %","   .00 %","   .00 %","  5.71 %","  2.07 %","   .00 %","  4.74 %","   .00 %"," 12.50 %","   .00 %","  6.94 %","   .00 %","  1.45 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-08-30","  2.01 %","   .00 %"," 20.00 %","  9.09 %","  8.00 %","   .00 %","  4.35 %","   .00 %","  5.41 %","  4.73 %"," 10.26 %","  3.99 %","   .00 %","  5.56 %","  4.55 %","  5.19 %","   .00 %","  1.43 %","  6.02 %","   .00 %"," 12.50 %","   .00 %"
"2020-08-31","  3.95 %","   .00 %","   .00 %","   .00 %","  3.70 %","  9.09 %","   .00 %","  2.08 %"," 12.82 %","  1.94 %","  9.30 %","  4.60 %","   .00 %","  5.26 %","   .00 %","   .62 %","   .00 %"," 14.08 %","   .00 %","   .00 %","   .00 %"," -6.25 %"
"2020-09-01","  4.43 %"," 11.11 %"," 12.50 %"," 16.67 %"," 14.29 %","  8.33 %"," 20.83 %","  2.04 %","  2.27 %","  5.06 %","  8.51 %","  3.18 %","   .00 %","  5.00 %","  4.35 %","  3.07 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %"
"2020-09-02","  4.85 %","   .00 %"," 37.04 %"," 14.29 %","  9.38 %"," 23.08 %"," 17.24 %"," 16.00 %"," 11.11 %","  6.63 %","  9.80 %","  4.27 %","   .00 %","   .00 %","   .00 %","  3.57 %"," 70.00 %"," 11.11 %","  2.27 %","  5.56 %"," 11.11 %","  6.45 %"
"2020-09-03","  1.73 %","   .00 %","  2.70 %"," 12.50 %","  5.71 %","  6.25 %"," 14.71 %","  1.72 %","  4.00 %","  4.52 %"," 17.86 %","  3.64 %","   .00 %"," 23.81 %","   .00 %","  3.45 %"," 17.65 %","  1.11 %","  2.22 %","  5.26 %"," 10.00 %","  6.06 %"
"2020-09-04","  2.84 %","   .00 %","  2.63 %","  5.56 %","  8.11 %","  5.88 %","  2.56 %","  3.39 %","  5.77 %","  2.16 %","   .00 %","  3.07 %","   .00 %","  3.85 %","   .00 %","  1.67 %"," 10.00 %","  6.59 %","  1.09 %","   .00 %","   .00 %","  2.86 %"
"2020-09-05","  4.42 %"," 10.00 %","  7.69 %"," 10.53 %","   .00 %","   .00 %"," 25.00 %","  4.92 %","  3.64 %","  4.23 %","  1.52 %","  2.55 %","   .00 %","  7.41 %"," 12.50 %","  2.19 %"," 13.64 %","  3.09 %","  2.15 %","  5.00 %","   .00 %","   .00 %"
"2020-09-06","  2.65 %","  4.55 %","  7.14 %"," 14.29 %","   .00 %","   .00 %","  2.00 %","  1.56 %","  3.51 %","  1.52 %","  8.96 %","  2.70 %","   .00 %"," 10.34 %","  7.41 %","  4.28 %","   .00 %","   .00 %","   .00 %","   .00 %"," 18.18 %","  2.78 %"
"2020-09-07","  1.03 %","  4.35 %","  2.22 %","  4.17 %","  5.00 %","   .00 %","   .00 %","  1.54 %","  6.78 %","  1.50 %","  1.37 %","  2.02 %","   .00 %"," 15.62 %","   .00 %","  3.59 %"," 12.00 %"," 15.00 %","   .00 %"," 14.29 %","  7.69 %","  2.70 %"
"2020-09-08","  5.61 %","  4.17 %"," 15.22 %"," 12.00 %","   .00 %","  5.56 %","   .00 %","  4.55 %","  3.17 %","  1.97 %","  2.70 %","  2.57 %","  8.33 %"," 10.81 %","   .00 %","  3.96 %","  3.57 %","   .87 %","  3.16 %","   .00 %"," 14.29 %","   .00 %"
"2020-09-09","  1.45 %","   .00 %","  9.43 %","   .00 %","  9.52 %","  5.26 %","  1.96 %","  2.90 %","  6.15 %","  5.31 %","  7.89 %","  2.51 %","  7.69 %","  2.44 %","  3.45 %","  3.81 %","  3.45 %","   .00 %","  5.10 %"," 16.67 %","   .00 %","   .00 %"
"2020-09-10","  7.62 %","   .00 %","   .00 %","  3.57 %","  8.70 %","   .00 %"," 13.46 %","  4.23 %","  2.90 %","  4.13 %","  3.66 %","  2.07 %","  7.14 %","  9.52 %","   .00 %","  1.83 %"," 16.67 %"," 12.07 %","  1.94 %","   .00 %","  6.25 %","  2.63 %"
"2020-09-11","  1.33 %","   .00 %"," 12.07 %","  3.45 %","   .00 %","   .00 %","  1.69 %","  4.05 %","  7.04 %","  3.52 %","   .00 %","  2.21 %","   .00 %","  2.17 %"," 10.00 %","  3.15 %","   .00 %","   .77 %","  3.81 %","   .00 %"," 17.65 %"," 10.26 %"
"2020-09-12","  4.80 %"," 16.00 %","  3.08 %","   .00 %","  6.00 %","   .00 %","   .00 %","  9.09 %","  6.58 %","  4.26 %","  4.71 %","  2.53 %","   .00 %","  2.13 %","  3.03 %","  1.75 %"," 14.29 %","   .76 %","  1.83 %","   .00 %","  5.00 %","  2.33 %"
"2020-09-13","  4.58 %","  3.45 %","  8.96 %","  3.33 %","   .00 %"," 15.00 %","   .00 %","  1.19 %","  3.70 %","  2.45 %","  4.49 %","   .88 %"," 13.33 %","  4.17 %","  8.82 %","  4.29 %","  5.00 %","  2.27 %","  2.70 %","  3.57 %","   .00 %","  2.27 %"
"2020-09-14","  2.39 %","   .00 %","  1.37 %","  3.23 %","  5.66 %","   .00 %"," 23.33 %","  5.88 %","  8.33 %","  1.99 %","  4.30 %","  1.92 %","   .00 %","   .00 %","   .00 %","  2.47 %","   .00 %","  1.48 %","   .88 %","","  4.76 %","   .00 %"
"2020-09-15","  3.89 %","  3.33 %","  1.35 %","  3.12 %","  7.14 %","   .00 %","  6.76 %","  8.89 %","  6.59 %","  4.69 %","  8.25 %","  3.25 %","   .00 %","   .00 %","  5.41 %","  1.61 %","  4.76 %","   .00 %","   .87 %"," 10.34 %"," 13.64 %","  2.22 %"
"2020-09-16","  3.37 %","  3.23 %","  8.00 %","   .00 %","  1.67 %","  8.70 %","  1.27 %","  1.02 %","  5.15 %","  3.73 %","  1.90 %","  2.49 %","  5.88 %","  6.00 %","  2.56 %","  4.35 %","  4.55 %","   .00 %","  4.31 %","   .00 %","  8.00 %","   .00 %"
"2020-09-17","  1.09 %","  3.12 %","  1.23 %","   .00 %","  9.84 %","  8.00 %","  3.75 %","  2.02 %","   .00 %","  3.24 %","   .00 %","  1.94 %","   .00 %","  3.77 %"," 10.00 %","  2.27 %","   .00 %","   .00 %","  2.48 %","   .00 %","   .00 %","   .00 %"
"2020-09-18","   .36 %","  6.06 %","  1.22 %","  3.03 %","   .00 %","   .00 %","   .00 %","  1.98 %","  6.86 %","  3.83 %","  1.87 %","  1.90 %","   .00 %","  1.82 %","  2.27 %","  1.85 %","  2.17 %","  5.11 %","  1.61 %","","  7.41 %","  4.35 %"
"2020-09-19","  3.21 %","   .00 %","  2.41 %","  2.94 %","   .00 %","   .00 %","   .00 %","   .97 %","  3.67 %","  2.35 %","  4.59 %","  1.87 %","   .00 %","   .00 %","  8.89 %","  1.09 %","   .00 %","   .69 %","   .00 %","  6.25 %","   .00 %","   .00 %"
"2020-09-20","  2.08 %","  2.86 %","  1.18 %","  5.71 %","  8.96 %","   .00 %","  2.41 %","   .96 %","  3.54 %","  2.62 %","  1.75 %","   .76 %"," 16.67 %","   .00 %","  4.08 %","  1.44 %","  8.51 %","   .00 %","   .79 %","  2.94 %","   .00 %","  6.25 %"
"2020-09-21","  3.05 %","   .00 %","  2.33 %","  2.70 %","  1.37 %","   .00 %","  1.18 %","   .00 %","  1.71 %","  2.24 %","  3.45 %","   .76 %","   .00 %","  3.57 %","  9.80 %","  1.42 %","  1.96 %","   .00 %","  1.57 %","   .00 %","  3.45 %","   .00 %"
"2020-09-22","  2.96 %","   .00 %","  3.41 %","  2.63 %","  1.35 %","  3.70 %","  3.49 %","  5.71 %","   .00 %","  3.44 %","   .83 %","  1.36 %","  4.76 %","  3.45 %","  1.79 %","  3.15 %","  5.77 %","  1.38 %","   .78 %","   .00 %","  3.33 %","  1.96 %"
"2020-09-23","   .96 %","   .00 %","  1.10 %","   .00 %","  1.33 %","  7.14 %","  4.49 %","  5.41 %","  2.52 %","  2.72 %","  2.48 %","  1.63 %"," 18.18 %","  3.33 %","  5.26 %","  1.02 %","  5.45 %","   .00 %","   .00 %","  2.86 %","  6.45 %","  5.77 %"
"2020-09-24","  1.58 %","   .00 %","  8.70 %","  5.13 %","   .00 %","   .00 %","   .00 %","  5.13 %","  4.92 %","  2.35 %","  6.45 %","  1.02 %","  3.85 %","   .00 %","   .00 %","  1.34 %","  8.62 %","  6.12 %","  3.08 %","  2.78 %","   .00 %","  3.64 %"
"2020-09-25","  4.05 %","   .00 %","  6.00 %","   .00 %","  1.32 %"," 10.00 %","   .00 %","   .81 %","  6.25 %","  1.72 %","   .00 %","  1.01 %","   .00 %","  3.23 %","  1.67 %","  1.66 %","  3.17 %","  1.92 %","  2.24 %","  8.11 %","  6.06 %","  3.51 %"
"2020-09-26","  1.80 %","  5.56 %","   .00 %","  2.44 %","   .00 %","  3.03 %","  1.08 %","  1.61 %","   .00 %","  2.26 %","   .76 %","   .86 %","  3.70 %","  1.56 %","  4.92 %","  1.63 %","  1.54 %","  6.29 %","  2.92 %","   .00 %","  2.86 %","   .00 %"
"2020-09-27","  1.47 %","   .00 %","   .00 %","   .00 %","  2.60 %","   .00 %","   .00 %","  1.59 %","  2.21 %","  2.21 %","   .00 %","  1.28 %","  3.57 %","  1.54 %","  7.81 %","  1.92 %","  4.55 %","   .00 %","   .71 %","  5.00 %","   .00 %","  3.39 %"
"2020-09-28","  1.16 %","   .00 %","   .94 %","   .00 %","  1.27 %","   .00 %"," -1.06 %","  3.91 %","  4.32 %","  2.16 %","  1.50 %","   .84 %","  3.45 %","   .00 %","  2.90 %","   .00 %","   .00 %","  4.73 %","   .70 %","   .00 %","   .00 %","  3.28 %"
"2020-09-29","  2.29 %","  7.89 %","  1.87 %","  4.76 %","  1.25 %","   .00 %","  4.30 %","  5.26 %","  2.76 %","  1.06 %","  1.48 %","  1.67 %","   .00 %","  1.52 %","  4.23 %","   .63 %","  2.90 %","  3.95 %","   .70 %"," 11.90 %","  8.33 %","  3.17 %"
"2020-09-30","   .56 %","  2.44 %","  3.67 %","   .00 %","  1.23 %","  2.94 %","  2.06 %","  2.86 %","  4.70 %","  1.31 %","   .00 %","   .82 %","   .00 %","  1.49 %","   .00 %","   .31 %","  4.23 %","  2.72 %","  1.39 %","  2.13 %","  2.56 %","   .00 %"
"2020-10-01","   .56 %","   .00 %","  2.65 %","   .00 %","  1.22 %","   .00 %","   .00 %","  2.08 %","  1.92 %","  1.03 %","  2.92 %","   .41 %","   .00 %","  2.94 %","  8.11 %","  1.25 %","  4.05 %","   .00 %","   .00 %","   .00 %"," 10.00 %","  4.62 %"
"2020-10-02","  2.22 %","   .00 %","   .86 %","  2.27 %","  3.61 %","  5.71 %","  4.04 %","  4.08 %","  2.52 %","   .51 %","   .71 %","   .81 %","   .00 %","  2.86 %","   .00 %","   .92 %","   .00 %","   .53 %","  2.74 %","  4.17 %","   .00 %","   .00 %"
