"date","Maharashtra/Ahmednagar","Maharashtra/Akola","Maharashtra/Amravati","Maharashtra/Aurangabad","Maharashtra/Beed","Maharashtra/Bhandara","Maharashtra/Buldhana","Maharashtra/Chandrapur","Maharashtra/Dhule","Maharashtra/Gadchiroli","Maharashtra/Gondia","Maharashtra/Hingoli","Maharashtra/Jalgaon","Maharashtra/Jalna","Maharashtra/Kolhapur","Maharashtra/Latur","Maharashtra/Mumbai","Maharashtra/Nagpur","Maharashtra/Nanded","Maharashtra/Nandurbar","Maharashtra/Nashik","Maharashtra/Osmanabad","Maharashtra/Other State","Maharashtra/Other State ","Maharashtra/Palghar","Maharashtra/Parbhani","Maharashtra/Pune","Maharashtra/Raigad","Maharashtra/Ratnagiri","Maharashtra/Sangli","Maharashtra/Satara","Maharashtra/Sindhudurg","Maharashtra/Solapur","Maharashtra/Thane","Maharashtra/Unknown","Maharashtra/Wardha","Maharashtra/Washim","Maharashtra/Yavatmal"
"2020-06-08","  4.80 %","  5.23 %","  2.77 %","  4.26 %","  2.72 %","  5.22 %","  5.17 %","  9.73 %","  8.22 %","  2.98 %","   .61 %","  2.11 %","  6.74 %","  6.23 %","  1.32 %","  2.01 %","  2.86 %","  3.72 %","  4.87 %","","  5.22 %","  6.62 %","  6.36 %","","  5.52 %","","  3.15 %","  3.38 %","  3.41 %","  6.26 %","  2.59 %","  7.97 %","  6.59 %","  4.48 %","","","","  4.56 %"
"2020-06-09","  4.38 %","  4.57 %","  2.19 %","  4.00 %","  4.40 %","  2.58 %","  3.97 %","  8.99 %","  9.31 %","  2.91 %","   .61 %","  2.01 %","  6.18 %","  5.67 %","  1.83 %","  1.19 %","  2.61 %","  3.58 %","  1.73 %","","  5.07 %","  5.53 %","  7.02 %","","  5.81 %","  1.90 %","  2.69 %","  3.02 %","  2.83 %","  7.27 %","  2.44 %","  8.67 %","  5.48 %","  4.25 %","","","  8.72 %","  2.09 %"
"2020-06-10","  3.22 %","  3.96 %","  2.10 %","  4.06 %","  4.40 %","  2.04 %","  3.67 %","  8.99 %"," 11.49 %","  2.39 %","","   .87 %","  7.57 %","  5.82 %","  1.28 %","  2.19 %","  2.71 %","  4.09 %","  1.45 %","  4.74 %","  4.52 %","  5.84 %","  7.24 %","","  6.23 %","  1.85 %","  2.84 %","  2.96 %","  2.08 %","  6.75 %","  3.04 %","  4.99 %","  4.05 %","  4.39 %","","  9.90 %"," 12.06 %","  1.63 %"
"2020-06-11","  3.37 %","  4.02 %","  1.41 %","  4.39 %","  4.57 %","  3.42 %","  3.72 %","  8.77 %","  8.21 %","  1.89 %","   .00 %","  1.71 %","  7.28 %","  5.00 %","  1.14 %","  2.42 %","  2.69 %","  4.54 %","  2.09 %","  4.05 %","  4.36 %","  3.58 %","","","  5.86 %","  1.31 %","  3.23 %","  3.01 %","  1.61 %","  6.17 %","  2.29 %","  5.27 %","  4.61 %","  4.70 %","",""," 20.63 %","  1.22 %"
"2020-06-12","  2.18 %","  4.72 %","  2.04 %","  4.58 %","  4.73 %","  3.85 %","  6.21 %","","  8.31 %","  2.74 %","","  2.10 %","  8.05 %","  5.98 %","  1.04 %","  3.17 %","  2.60 %","  5.38 %","  3.90 %","  5.38 %","  3.26 %","  2.56 %","","","  6.72 %","  1.02 %","  3.06 %","  3.50 %","  2.02 %","  6.71 %","  2.62 %","  5.69 %","  3.84 %","  4.79 %","",""," 24.13 %","  1.34 %"
"2020-06-13","  2.48 %","  3.50 %","  2.31 %","  4.70 %","  5.81 %","  3.68 %","","","  6.38 %","  2.20 %","   .29 %","","  8.64 %","  4.49 %","  1.33 %","  3.40 %","  2.56 %","  5.28 %","  3.78 %","","  3.08 %","  2.83 %","","","  7.20 %","","  3.49 %","  4.04 %","  1.11 %","  5.39 %","  2.70 %","  5.96 %","  4.17 %","  5.05 %","",""," 33.44 %","  1.55 %"
"2020-06-14","  2.63 %","  3.80 %","  2.58 %","  5.06 %","  3.58 %","  3.19 %","  5.73 %","  8.56 %","  6.42 %","","   .58 %","  2.26 %","  8.23 %","  5.48 %","   .71 %","  4.85 %","  2.65 %","  5.20 %","  6.70 %","","  3.11 %","  3.25 %","  7.09 %","","  7.32 %","  1.01 %","  3.88 %","  4.49 %","   .73 %","  4.58 %","  2.41 %","  2.95 %","  4.42 %","  5.16 %","","  9.90 %"," 33.35 %","  2.00 %"
"2020-06-15","  2.26 %","  3.09 %","  2.85 %","  5.10 %","","  3.60 %","  5.31 %","  3.58 %","  5.42 %","  1.75 %","   .87 %","  2.51 %","  6.76 %","  4.54 %","  1.69 %","  4.27 %","  2.40 %","  4.76 %","  6.86 %"," 11.80 %","  3.32 %","  1.40 %","  6.45 %","","  7.36 %","  1.01 %","  3.61 %","  4.17 %","  2.77 %","  5.56 %","  2.00 %","  3.29 %","  4.97 %","  4.94 %","",""," 31.64 %","  2.50 %"
"2020-06-16","  2.06 %","  2.54 %","  3.32 %","  4.39 %","  4.11 %","  2.09 %","  7.19 %","  3.98 %","  5.70 %","","  4.81 %","  2.51 %","  6.65 %","  5.61 %","  1.68 %","  4.36 %","  2.18 %","  3.86 %","  5.49 %"," 13.11 %","  3.78 %","  1.53 %","  6.43 %","","  7.11 %","   .50 %","  3.45 %","  3.81 %","  3.23 %","  5.54 %","  1.63 %","  1.48 %","  4.39 %","  4.28 %","",""," 23.07 %","  2.27 %"
"2020-06-17","  1.97 %","  2.35 %","  3.52 %","  3.80 %","  3.16 %","  2.44 %","  6.46 %","  4.52 %","  5.71 %","  2.16 %","  8.34 %","  1.66 %","  4.69 %","  4.67 %","  1.53 %","  4.38 %","  2.12 %","  3.12 %","  5.46 %"," 11.11 %","  4.16 %","  2.19 %","  6.70 %","","  5.57 %","   .74 %","  3.28 %","  3.86 %","  3.33 %","  5.25 %","  1.78 %","  1.33 %","  4.22 %","  4.17 %","",""," 21.98 %","  3.73 %"
"2020-06-18","  1.65 %","  2.62 %","  2.89 %","  3.66 %","  3.55 %","  3.48 %","  5.02 %","  4.43 %","  5.80 %","  2.56 %","  8.25 %","","  4.46 %","  4.35 %","  1.26 %","  4.30 %","  2.04 %","  3.29 %","  5.61 %","","  4.49 %","  2.40 %","  7.04 %","","  5.19 %","","  3.63 %","  4.00 %","  3.85 %","  4.35 %","  1.59 %","  1.44 %","  3.47 %","  4.04 %","",""," 10.44 %","  3.63 %"
"2020-06-19","  1.78 %","  2.33 %","  3.34 %","  3.47 %","","  7.96 %","  4.33 %","  4.35 %","  4.09 %","  1.62 %","","   .59 %","  4.47 %","  3.77 %","  1.23 %","  3.50 %","  1.95 %","  3.30 %","  2.95 %"," 13.71 %","  5.41 %","  2.61 %","  8.49 %","","  5.43 %","","  3.84 %","  3.95 %","  3.93 %","  4.06 %","  1.80 %","  1.44 %","  3.03 %","  4.04 %","","  9.90 %","  6.84 %","  4.20 %"
"2020-06-20","  2.12 %","  2.56 %","  3.47 %","  3.28 %","  2.59 %","  7.55 %","  4.59 %","","  2.22 %","  1.97 %","","  1.07 %","  4.14 %","  5.20 %","   .27 %","  3.22 %","  1.96 %","  3.99 %","  3.03 %"," 12.37 %","  5.62 %","  2.42 %","  6.35 %","","  5.43 %","   .73 %","  4.25 %","  4.43 %","  2.08 %","  2.78 %","  1.82 %","   .88 %","  2.89 %","  4.38 %","","","  6.10 %","  3.93 %"
"2020-06-21","  2.47 %","  2.51 %","  3.88 %","  3.54 %","  4.46 %","  8.28 %","  3.02 %","  3.07 %","  2.23 %","  3.82 %","","   .82 %","  3.72 %","  4.40 %","   .22 %","  2.92 %","  2.00 %","  3.62 %","  3.24 %","","  5.64 %","  3.11 %","  5.56 %","","  5.90 %","   .72 %","  4.27 %","  5.11 %","  2.41 %","  2.83 %","  2.02 %","   .88 %","  2.44 %","  4.76 %","","","  6.39 %","  4.19 %"
"2020-06-22","  2.38 %","  2.58 %","  3.51 %","  3.79 %","  5.00 %","  8.03 %","  3.98 %","  3.01 %","  3.96 %","","  7.96 %","   .98 %","  4.63 %","  3.50 %","   .35 %","  2.69 %","  1.88 %","  3.46 %","  1.62 %","  4.87 %","  5.60 %","  2.79 %","  4.54 %","","  6.12 %","","  4.46 %","  4.95 %","  1.78 %","  2.16 %","  1.92 %","   .75 %","  2.86 %","  4.72 %","","","  1.48 %","  3.04 %"
"2020-06-23","  3.33 %","  2.48 %","  3.72 %","  3.77 %","  5.82 %","","  3.40 %","  1.39 %","  4.80 %","  3.75 %","","  1.53 %","  4.06 %","  4.42 %","   .38 %","  2.47 %","  1.70 %","  3.24 %","  2.09 %","  4.50 %","  5.18 %","  2.60 %","  3.66 %","","  6.27 %","","  3.85 %","  4.62 %","  1.33 %","  2.05 %","  1.88 %","   .37 %","  2.62 %","  4.68 %","","","  3.74 %","  3.65 %"
"2020-06-24","  2.86 %","  2.88 %","  3.08 %","  4.10 %","  4.52 %","","  3.07 %","  2.37 %","  4.27 %","","  8.07 %","  1.53 %","  3.40 %","  3.92 %","   .56 %","  2.56 %","  1.63 %","  2.81 %","  2.13 %","  4.73 %","  4.30 %","  2.31 %","  2.06 %","","  5.87 %","  1.19 %","  3.48 %","  4.98 %","  1.76 %","  2.04 %","  1.58 %","  2.57 %","  2.31 %","  4.82 %","","","  3.69 %","  2.82 %"
"2020-06-25","  2.07 %","  3.05 %","  3.17 %","  4.53 %","","  6.66 %","  3.03 %","  2.33 %","  5.02 %","","  4.13 %","  1.02 %","  4.00 %","  2.71 %","   .93 %","  2.61 %","  1.64 %","  2.22 %","  1.73 %","","  4.46 %","  2.37 %","  1.99 %","","  5.75 %","  2.11 %","  3.34 %","  5.17 %","  1.89 %","  2.58 %","  1.60 %","  3.20 %","  2.30 %","  4.90 %",""," 11.33 %","  4.29 %","  3.98 %"
"2020-06-26","  1.69 %","  2.90 %","  2.51 %","  5.08 %","  4.03 %","  2.18 %","  3.07 %","  4.48 %","  5.88 %","  3.69 %","   .79 %","  1.09 %","  4.47 %","  2.77 %","  1.21 %","  3.38 %","  1.66 %","  1.46 %","  1.85 %"," 15.67 %","  4.45 %","  1.97 %","  1.95 %","","  5.61 %","  2.09 %","  3.69 %","  5.13 %","  1.40 %","  1.99 %","  1.73 %","  3.41 %","  2.55 %","  4.83 %","","","  4.24 %","  3.79 %"
"2020-06-27","  3.93 %","  2.11 %","  2.06 %","  5.18 %","  3.26 %","  2.18 %","  3.76 %","  4.42 %"," 11.65 %","  3.95 %","   .78 %","   .63 %","  3.65 %","  4.88 %","  1.61 %","  4.04 %","  1.90 %","   .94 %","  2.15 %"," 17.24 %","  5.23 %","  1.73 %"," -8.91 %","","  6.16 %","  1.63 %","  3.71 %","  5.99 %","  1.70 %","  2.27 %","  1.91 %","  3.39 %","  2.06 %","  5.22 %","","  8.22 %","  6.77 %","  3.29 %"
"2020-06-28","  6.11 %","  2.85 %","  2.67 %","  5.57 %","  2.74 %","","  3.93 %","  6.00 %"," 11.30 %","  3.50 %","","   .00 %","  3.94 %","  4.40 %","  1.90 %","  5.98 %","  2.00 %","  1.02 %","  2.71 %"," 17.36 %","  5.65 %","  2.10 %"," -8.28 %","","  6.39 %","  1.61 %","  4.31 %","  6.22 %","  2.46 %","  2.84 %","  2.97 %","  4.53 %","  1.99 %","  5.27 %","","","  5.13 %","  2.49 %"
"2020-06-29","  7.32 %","  2.74 %","  2.47 %","  5.72 %","  1.92 %","","  5.00 %","  6.16 %"," 12.72 %","  1.65 %","  4.21 %","   .31 %","  5.74 %","  6.33 %","  2.10 %","  6.23 %","  2.00 %","  1.19 %","  2.60 %"," 16.76 %","  5.79 %","  2.17 %"," -4.01 %","","  6.73 %","  2.01 %","  4.09 %","  6.63 %","  1.98 %","  3.98 %","  3.56 %","  3.71 %","  2.15 %","  5.25 %","","  4.01 %","  5.07 %","  2.17 %"
"2020-06-30","  7.56 %","  2.60 %","  3.11 %","  5.46 %","  2.99 %","  1.31 %","  6.27 %","  7.71 %"," 13.00 %","  1.93 %","","   .38 %","  5.22 %","  6.16 %","  1.80 %","  6.58 %","  1.85 %","   .70 %","  2.52 %"," 16.76 %","  5.24 %","  2.51 %"," -3.32 %","","  6.57 %","  1.72 %","  4.40 %","  6.65 %","  2.39 %","  3.29 %","  3.85 %","  2.92 %","  1.67 %","  5.00 %","","  6.36 %","  3.57 %","   .43 %"
"2020-07-01","  7.47 %","  2.44 %","  3.32 %","  5.35 %","  2.99 %","  2.52 %","  6.21 %","  5.77 %"," 11.48 %","","  5.12 %","","  4.59 %","  6.94 %","  1.75 %","  6.48 %","  1.86 %","  1.14 %","  3.35 %","  3.11 %","  4.99 %","  2.83 %"," -2.17 %","","  5.99 %","  2.71 %","  4.15 %","  7.05 %","  2.73 %","  4.17 %","  4.08 %","  2.89 %","  1.19 %","  4.96 %","","","  4.12 %","  1.13 %"
"2020-07-02","  6.07 %","  2.41 %","  3.86 %","  4.98 %","  2.13 %","","  5.23 %","  5.91 %","  4.66 %","  2.20 %","  7.25 %","   .31 %","  4.73 %","  5.48 %","  1.56 %","  6.88 %","  1.68 %","  2.48 %","","  1.54 %","  4.12 %","  3.27 %","  9.11 %","","  5.67 %","  2.93 %","  4.34 %","  6.78 %","  2.95 %","  4.37 %","  4.44 %","","  1.07 %","  4.78 %","","  3.21 %","  2.54 %","  2.08 %"
"2020-07-03","  4.95 %","  1.80 %","  3.45 %","  4.64 %","  2.41 %","  2.00 %","  5.41 %","  3.99 %","  4.25 %","  2.43 %","  8.44 %","   .61 %","  5.17 %","  4.91 %","  1.46 %","  5.52 %","  1.67 %","  2.71 %","  3.16 %","  1.53 %","  3.60 %","  3.50 %"," 10.76 %","","  5.36 %","  3.66 %","  4.06 %","  7.38 %","  3.56 %","  1.76 %","  4.01 %","  3.96 %","   .82 %","  4.96 %","   .00 %","","  2.65 %","  2.37 %"
"2020-07-04","  3.83 %","  1.29 %","  3.71 %","  4.20 %","  2.88 %","  2.46 %","  5.52 %","  4.97 %","  3.66 %","  2.40 %","  8.76 %","  1.94 %","  4.06 %","  5.05 %","  1.25 %","  4.80 %","  1.63 %","  2.93 %","  2.88 %","  2.70 %","  3.72 %","  4.10 %","  7.50 %","","  5.16 %","  4.24 %","  4.82 %","  7.01 %","  4.18 %","  2.73 %","  4.08 %","  3.25 %","  3.51 %","  4.95 %","","  3.03 %","  2.62 %","  3.07 %"
"2020-07-05","  6.28 %","  1.60 %","  4.06 %","  4.28 %","  3.83 %","  2.91 %","  5.37 %","  3.29 %","  2.70 %","  2.67 %","  6.34 %","  2.05 %","  4.41 %","  5.47 %","  1.69 %","  5.16 %","  1.71 %","  3.21 %","  2.89 %","","  4.31 %","  4.20 %"," 11.28 %","","  4.99 %","  5.31 %","  4.74 %","  6.55 %","  3.67 %","  2.92 %","  4.44 %","  2.46 %","  4.08 %","  4.96 %","","","  3.31 %","  3.47 %"
"2020-07-06","  6.44 %","  1.98 %","  3.84 %","  3.81 %","  4.81 %","  3.32 %","  4.88 %","  4.90 %","  3.08 %","  6.98 %","  5.28 %","  1.95 %","  4.99 %","  5.43 %","  2.04 %","  5.00 %","  1.61 %","  3.09 %","  3.53 %","  3.58 %","  4.60 %","  5.04 %"," 10.83 %","","  5.23 %","  5.35 %","  4.44 %","  6.01 %","  3.43 %","  3.35 %","  4.23 %","  2.45 %","  4.24 %","  4.71 %","","","  2.53 %","  2.88 %"
"2020-07-07","  6.22 %","  2.12 %","  3.31 %","  3.68 %","  4.98 %","  1.78 %","  5.50 %","  4.81 %","  1.83 %","  6.59 %","  4.92 %","  1.95 %","  5.26 %","  6.36 %","  2.09 %","  5.22 %","  1.40 %","  2.52 %","  3.25 %","  3.24 %","  5.13 %","  5.00 %"," 11.01 %","","  4.61 %","","  4.29 %","  5.51 %","  4.04 %","  3.33 %","  3.59 %","  2.43 %","  4.86 %","  4.22 %",""," 12.28 %","  2.58 %","  2.88 %"
"2020-07-08","  5.32 %","  1.86 %","  3.35 %","  3.50 %","  5.97 %","  2.41 %","  5.83 %","  5.14 %","  2.97 %","  5.93 %","  4.52 %","  2.22 %","  4.68 %","  6.47 %","  2.95 %","  6.12 %","  1.37 %","  2.35 %","  4.18 %","  3.34 %","  5.27 %","  5.11 %","  9.85 %","","  3.97 %","  6.23 %","  4.50 %","  5.00 %","  3.38 %","  5.95 %","  3.63 %","  1.26 %","  5.43 %","  3.86 %","   .00 %","","  4.56 %","  2.91 %"
"2020-07-09","  5.52 %","  2.09 %","  3.42 %","  3.41 %","  7.51 %","  2.16 %","  4.37 %","  3.47 %","  2.42 %","  5.86 %","  4.00 %","  2.35 %","  4.42 %","  4.57 %","  3.12 %","  6.47 %","  1.38 %","  2.10 %","  5.33 %","  5.81 %","  4.80 %","  5.41 %"," 10.64 %","","  3.64 %","  8.80 %","  4.38 %","  5.07 %","  3.33 %","  4.64 %","  3.78 %","  1.23 %","  2.65 %","  3.64 %",""," 11.03 %","  4.81 %","  2.77 %"
"2020-07-10","  3.96 %","  1.56 %","  2.91 %","  3.21 %","  6.15 %"," 11.61 %","  3.62 %","  5.77 %","  2.68 %","  6.01 %","  3.61 %","  2.06 %","  4.43 %","  4.17 %","  2.92 %","  7.39 %","  1.37 %","  2.13 %","  6.09 %","  4.14 %","  4.78 %","  4.72 %","  6.80 %","","  3.71 %","  8.91 %","  4.60 %","  5.45 %","  3.18 %","  5.05 %","  3.47 %","   .64 %","  2.27 %","  3.58 %",""," 10.22 %","  5.62 %","  3.55 %"
"2020-07-11","  6.06 %","  1.38 %","  2.64 %","  3.26 %","  5.16 %"," 11.76 %","  3.94 %","  5.60 %","  2.97 %","  5.04 %","  4.38 %","  2.59 %","  4.61 %","  3.68 %","  2.93 %","  7.19 %","  1.37 %","  2.23 %","  6.24 %","  3.69 %","  4.68 %","  3.92 %","  6.76 %","","  3.62 %","  7.88 %","  5.22 %","  5.58 %","  3.38 %","  4.58 %","  3.52 %","   .80 %","  2.70 %","  3.75 %","","","  7.54 %","  3.97 %"
"2020-07-12","  7.07 %","  1.61 %","  2.78 %","  3.25 %","  7.53 %"," 12.58 %","  3.10 %","  6.16 %","  3.42 %","","  2.70 %","  2.83 %","  4.29 %","  3.43 %","  3.00 %","  6.16 %","  1.45 %","  2.45 %","  6.05 %","  6.19 %","  4.02 %","  5.51 %","  7.23 %","","  3.89 %","  8.13 %","  5.37 %","  5.80 %","  2.56 %","  4.50 %","  4.06 %","","  3.40 %","  4.01 %",""," 17.66 %","  6.65 %","  3.57 %"
"2020-07-13","  6.57 %","  1.37 %","  3.13 %","  3.22 %","  7.07 %"," 11.95 %","  2.30 %","  7.42 %","  2.19 %","  4.82 %","  2.29 %","  2.62 %","  4.48 %","  5.15 %","  3.60 %","  6.24 %","  1.39 %","  2.21 %","  5.92 %","","  3.99 %","  5.08 %","  6.72 %","","  3.95 %","  8.65 %","  4.86 %","  5.81 %","  2.05 %","  4.42 %","  4.05 %","  1.03 %","  4.36 %","  3.88 %","","","  6.50 %","  4.08 %"
"2020-07-14","  8.22 %","  1.27 %","  3.99 %","  3.16 %","  5.56 %"," 13.35 %","  2.68 %","  7.40 %","  3.03 %","  8.25 %","  2.39 %","  1.28 %","  4.93 %","  5.00 %","  4.90 %","  6.57 %","  1.31 %","  3.07 %","  4.95 %","  6.30 %","  4.22 %","  4.55 %","  5.59 %","","  3.59 %","  6.34 %","  4.75 %","  4.97 %","  2.17 %","  4.38 %","  3.89 %","  1.03 %","  4.85 %","  3.57 %",""," 22.29 %"," 12.03 %","  4.48 %"
"2020-07-15","  7.95 %","  1.20 %","  4.47 %","  2.78 %","  5.49 %","  3.45 %","  2.75 %","  5.79 %","  3.49 %"," 10.54 %","  2.04 %","  2.55 %","  4.57 %","  4.44 %","  5.49 %","  5.67 %","  1.30 %","  3.37 %","  5.50 %","  5.64 %","  3.80 %","  5.29 %","  4.85 %","","  3.15 %","  6.11 %","  4.65 %","  4.76 %","  3.15 %","  4.03 %","  4.60 %","   .63 %","  5.56 %","  3.35 %","",""," 12.89 %","  3.45 %"
"2020-07-16","  7.29 %","  1.20 %","  4.80 %","  2.26 %","  7.02 %","  2.64 %","  2.80 %","  4.55 %","  2.97 %"," 12.33 %","  1.13 %","  1.86 %","  4.17 %","  4.89 %","  7.00 %","  7.28 %","  1.32 %","  3.32 %","  5.14 %","  5.88 %","  3.50 %","  4.74 %","  4.21 %","","  3.13 %","  6.85 %","  4.56 %","  4.66 %","  3.21 %","  5.25 %","  5.07 %","  1.08 %","  5.80 %","  3.15 %",""," 14.43 %"," 11.26 %","  3.19 %"
"2020-07-17","  7.17 %","   .92 %","  5.48 %","  2.28 %","  6.98 %","  1.72 %","  3.48 %","  4.17 %","  3.17 %","  8.49 %","  1.30 %","  2.44 %","  3.70 %","  4.62 %","  7.42 %","  7.95 %","  1.29 %","  3.57 %","  4.91 %","  7.23 %","  4.07 %","  4.13 %","  3.41 %","","  2.99 %","  8.58 %","  4.63 %","  4.34 %","  4.64 %","  6.42 %","  4.93 %","   .92 %","  5.04 %","  2.89 %","",""," 12.12 %","  3.03 %"
"2020-07-18","  6.45 %","  1.47 %","  5.62 %","  2.32 %","  6.66 %","  2.06 %","  3.26 %","  3.88 %","  3.57 %","  8.73 %","   .82 %","  2.54 %","  3.52 %","  3.73 %","  8.94 %","  7.18 %","  1.28 %","  4.08 %","  5.20 %","  5.30 %","  4.16 %","  4.04 %","  4.78 %","","  2.80 %","  7.72 %","  5.12 %","  4.11 %","  4.96 %","  6.98 %","  4.84 %","   .68 %","  4.28 %","  2.82 %",""," 20.83 %"," 10.44 %","  2.55 %"
"2020-07-19","  8.33 %","  1.52 %","  5.95 %","  2.46 %","  6.89 %","  1.35 %","  3.28 %","  4.40 %","  3.39 %","  7.04 %","  1.08 %","  3.19 %","  2.86 %","  4.76 %","  9.48 %","  7.92 %","  1.29 %","  3.35 %","  4.83 %","  6.30 %","  4.47 %","  3.99 %","  4.50 %","","  3.12 %"," 10.26 %","  5.35 %","  4.61 %","  5.48 %","  6.74 %","  4.86 %","  1.20 %","  4.63 %","  2.83 %",""," 20.81 %","  5.89 %","  3.03 %"
"2020-07-20"," 10.28 %","  2.06 %","  5.31 %","  2.62 %","  6.55 %","  1.35 %","  3.91 %","  4.67 %","  3.35 %","  4.96 %","   .89 %","  3.44 %","  3.28 %","  6.06 %"," 10.26 %","  6.87 %","  1.20 %","  2.78 %","  5.31 %","  5.17 %","  4.58 %","  3.14 %","  4.39 %","","  3.23 %","  9.15 %","  5.23 %","  4.27 %","  4.40 %","  7.60 %","  4.11 %","  1.63 %","  4.40 %","  2.64 %",""," 16.81 %","  5.07 %","  3.18 %"
"2020-07-21"," 11.65 %","  2.02 %","  5.66 %","  2.84 %","  7.97 %","  1.35 %","  4.91 %","  5.00 %","  3.90 %","  3.25 %","","  3.75 %","  2.99 %","  5.76 %","  9.55 %","  6.68 %","  1.08 %","  2.86 %","  5.95 %","  6.66 %","  4.65 %","  5.15 %","  5.33 %","","  2.89 %","  9.20 %","  5.07 %","  3.87 %","  4.92 %","  6.63 %","  4.17 %","  1.45 %","  5.04 %","  2.38 %","   .00 %"," 11.76 %","  6.17 %","  2.73 %"
"2020-07-22"," 14.74 %","  2.15 %","  5.89 %","  2.94 %","  7.29 %","  1.34 %","  7.36 %","  5.37 %","  4.32 %","  4.34 %","   .89 %","  3.39 %","  3.17 %","  5.06 %"," 10.57 %","  5.52 %","  1.09 %","  3.12 %","  6.62 %","  5.92 %","  4.46 %","  4.28 %","  5.57 %","","  2.50 %","  6.71 %","  5.26 %","  3.83 %","  4.05 %","  6.15 %","  4.04 %","  1.52 %","  5.54 %","  2.29 %",""," 11.43 %","  6.90 %","  4.50 %"
"2020-07-23"," 14.86 %","  2.20 %","  5.70 %","  2.88 %","  7.54 %","  1.32 %"," 10.74 %","  4.46 %","  4.52 %","  4.30 %","   .71 %","  4.16 %","  3.48 %","  4.01 %","  8.81 %","  4.64 %","  1.09 %","  3.37 %","  7.13 %","  5.82 %","  4.74 %","  4.34 %","  4.52 %","","  2.67 %","  6.42 %","  5.23 %","  3.90 %","  4.37 %","  6.28 %","  4.09 %","  1.71 %","  5.51 %","  2.20 %","","  8.13 %","  6.80 %","  5.35 %"
"2020-07-24"," 12.36 %","  2.24 %","  4.91 %","  2.84 %","  7.49 %","  1.37 %"," 13.05 %","  5.03 %","  3.78 %","  3.08 %","   .70 %","  4.44 %","  3.65 %","  3.36 %","  9.20 %","  4.24 %","  1.08 %","  4.25 %","  7.20 %","  5.19 %","  4.26 %","  4.51 %","  4.90 %","","  2.58 %","  2.77 %","  5.06 %","  3.58 %","  3.64 %","  6.55 %","  4.02 %","  1.94 %","  5.26 %","  2.06 %","","  8.05 %","  5.99 %","  4.97 %"
"2020-07-25"," 11.51 %","  2.00 %","  4.35 %","  2.85 %","  9.05 %","  2.07 %"," 12.84 %","  5.40 %","  3.26 %","  3.66 %","   .52 %","  3.16 %","  2.94 %","  3.31 %","  8.16 %","  5.98 %","  1.08 %","  5.24 %","  6.32 %","  4.65 %","  4.20 %","  4.91 %","  4.88 %","","  2.45 %","  3.55 %","  5.07 %","  3.55 %","  4.34 %","  6.16 %","  4.25 %","  2.49 %","  4.96 %","  2.03 %","","  9.69 %","  6.58 %","  5.14 %"
"2020-07-26"," 11.41 %","  2.11 %","  3.88 %","  2.82 %","  7.09 %","  2.26 %"," 11.99 %","  6.19 %","  3.07 %","  3.40 %","  1.03 %","  2.83 %","  2.69 %","  3.07 %","  7.64 %","  4.46 %","  1.10 %","  5.80 %","  6.29 %","  2.86 %","  4.24 %","  3.84 %","  4.25 %","","  2.43 %","  2.82 %","  4.99 %","  3.70 %","  3.99 %","  7.42 %","  3.92 %","  2.65 %","  4.41 %","  2.02 %",""," 10.97 %","  5.85 %","  5.50 %"
"2020-07-27","  7.84 %","  1.83 %","  3.20 %","  2.66 %","  6.02 %","  2.25 %","  9.41 %","  5.66 %","  2.07 %","  2.45 %","  1.60 %","  2.89 %","  3.16 %","  2.68 %","  8.08 %","  5.37 %","  1.03 %","  5.71 %","  6.41 %","  2.06 %","  3.70 %","  3.88 %","  4.01 %","","  2.46 %","  2.19 %","  4.29 %","  3.50 %","  3.14 %","  7.54 %","  3.99 %","  3.30 %","  3.94 %","  1.90 %",""," 10.00 %","  4.80 %","  5.20 %"
"2020-07-28","  8.63 %","  1.79 %","  3.09 %","  3.24 %","  6.01 %","  2.03 %","  7.08 %","  6.68 %","  3.20 %","  2.76 %","  1.75 %","  2.16 %","  3.04 %","  3.20 %","  7.25 %","  6.55 %","   .92 %","  5.93 %","  4.50 %","  3.37 %","  3.26 %","  3.62 %","  3.31 %","","  2.06 %","  3.17 %","  3.84 %","  3.05 %","  2.99 %","  7.64 %","  4.03 %","  3.01 %","  3.61 %","  1.69 %","","  9.86 %","  4.27 %","  4.16 %"
"2020-07-29","  9.01 %","  1.53 %","  3.39 %","  3.44 %","  6.54 %","  1.65 %","  5.03 %","  6.05 %","  4.08 %","  2.51 %","","  1.48 %","  2.85 %","  2.98 %","  5.43 %","  5.91 %","   .92 %","  5.83 %","  5.08 %","  3.18 %","  3.28 %","  4.18 %","  3.34 %","","  1.93 %","  4.39 %","  3.47 %","  2.97 %","  3.14 %","  8.41 %","  4.08 %","  3.09 %","  3.35 %","  1.65 %",""," 10.10 %","  4.45 %","  3.69 %"
"2020-07-30","  9.26 %","  1.71 %","  4.64 %","  3.53 %","  6.60 %","  3.16 %","  4.38 %","  5.67 %","  4.16 %","  2.63 %","  3.09 %","  1.49 %","  3.19 %","  2.18 %","  6.63 %","  5.62 %","   .93 %","  6.17 %","  5.92 %","  3.46 %","  3.25 %","  6.31 %","  3.39 %","","  2.00 %","  6.00 %","  3.39 %","  2.78 %","  2.63 %"," 10.00 %","  4.40 %","  2.22 %","  3.62 %","  1.58 %","","  9.96 %","  2.64 %","  3.76 %"
