"date","Madhya Pradesh/Agar Malwa","Madhya Pradesh/Alirajpur","Madhya Pradesh/Anuppur","Madhya Pradesh/Ashoknagar","Madhya Pradesh/Balaghat","Madhya Pradesh/Barwani","Madhya Pradesh/Betul","Madhya Pradesh/Bhind","Madhya Pradesh/Bhopal","Madhya Pradesh/Burhanpur","Madhya Pradesh/Chhatarpur","Madhya Pradesh/Chhindwara","Madhya Pradesh/Damoh","Madhya Pradesh/Datia","Madhya Pradesh/Dewas","Madhya Pradesh/Dhar","Madhya Pradesh/Dindori","Madhya Pradesh/Guna","Madhya Pradesh/Gwalior","Madhya Pradesh/Harda","Madhya Pradesh/Hoshangabad","Madhya Pradesh/Indore","Madhya Pradesh/Jabalpur","Madhya Pradesh/Jhabua","Madhya Pradesh/Katni","Madhya Pradesh/Khandwa","Madhya Pradesh/Khargone","Madhya Pradesh/Mandi","Madhya Pradesh/Mandla","Madhya Pradesh/Mandsaur","Madhya Pradesh/Morena","Madhya Pradesh/Narsinghpur","Madhya Pradesh/Neemuch","Madhya Pradesh/Niwari","Madhya Pradesh/Other Region","Madhya Pradesh/Panna","Madhya Pradesh/Raisen","Madhya Pradesh/Rajgarh","Madhya Pradesh/Ratlam","Madhya Pradesh/Rewa","Madhya Pradesh/Sagar","Madhya Pradesh/Satna","Madhya Pradesh/Sehore","Madhya Pradesh/Seoni","Madhya Pradesh/Shahdol","Madhya Pradesh/Shajapur","Madhya Pradesh/Sheopur","Madhya Pradesh/Shivpuri","Madhya Pradesh/Sidhi","Madhya Pradesh/Singrauli","Madhya Pradesh/Tikamgarh","Madhya Pradesh/Ujjain","Madhya Pradesh/Umaria","Madhya Pradesh/Vidisha","Madhya Pradesh/bhind","Madhya Pradesh/bhopal","Madhya Pradesh/dewas","Madhya Pradesh/dhar","Madhya Pradesh/khargone","Madhya Pradesh/sheopur","Madhya Pradesh/ujjain","Madhya Pradesh/vidisha"
"2020-07-22"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %"," 20.00 %","   .00 %","  2.41 %","   .00 %"," 20.00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","  2.86 %",""," 16.67 %","  5.36 %","  5.00 %"," 10.00 %","  1.37 %","  4.59 %"," 10.00 %","","  2.43 %","  2.22 %","","   .00 %","  2.50 %"," 10.86 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  2.86 %","  3.33 %","   .00 %","  4.95 %"," 13.33 %"," 15.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.33 %","   .00 %","   .00 %","   .00 %","","","","","","","",""
"2020-07-23"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %"," 20.00 %","   .00 %","  3.01 %",""," 20.00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","  2.86 %",""," 16.67 %","  7.58 %","  5.00 %"," 10.00 %","  1.10 %","  5.59 %"," 10.00 %","   .00 %","  1.18 %","  2.22 %","","   .00 %","  2.50 %"," 10.86 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  5.36 %","  3.33 %","   .00 %","  4.76 %"," 17.33 %","  9.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  3.33 %","   .00 %","   .00 %","   .00 %","","","","","","","",""
"2020-07-24"," 20.00 %","   .00 %","","   .00 %","   .00 %","  5.00 %"," 20.00 %","   .00 %","  2.46 %","   .00 %"," 20.00 %","","   .00 %"," 20.00 %","   .00 %","  2.86 %","","  6.67 %","  7.58 %","  4.00 %"," 10.00 %","   .83 %","  5.29 %"," 10.00 %","   .00 %","   .00 %","  2.00 %","","","  2.50 %"," 13.36 %","   .00 %","  2.50 %","","","   .00 %","   .00 %","  5.36 %","  3.33 %","   .00 %","  5.27 %"," 20.67 %","  9.00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","  3.33 %","   .00 %","   .00 %","   .00 %","","","","","","","",""
"2020-07-25","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %"," 20.00 %","","  2.39 %","   .00 %"," 30.00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","  2.86 %","   .00 %","  6.67 %","  4.72 %","  4.00 %"," 10.00 %","   .66 %","  5.03 %"," 10.00 %","   .00 %","   .00 %","  2.00 %","","","  2.50 %","  5.36 %","   .00 %","  2.50 %","   .00 %","","   .00 %","   .00 %","  2.50 %","  3.33 %","   .00 %","  4.43 %"," 20.67 %","  4.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .36 %","   .00 %","   .00 %","","","","","","","",""
"2020-07-26","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"," 30.00 %","   .00 %","  2.32 %","   .00 %"," 30.00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","  2.50 %","","   .00 %","  4.72 %","  4.00 %","   .00 %","   .41 %","  3.91 %","   .00 %","   .00 %","   .00 %","  2.00 %","","   .00 %","  4.72 %","  2.50 %","   .00 %","  2.50 %","","","   .00 %","  8.00 %","  2.50 %","   .00 %","   .00 %","  4.28 %"," 20.67 %","  4.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .36 %","   .00 %","   .00 %","","","","","","","",""
"2020-07-27","   .00 %","   .00 %",""," 20.00 %","   .00 %","  4.00 %"," 10.00 %","   .00 %","  2.15 %","   .00 %"," 10.00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","  2.50 %","   .00 %","   .00 %","  4.22 %","  4.00 %","   .00 %","   .33 %","  4.60 %","   .00 %","   .00 %","   .00 %","  2.00 %","","   .00 %","  2.22 %","  2.50 %","   .00 %","  2.50 %","   .00 %","","   .00 %","  8.00 %","  2.50 %","   .00 %"," 40.00 %","  2.74 %","  7.33 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .36 %","","   .00 %","","","","","","","",""
"2020-07-28","   .00 %","   .00 %",""," 20.00 %","   .00 %","  4.00 %"," 10.00 %","   .00 %","  1.69 %","   .00 %"," 30.00 %","   .00 %","   .00 %","","   .00 %","  2.50 %","","   .00 %","  2.00 %","  4.00 %","   .00 %","   .41 %","  3.60 %","   .00 %","   .00 %","   .00 %","  2.00 %","","","  2.22 %","  2.50 %","   .00 %","  2.50 %","","","   .00 %","  8.00 %","   .00 %","  2.86 %"," 40.00 %","  2.02 %","  3.33 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","  2.86 %","   .72 %","   .00 %","   .00 %","","","","","","","",""
"2020-07-29","","   .00 %","   .00 %"," 20.00 %","   .00 %","  7.33 %"," 10.00 %","   .00 %","  1.93 %","   .00 %"," 30.00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","  2.50 %","","   .00 %","  3.82 %","   .00 %","  6.67 %","   .48 %","  3.45 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  2.22 %","   .00 %","   .00 %","   .00 %","","","   .00 %","  8.00 %","   .00 %","  5.36 %"," 40.00 %","   .65 %","   .00 %","  6.19 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","  2.86 %","  1.07 %"," 20.00 %","   .00 %","","","","","","","",""
"2020-07-30","   .00 %","   .00 %","   .00 %","","   .00 %","  7.33 %"," 10.00 %","   .00 %","  2.01 %","   .87 %"," 23.33 %","   .00 %","   .00 %"," 16.67 %","   .00 %","  2.50 %","   .00 %","   .00 %","  3.82 %","   .00 %","  6.67 %","   .56 %","  2.54 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  2.22 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  8.00 %","   .00 %","  5.36 %"," 40.00 %","   .65 %","  2.86 %","  8.69 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","  2.86 %","   .71 %"," 20.00 %"," 20.00 %","","","","","","","",""
"2020-07-31","   .00 %","   .00 %","   .00 %"," 30.00 %","","  7.33 %","   .00 %","   .00 %","  2.33 %","   .87 %"," 26.19 %","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","","   .00 %","  3.82 %","   .00 %","  6.67 %","   .56 %","  2.54 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","  5.36 %"," 40.00 %","   .00 %","  2.86 %","  8.69 %","   .00 %","","   .00 %","   .00 %","   .00 %",""," 20.00 %","  2.86 %","   .71 %"," 20.00 %"," 20.00 %","","","","","","","",""
"2020-08-01","   .00 %","   .00 %",""," 30.00 %","   .00 %","  3.33 %","   .00 %","   .00 %","  2.80 %","   .87 %"," 26.19 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","","   .00 %","  3.48 %","   .00 %","  6.67 %","   .64 %","  2.34 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  5.36 %","   .00 %","   .00 %","  2.86 %","  8.69 %","","","   .00 %","   .00 %","   .00 %","   .00 %","","  2.86 %","   .71 %",""," 20.00 %","","","","","","","",""
"2020-08-02","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","  3.33 %","   .00 %","","  3.02 %","  1.70 %","  6.19 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.48 %","   .00 %"," 11.67 %","   .71 %","  2.34 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  4.72 %","   .00 %","   .00 %","  2.86 %","  7.58 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","   .35 %"," 20.00 %"," 20.00 %","","","","","","","",""
"2020-08-03","","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.17 %","  1.70 %","  6.19 %","   .00 %"," 20.00 %","  6.67 %","   .00 %","   .00 %","","   .00 %","  1.67 %","   .00 %","  5.00 %","   .70 %","  2.25 %","   .00 %","   .00 %","   .00 %","  1.82 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  2.86 %","   .00 %","  2.22 %","   .00 %","   .62 %","  2.86 %","  6.72 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 20.00 %","","","","","","","",""
"2020-08-04","   .00 %","   .00 %",""," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.75 %","   .83 %","  2.86 %","   .00 %"," 30.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.67 %","   .00 %","  9.00 %","   .78 %","  3.63 %","   .00 %","   .00 %","   .00 %","  1.82 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  2.86 %","   .00 %","  4.22 %","   .00 %","  1.23 %","   .00 %","  4.22 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","","","","","",""
"2020-08-05"," 10.00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  2.41 %","   .83 %","   .00 %","   .00 %"," 36.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.67 %","   .00 %","  9.00 %","   .85 %","  4.28 %","   .00 %","  6.67 %","   .00 %","  1.82 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","  2.86 %","  2.22 %","  6.04 %"," 13.33 %","  1.82 %","   .00 %","  4.22 %","   .00 %","   .00 %","  5.00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","","","","","","","",""
"2020-08-06"," 10.00 %","   .00 %","","   .00 %","   .00 %","  2.86 %","   .00 %","   .00 %","  2.24 %","   .83 %","   .00 %","   .00 %"," 36.67 %","   .00 %","   .00 %","   .00 %","   .00 %","","  1.54 %","   .00 %"," 12.33 %","  1.00 %","  2.74 %","  6.67 %","  6.67 %","   .00 %","  1.82 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  2.86 %","  2.22 %","  7.71 %"," 21.33 %","  1.82 %","  2.50 %","  4.22 %","   .00 %","   .00 %","  5.00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","  2.50 %","   .00 %",""," 10.00 %","","","","","","","",""
"2020-08-07"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","   .00 %","","  2.52 %","   .00 %","   .00 %","   .00 %"," 36.67 %","   .00 %","   .00 %","   .00 %","","   .00 %","  2.97 %","   .00 %","  7.33 %","   .98 %","  2.74 %","  6.67 %"," 11.67 %","   .00 %","  1.82 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  5.36 %","  2.22 %","  5.48 %"," 24.19 %","  1.82 %","  4.72 %","  3.82 %","   .00 %","   .00 %","  5.00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","  2.50 %","   .34 %","   .00 %"," 10.00 %","","","","","","","",""
"2020-08-08"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","   .00 %"," 20.00 %","  2.23 %","   .00 %","  2.50 %","   .00 %"," 16.67 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","  2.97 %","   .00 %","  7.33 %","   .98 %","  2.65 %","  6.67 %"," 11.67 %","  1.11 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  2.50 %","  4.22 %","  5.48 %"," 24.19 %","  1.77 %","  4.72 %","  3.48 %","   .00 %","   .00 %","  5.00 %","   .00 %"," 10.00 %","","   .00 %","  2.50 %","   .34 %","   .00 %"," 10.00 %","","","","","","","",""
"2020-08-09"," 10.00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","  2.86 %"," 13.33 %"," 20.00 %","  2.31 %","   .00 %","  2.50 %","   .00 %"," 11.67 %","   .00 %"," 13.33 %","   .00 %","   .00 %","   .00 %","  2.97 %","   .00 %","  3.33 %","   .97 %","  2.48 %","  6.67 %"," 11.67 %","  1.11 %","   .00 %","","   .00 %","   .00 %","  4.44 %","   .00 %","   .00 %","","","   .00 %","  2.50 %","  4.22 %","  3.48 %"," 24.19 %","  1.16 %","  6.72 %","  3.48 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %"," 20.00 %","  2.50 %","   .34 %","   .00 %"," 16.67 %","","","","","","","",""
"2020-08-10","   .00 %"," 20.00 %","   .00 %","","   .00 %","  2.86 %"," 13.33 %"," 20.00 %","  2.35 %","   .00 %","  2.50 %","   .00 %","  5.00 %","   .00 %"," 13.33 %","   .00 %","   .00 %","   .00 %","  5.63 %","   .00 %","  3.33 %","   .81 %","  2.98 %","  6.67 %","  9.00 %","  1.11 %","   .00 %","","   .00 %","   .00 %","  4.44 %"," 20.00 %","   .00 %","   .00 %","","   .00 %","  2.50 %","  2.00 %","  3.21 %"," 10.86 %","  1.13 %","  8.54 %","  3.48 %"," 20.00 %","   .00 %","  4.00 %","   .00 %","   .00 %",""," 20.00 %","  2.50 %","   .34 %","   .00 %"," 26.67 %","","","","","","","",""
"2020-08-11","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 13.33 %"," 20.00 %","  2.49 %","   .00 %","  2.50 %","   .00 %","  5.00 %","   .00 %"," 13.33 %","   .00 %","   .00 %","   .00 %","  5.27 %","   .00 %","  2.86 %","   .81 %","  4.06 %","   .00 %","  9.00 %","  1.11 %","  1.67 %","","   .00 %","   .00 %","  4.44 %"," 20.00 %","   .00 %","   .00 %","","   .00 %","  2.50 %","  2.00 %","  1.54 %","  2.86 %","  1.13 %","  6.04 %","  5.02 %"," 40.00 %","   .00 %","  4.00 %","   .00 %","   .00 %",""," 25.00 %","   .00 %","   .34 %",""," 16.67 %","","","","","","","",""
"2020-08-12","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 13.33 %"," 20.00 %","  2.42 %","   .00 %","  2.50 %","   .00 %","  5.00 %","   .00 %"," 16.19 %","   .00 %","   .00 %","   .00 %","  6.07 %","   .00 %","  2.86 %","   .65 %","  4.57 %","   .00 %","  4.00 %","  1.11 %","  1.67 %","","   .00 %","  2.00 %","  4.44 %"," 20.00 %","   .00 %","","","   .00 %","  2.22 %","  2.00 %","  1.54 %","   .00 %","  1.67 %","  3.82 %","  3.21 %"," 40.00 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","   .00 %",""," 20.00 %","","","","","","","",""
"2020-08-13","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 13.33 %","   .00 %","  2.37 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","  6.19 %","   .00 %","   .00 %"," 15.00 %","  7.07 %","   .00 %","  2.86 %","   .72 %","  5.45 %","   .00 %","  4.00 %","   .00 %","  3.21 %","","   .00 %","  2.00 %","  4.44 %"," 20.00 %","   .00 %","   .00 %","","   .00 %","  2.22 %","   .00 %","  1.54 %","   .00 %","  1.10 %","  3.82 %","  1.54 %"," 40.00 %","   .00 %","  4.00 %","   .00 %","  6.67 %","   .00 %"," 25.00 %","   .00 %","   .00 %","   .00 %"," 22.86 %","","","","","","","",""
"2020-08-14","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","  2.50 %","   .00 %","   .00 %","  2.16 %","   .00 %","   .00 %","   .00 %","  8.00 %","   .00 %","  2.86 %","   .00 %","   .00 %"," 15.00 %","  7.07 %","   .00 %","  2.86 %","   .57 %","  5.63 %","   .00 %","  4.00 %","   .00 %","  4.63 %","","   .00 %","  2.00 %","   .00 %"," 20.00 %","  4.44 %","   .00 %","","   .00 %","  4.22 %","   .00 %","  1.54 %","   .00 %","  1.10 %","  1.82 %","  1.54 %"," 40.00 %","   .00 %","  4.00 %","   .00 %","  6.67 %","   .00 %","  9.00 %","   .00 %","   .34 %","   .00 %"," 18.69 %","","","","","","","",""
"2020-08-15","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","  4.72 %","   .00 %","   .00 %","  1.66 %","   .00 %","   .00 %","   .00 %","  8.00 %","   .00 %","  2.86 %","   .00 %","   .00 %"," 15.00 %","  5.35 %","   .00 %","  5.36 %","   .64 %","  5.79 %","   .00 %","   .00 %","   .00 %","  7.30 %","","   .00 %","  2.00 %","   .00 %","   .00 %","  4.44 %","   .00 %","","   .00 %","  4.22 %","   .00 %","  1.43 %","   .00 %","   .54 %","   .00 %","  2.97 %"," 20.00 %","   .00 %","   .00 %","   .00 %","  6.67 %","","  9.00 %","   .00 %","   .34 %","   .00 %"," 10.91 %","","","","","","","",""
"2020-08-16","  6.67 %","   .00 %","   .00 %","  6.67 %","   .00 %","  4.72 %","  4.00 %"," 10.00 %","  1.18 %","   .00 %","   .00 %","   .00 %","  8.00 %","   .00 %","  2.86 %","  2.22 %","   .00 %"," 15.00 %","  4.17 %","   .00 %","  4.72 %","   .43 %","  5.12 %","   .00 %","   .00 %","   .00 %","  5.63 %","","   .00 %","  2.00 %","   .00 %","   .00 %","  4.44 %","","","   .00 %","  6.04 %","  1.82 %","  1.43 %","   .00 %","   .54 %","   .00 %","  2.76 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","  4.00 %","   .00 %","   .34 %","   .00 %"," 10.91 %","","","","","","","",""
"2020-08-17","  6.67 %","   .00 %","   .00 %","  6.67 %","   .00 %","  4.72 %","  4.00 %"," 10.00 %","   .97 %","   .00 %","  2.22 %"," 20.00 %"," 10.86 %","  5.00 %","  2.50 %","  4.22 %",""," 15.00 %","  3.77 %","   .00 %","  8.72 %","   .49 %","  5.41 %","   .00 %","   .00 %","   .00 %","  5.63 %","","   .00 %","   .00 %","   .00 %","   .00 %","  4.44 %","   .00 %","","   .00 %","  3.82 %","  1.82 %","  1.43 %","  2.50 %","  1.05 %","   .00 %","  2.76 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","  4.00 %","  2.22 %","   .34 %","   .00 %","  7.58 %","","","","","","","",""
"2020-08-18","  6.67 %","   .00 %","   .00 %","  6.67 %","   .00 %","  4.72 %","  4.00 %"," 10.00 %","  1.04 %","   .00 %","  4.22 %"," 20.00 %"," 10.86 %","  5.00 %","  2.50 %","  4.22 %","   .00 %","   .00 %","  3.60 %","   .00 %","  8.72 %","   .35 %","  4.29 %","   .00 %","   .00 %","   .00 %","  4.10 %","","   .00 %","   .00 %","   .00 %","   .00 %","  6.26 %","   .00 %","","   .00 %","  3.82 %","  1.82 %","  2.76 %","  2.50 %","  1.05 %","   .00 %","  2.76 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","  2.22 %","   .34 %","   .00 %","  8.72 %","","","","","","","",""
"2020-08-19","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.22 %","  4.00 %"," 10.00 %","  1.29 %","   .00 %","  4.22 %"," 20.00 %","  2.86 %","  5.00 %","  2.50 %","  6.04 %","   .00 %","   .00 %","  5.20 %","   .00 %","  8.72 %","   .35 %","  4.03 %","  5.00 %","   .00 %","   .00 %","  3.84 %","","   .00 %","   .00 %","   .00 %","   .00 %","  1.82 %","   .00 %","","   .00 %","  1.82 %","  1.82 %","  4.01 %","  4.72 %","  1.55 %","   .00 %","  2.76 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","  2.22 %","   .00 %","   .00 %","  6.22 %","","","","","","","",""
"2020-08-20","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %"," 10.00 %","  1.37 %","   .00 %","  4.22 %"," 20.00 %","  2.86 %","  5.00 %","  2.50 %","  7.71 %","   .00 %","   .00 %","  4.25 %","   .00 %","  7.89 %","   .49 %","  3.08 %","  5.00 %","   .00 %","  1.05 %","  1.18 %","","   .00 %","   .00 %","   .00 %","   .00 %","  1.82 %","","","   .00 %","  1.82 %","  1.82 %","  2.58 %","  6.72 %","  2.53 %","   .00 %","  1.33 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","  2.22 %","   .00 %","   .00 %","  4.00 %","","","","","","","",""
"2020-08-21","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .00 %","  1.36 %","   .00 %","  4.22 %"," 30.00 %","  2.86 %","  5.00 %","  2.50 %","  5.48 %","   .00 %","   .00 %","  4.99 %","   .00 %","  5.67 %","   .76 %","  3.02 %","  9.00 %","   .00 %","  1.05 %","  1.18 %","","   .00 %","   .00 %","   .00 %","   .00 %","  3.48 %","   .00 %","","   .00 %","   .00 %","   .00 %","  2.58 %","  6.72 %","  2.99 %","  1.67 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","  5.00 %","   .00 %","  3.33 %","  2.22 %","   .00 %","   .00 %","  4.00 %","","","","","","","",""
"2020-08-22","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","  3.82 %","  6.67 %","   .00 %","  1.34 %","   .00 %","  2.00 %"," 10.00 %","  2.50 %","   .00 %","   .00 %","  3.48 %","   .00 %","   .00 %","  5.32 %","   .00 %","  1.67 %","   .82 %","  2.57 %","  9.00 %","   .00 %","  1.05 %","  2.29 %","","   .00 %","   .00 %","   .00 %","   .00 %","  3.48 %","   .00 %","","   .00 %","   .00 %","   .00 %","  2.58 %","  4.22 %","  2.40 %","  1.67 %","  1.25 %","   .00 %"," 20.00 %","   .00 %","   .00 %","  9.00 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %","  5.67 %","","","","","","","",""
"2020-08-23","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","  5.48 %"," 11.67 %","   .00 %","  1.15 %","   .00 %","   .00 %"," 10.00 %","  2.50 %","   .00 %","   .00 %","  5.02 %","   .00 %","   .00 %","  6.42 %","   .00 %","  1.67 %","  1.02 %","  4.22 %","  9.00 %","  3.33 %","  1.05 %","  2.29 %","","   .00 %","   .00 %","   .00 %","   .00 %","  1.67 %","   .00 %","","   .00 %","   .00 %","   .00 %","  1.25 %","  6.04 %","  2.40 %","  1.67 %","  1.25 %","   .00 %"," 20.00 %","   .00 %","   .00 %","  9.00 %"," 20.00 %","  3.33 %","   .00 %","   .00 %","   .00 %","  1.67 %","","","","","","","",""
"2020-08-24","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","  5.48 %"," 13.67 %","  6.67 %","   .89 %","   .00 %","   .00 %"," 10.00 %","  4.72 %","  4.00 %","   .00 %","  3.21 %","   .00 %","   .00 %","  5.41 %","  3.33 %","  1.67 %","  1.21 %","  3.09 %","  4.00 %","  3.33 %","  1.05 %","  1.11 %","","   .00 %","   .00 %","  1.82 %","   .00 %","  1.67 %","   .00 %","","   .00 %","  1.67 %","  1.67 %","  1.18 %","  3.82 %","  1.90 %","  1.67 %","  1.25 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.00 %"," 20.00 %","   .00 %","   .00 %","   .33 %","   .00 %","  1.67 %","","","","","","","",""
"2020-08-25","   .00 %"," 10.00 %","   .00 %","  5.00 %","   .00 %","  7.02 %"," 13.67 %","  6.67 %","   .81 %","   .00 %","  1.82 %"," 16.67 %","  4.72 %","  4.00 %","   .00 %","  1.54 %","   .00 %","  2.86 %","  5.98 %","  6.19 %","  1.54 %","  1.26 %","  3.04 %","  4.00 %","  6.19 %","   .00 %","  1.11 %","","   .00 %","   .00 %","  1.82 %","   .00 %","  1.67 %","   .00 %","","   .00 %","  1.67 %","  1.67 %","  1.18 %","  1.82 %","  1.36 %","  1.67 %","  2.43 %","   .00 %","   .00 %","   .00 %"," 10.00 %","  9.00 %"," 20.00 %","   .00 %","   .00 %","   .66 %","   .00 %","  1.67 %","","","","","","","",""
"2020-08-26","   .00 %"," 10.00 %","   .00 %","  5.00 %","   .00 %","  5.02 %"," 13.67 %","  6.67 %","   .88 %","   .00 %","  3.48 %","  6.67 %","  8.72 %","  4.00 %","   .00 %","  1.54 %","","  2.86 %","  5.79 %","  8.69 %","  2.97 %","  1.18 %","  3.29 %","   .00 %","  6.19 %","   .00 %","  1.11 %","","   .00 %","   .00 %","  3.48 %","   .00 %","   .00 %","   .00 %","","   .00 %","  1.67 %","  1.67 %","  1.18 %","  1.82 %","  1.33 %","  1.54 %","  2.43 %","   .00 %","   .00 %","   .00 %"," 10.00 %","  4.00 %"," 20.00 %","   .00 %","   .00 %","   .66 %","   .00 %","  3.21 %","","","","","","","",""
"2020-08-27","   .00 %","  6.67 %","   .00 %","  5.00 %","   .00 %","  4.63 %","  7.00 %","  6.67 %","   .63 %","   .00 %","  3.48 %"," 11.67 %","  6.22 %","  4.00 %","   .00 %","  1.54 %","   .00 %","  2.86 %","  5.27 %","  8.69 %","  2.97 %","  1.24 %","  3.54 %","   .00 %","  6.19 %","   .00 %","  1.05 %","","   .00 %","   .00 %","  3.48 %","   .00 %","   .00 %","   .00 %","","   .00 %","  1.67 %","  1.67 %","  2.29 %","  3.48 %","  1.73 %","  1.54 %","  2.29 %","  5.00 %"," 10.00 %","  3.33 %"," 10.00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .98 %","   .00 %","  2.97 %","","","","","","","",""
