"date","Andaman and Nicobar Islands","Andhra Pradesh","Arunachal Pradesh","Assam","Bihar","Chandigarh","Chhattisgarh","Delhi","Goa","Gujarat","Haryana","Himachal Pradesh","Jammu and Kashmir","Jharkhand","Karnataka","Kerala","Lakshadweep","Madhya Pradesh","Maharashtra","Manipur","Meghalaya","Mizoram","Nagaland","Odisha","Puducherry","Punjab","Rajasthan","Sikkim","Tamil Nadu","Telangana","Tripura","Uttar Pradesh","Uttarakhand","West Bengal"
"2020-06-16","   .00 %"," ##.## %","","   .00 %"," ##.## %","   .00 %","   .00 %"," 32.51 %","   .00 %"," 81.47 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," 82.91 %"," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %","   .00 %"," ##.## %"," 97.54 %",""," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," 87.50 %"
"2020-06-17","","-99.14 %","   .00 %"," 75.00 %","-97.12 %","   .00 %","-99.74 %","  3.76 %","   .00 %","-61.82 %","-94.40 %"," ##.## %","-96.35 %","-99.46 %","-99.26 %","-99.00 %","","-87.99 %","-88.50 %","   .00 %","","","   .00 %","-99.19 %","-28.57 %","-98.66 %","-87.05 %","   .00 %","-95.25 %","-88.87 %","   .00 %","-94.41 %","-97.76 %","-93.64 %"
"2020-06-18","   .00 %","-99.13 %","","-98.17 %","-97.21 %","   .00 %","-99.71 %","  3.52 %","   .00 %","-63.60 %","-94.78 %","-99.72 %","-96.13 %","-99.37 %","-99.14 %","-99.21 %","","-88.83 %","-88.68 %","","","","","-99.26 %","   .00 %","-98.68 %","-87.55 %","   .00 %","-94.99 %","-89.25 %","   .00 %","-94.28 %","-98.26 %","-94.18 %"
"2020-06-19","   .00 %","-99.08 %","","-99.14 %","-96.86 %","   .00 %","-99.75 %","  3.45 %","   .00 %","-62.85 %","-94.29 %","-99.80 %","-95.83 %","-99.15 %","-99.03 %","-99.28 %","","-88.68 %","-88.54 %","","","","","-99.22 %","-98.85 %","-98.50 %","-86.82 %","   .00 %","-94.65 %","-89.19 %","-99.76 %","-94.04 %","-98.33 %","-94.15 %"
"2020-06-20",""," ##.## %",""," 33.33 %"," ##.## %","   .00 %"," ##.## %","  3.89 %","   .00 %"," 69.36 %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %",""," 60.08 %"," ##.## %","   .00 %","","","   .00 %"," 55.56 %","   .00 %"," ##.## %"," 97.95 %",""," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," 71.43 %"
"2020-06-21","   .00 %","-98.94 %","","-98.07 %","-96.45 %","   .00 %","-99.69 %","  3.06 %","   .00 %","-60.62 %","-93.57 %","-99.84 %","-96.35 %","-99.16 %","-98.93 %","-99.11 %","","-87.46 %","-87.54 %","","","","","-98.98 %","-98.59 %","-98.30 %","-87.43 %","   .00 %","-93.77 %","-87.96 %","-99.76 %","-93.40 %","-98.17 %","-93.41 %"
"2020-06-22","","-99.38 %","","-99.91 %","-99.56 %","   .00 %","-99.92 %","  2.74 %","   .00 %","-83.21 %","-98.22 %","-99.84 %","-98.08 %","-99.87 %","-99.64 %","-99.84 %","","-94.14 %","-95.05 %","","","","","-99.51 %","-99.53 %","-99.46 %","-96.36 %","   .00 %","-97.64 %","-94.82 %","-99.86 %","-97.42 %","-99.62 %","-96.58 %"
"2020-06-23","   .00 %","-98.75 %","","-99.13 %","-96.14 %","   .00 %","-99.73 %","  3.12 %"," ##.## %","-59.94 %","-93.27 %","-99.42 %","-95.39 %","-99.32 %","-98.87 %","-99.33 %","","-88.14 %","-87.38 %","","","   .00 %","","-98.65 %","-98.48 %","-98.28 %","-85.60 %","   .00 %","-93.33 %","-88.03 %","-99.60 %","-92.51 %","-97.86 %","-93.64 %"
"2020-06-24","   .00 %","-95.49 %","-66.67 %","-95.88 %","-90.09 %","   .00 %","-90.38 %","  2.85 %","   .00 %","-37.76 %","-63.30 %","-66.67 %","-82.89 %","-96.83 %","-95.50 %","-81.67 %","","-55.17 %","-64.36 %","","","   .00 %","","-93.41 %","-90.11 %","-85.48 %","-53.49 %","   .00 %","-83.65 %","-67.63 %","-97.67 %","-74.21 %","-75.00 %","-72.36 %"
"2020-06-25","   .00 %","-98.51 %","","-99.85 %","-96.15 %","   .00 %","-99.68 %","  2.77 %","   .00 %","-59.47 %","-92.66 %","-99.87 %","-95.00 %","-99.03 %","-98.66 %","-99.23 %","","-87.98 %","-85.93 %","","","","","-98.64 %","-99.49 %","-97.93 %","-85.67 %","   .00 %","-92.60 %","-87.17 %","-99.87 %","-92.83 %","-97.51 %","-93.28 %"
"2020-06-26","   .00 %","-97.92 %","-91.67 %","-97.87 %","-94.30 %","   .00 %","-98.94 %","  2.65 %","   .00 %","-49.97 %","-84.35 %","-95.80 %","-92.12 %","-98.77 %","-97.96 %","-96.42 %","","-78.91 %","-79.47 %","","","   .00 %","","-97.02 %","-98.15 %","-97.38 %","-75.24 %","   .00 %","-89.72 %","-80.39 %","-99.63 %","-88.96 %","-94.28 %","-86.63 %"
"2020-06-27","","-98.83 %","-99.09 %","-99.85 %","-98.91 %","   .00 %","-99.91 %","  2.71 %","   .00 %","-82.56 %","-97.47 %","-99.86 %","-97.68 %","-99.83 %","-99.40 %","-99.73 %","","-94.32 %","-92.31 %","","","","","-99.10 %","-99.34 %","-99.20 %","-95.77 %","   .00 %","-95.82 %","-93.42 %","-99.82 %","-96.91 %","-99.40 %","-95.66 %"
"2020-06-28","   .00 %","-97.94 %","","-97.54 %","-94.85 %","   .00 %","-99.56 %","  2.60 %"," 50.00 %","-53.76 %","-88.15 %","-98.51 %","-94.11 %","-98.98 %","-98.29 %","-98.57 %","","-85.24 %","-84.43 %","","","","","-98.14 %","-98.15 %","-97.29 %","-80.90 %","   .00 %","-90.59 %","-84.46 %","-99.75 %","-91.17 %","-96.45 %","-90.87 %"
"2020-06-29","   .00 %","-98.79 %","","-99.76 %","-99.35 %","   .00 %","-99.92 %","  2.22 %","   .00 %","-82.15 %","-97.44 %","-99.87 %","-97.79 %","-99.80 %","   .00 %","   .00 %","","-94.65 %","   .00 %","","","","","-99.20 %","-99.35 %","-99.24 %","   .00 %","","-96.35 %","-93.63 %","-99.85 %","-97.05 %","-99.44 %","-95.98 %"
"2020-06-30","   .00 %","-97.79 %","-96.88 %","-98.22 %","-93.26 %","   .00 %","-99.67 %","  2.36 %","   .00 %","-57.04 %","-90.91 %","-99.33 %","-93.74 %","-99.12 %","-97.99 %","-99.32 %","","-86.12 %","-84.89 %","","","   .00 %","","-97.71 %","-98.02 %","-97.70 %","-83.29 %","   .00 %","-90.24 %","-85.78 %","   .00 %","-90.32 %","-97.04 %","-92.63 %"
"2020-07-01","   .00 %","-97.73 %","-99.01 %","-99.80 %","-95.42 %","   .00 %","-99.70 %","  2.27 %"," 33.33 %","-58.92 %","-92.12 %","-99.74 %","-94.59 %","-99.18 %","-98.06 %","-99.38 %","","-87.37 %","-85.74 %","","","","","-98.28 %","-99.15 %","-98.15 %","-84.86 %","   .00 %","-90.08 %","-86.24 %","-99.80 %","-91.94 %","-97.30 %","-92.65 %"
"2020-07-02","   .00 %","-98.70 %","","-99.85 %","-99.25 %","   .00 %","-99.90 %","  2.22 %","   .00 %","-81.37 %","-97.25 %","-99.79 %","-97.40 %","-99.83 %","-99.26 %","-99.81 %","","-92.53 %","-93.56 %","","","","","-99.22 %","-99.32 %","-99.14 %","-95.11 %","   .00 %","-96.06 %","-93.32 %","-99.87 %","-96.51 %","-99.42 %","-95.86 %"
"2020-07-03","   .00 %","-98.37 %","-99.09 %","-99.75 %","-98.40 %","   .00 %","-99.91 %","  2.10 %","   .00 %","-81.40 %","-96.81 %","-99.76 %","-96.92 %","-99.80 %","-99.01 %","-99.69 %","","-93.67 %","-91.30 %","","","","","-98.68 %","-99.13 %","-98.99 %","-95.16 %","   .00 %","-94.20 %","-92.18 %","-99.81 %","-96.39 %","-99.35 %","-95.02 %"
"2020-07-04","   .00 %"," ##.## %","   .00 %","   .00 %"," 80.00 %","   .00 %"," 44.44 %","  2.83 %"," 50.00 %"," 17.65 %"," 60.90 %"," ##.## %"," ##.## %"," 37.50 %"," ##.## %"," 25.00 %",""," 22.98 %"," 42.96 %","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %"," 75.00 %"," 80.25 %"," 41.64 %","   .00 %"," 95.47 %"," 41.94 %","   .00 %"," 44.14 %"," 81.82 %"," 32.61 %"
"2020-07-05","   .00 %","-97.12 %","","-98.26 %","-93.08 %","   .00 %","-99.66 %","  2.14 %"," 16.67 %","-53.99 %","-89.95 %","-99.11 %","-92.65 %","-98.77 %","-96.98 %","-98.94 %","","-85.06 %","-81.97 %","","","","","-97.45 %","-97.72 %","-97.03 %","-82.41 %","   .00 %","-87.36 %","-82.58 %","-99.66 %","-90.36 %","-96.94 %","-91.23 %"
"2020-07-06","   .00 %","-97.06 %","-94.74 %","-98.81 %","-90.02 %","   .00 %","-99.63 %","  1.59 %","   .00 %","-54.66 %","-89.76 %","-99.23 %","-91.35 %","-98.65 %","-96.74 %","-99.27 %","","-84.58 %","-80.87 %","","","","","-97.17 %","-97.89 %","-97.37 %","-79.81 %","   .00 %","-87.34 %","-83.17 %","-99.69 %","-89.65 %","-96.97 %","-91.42 %"
"2020-07-07","   .00 %","-98.32 %","-99.06 %","-99.81 %","-98.74 %"," 16.67 %","-99.91 %","  1.63 %"," 14.29 %","-78.83 %","-96.38 %","-99.76 %","-96.73 %","-99.67 %","-98.89 %","-99.83 %","","-92.11 %","-92.24 %","","","","","-99.04 %","-99.21 %","-99.03 %","-93.07 %","   .00 %","-95.22 %","-92.48 %","-99.87 %","-95.13 %","-99.41 %","-95.30 %"
"2020-07-08","   .00 %"," ##.## %","-77.78 %","-93.03 %"," ##.## %","   .00 %"," ##.## %","  1.54 %","   .00 %"," 83.65 %"," ##.## %","-90.48 %"," ##.## %"," ##.## %"," ##.## %"," 92.86 %",""," 99.61 %"," ##.## %","","-94.74 %","   .00 %",""," ##.## %","-96.03 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %","-99.40 %"," ##.## %"," ##.## %"," ##.## %"
"2020-07-09","   .00 %","-96.45 %","","-95.79 %","-91.34 %","   .00 %","-99.53 %","  1.43 %"," 12.50 %","-50.35 %","-87.98 %","-98.57 %","-90.95 %","-98.00 %","-95.90 %","-98.71 %","","-83.41 %","-77.40 %","","","","","-96.31 %","-97.37 %","-96.31 %","-79.23 %","   .00 %","-85.01 %","-79.86 %","-99.76 %","-89.14 %","-96.09 %","-89.52 %"
"2020-07-10","   .00 %","-85.59 %","","-69.23 %","-73.68 %","   .00 %","-82.76 %","  1.31 %","   .00 %","-23.86 %","-37.69 %","   .00 %","-65.32 %","-88.51 %","-82.13 %","   .00 %","","-38.18 %","-42.95 %","","-75.00 %","   .00 %","","-75.00 %","-77.33 %","-68.26 %","-36.97 %","   .00 %","-61.36 %","-45.41 %","-97.22 %","-56.23 %","-60.55 %","-55.07 %"
"2020-07-11","","-88.16 %","-50.00 %","-78.64 %","-76.40 %"," 14.29 %","-89.74 %","  1.05 %"," 33.33 %","-26.86 %","-41.15 %","-50.00 %","-67.86 %","-89.81 %","-83.25 %","-77.52 %","","-46.31 %","-41.69 %","","-80.00 %","   .00 %","","-79.02 %","-82.35 %","-75.65 %","-37.23 %","   .00 %","-65.16 %","-49.45 %","-95.45 %","-61.17 %","-72.73 %","-59.89 %"
"2020-07-12","   .00 %","-95.77 %","-98.89 %","-99.47 %","-90.57 %","   .00 %","-99.46 %","  1.13 %"," 16.67 %","-51.89 %","-88.41 %","-99.85 %","-89.57 %","-97.23 %","-94.32 %","-98.88 %","","-83.83 %","-79.32 %","","-99.89 %","","","-95.42 %","-98.97 %","-96.37 %","-79.90 %","   .00 %","-83.72 %","-79.22 %","-99.73 %","-88.91 %","-96.74 %","-89.61 %"
"2020-07-13","   .00 %"," ##.## %","-98.80 %","-98.49 %","   .00 %","   .00 %","-99.86 %","  1.21 %"," 21.43 %"," ##.## %"," ##.## %","-99.65 %"," ##.## %","   .00 %"," ##.## %","   .00 %",""," ##.## %"," ##.## %","","-99.71 %","","","   .00 %","-98.53 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %","-99.59 %"," ##.## %","-99.34 %"," ##.## %"
"2020-07-14","   .00 %","-94.16 %","-97.95 %","-99.32 %","-88.95 %"," 25.00 %","-99.49 %","  1.04 %","  5.88 %","-50.63 %","-87.52 %","-99.90 %","-88.31 %","-96.72 %","-93.00 %","-98.91 %","","-82.82 %","-78.76 %","","-99.87 %","","","-94.79 %","-98.92 %","-96.13 %","-76.34 %","   .00 %","-82.77 %","-78.41 %","-99.69 %","-88.02 %","-96.55 %","-89.26 %"
"2020-07-15","   .00 %"," 51.44 %","   .00 %","-28.57 %"," 36.84 %"," 10.00 %"," 58.33 %","  1.21 %","   .00 %","  2.28 %"," 14.49 %","-55.56 %"," 23.46 %"," 61.90 %"," 51.91 %"," 20.69 %","","  6.96 %","  7.43 %","   .00 %","-66.67 %","","   .00 %"," 29.87 %","-36.67 %"," 22.02 %","   .22 %","   .00 %"," 14.38 %"," 11.73 %","-62.50 %"," 10.77 %"," 17.95 %"," 10.15 %"
"2020-07-16","   .00 %","   .00 %","-97.67 %","-91.67 %","-86.50 %","   .00 %","-99.31 %","  1.69 %","  5.56 %"," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""," ##.## %"," ##.## %","","-99.00 %","","","   .00 %","-96.39 %","   .00 %","   .00 %","   .00 %"," ##.## %"," ##.## %","-99.28 %"," ##.## %","   .00 %","   .00 %"
"2020-07-17","   .00 %","-95.86 %","   .00 %"," ##.## %","-98.18 %","   .00 %","-99.82 %","   .75 %"," 10.53 %","-79.49 %","-96.61 %"," ##.## %","-94.50 %","-99.21 %","-96.61 %","-99.66 %","","-92.88 %","-90.33 %","   .00 %","   .00 %","   .00 %","   .00 %","-96.94 %"," ##.## %","-98.55 %","-94.08 %","   .00 %","-92.54 %","-89.48 %","   .00 %","-95.10 %","-99.31 %","-93.55 %"
"2020-07-18","   .00 %","-92.02 %","-92.86 %","-93.60 %","-85.93 %","  9.09 %","-99.18 %","   .74 %","   .00 %","-47.82 %","-85.48 %","-98.67 %","-85.58 %","-95.31 %","-89.49 %","-98.16 %","","-80.72 %","-74.28 %","","-99.02 %","","","-93.89 %","-95.73 %","-95.25 %","-76.72 %","   .00 %","-79.61 %","-74.92 %","-98.68 %","-86.01 %","-95.90 %","-86.99 %"
"2020-07-19","   .00 %","-91.10 %","-91.67 %","-88.57 %","-85.04 %","   .00 %","-99.25 %","   .88 %","  4.76 %","-45.72 %","-83.44 %","-98.71 %","-85.24 %","-95.12 %","-88.56 %","-97.81 %","","-79.52 %","-74.88 %","","-96.84 %","","","-92.89 %","-95.39 %","-94.80 %","-74.85 %","   .00 %","-78.67 %","-73.92 %","-98.78 %","-85.04 %","-95.83 %","-85.78 %"
"2020-07-20","   .00 %","-94.95 %","-99.52 %","-99.38 %","-97.82 %","   .00 %","-99.80 %","   .98 %","  4.55 %","-73.45 %","-95.26 %","-99.74 %","-93.89 %","-99.00 %","-96.15 %","-99.72 %","","-90.80 %","-90.83 %","","-99.71 %","","","-97.75 %","-98.42 %","-98.44 %","-92.19 %","   .00 %","-92.50 %","-89.64 %","-99.10 %","-92.90 %","-99.27 %","-93.27 %"
"2020-07-21","   .00 %","   .00 %","-50.00 %"," 90.91 %","-96.15 %","   .00 %","   .00 %","   .75 %"," 13.04 %","   .00 %","-95.59 %"," 12.50 %","-93.17 %","-98.93 %","   .00 %","   .00 %","","-91.55 %"," ##.## %","   .00 %"," ##.## %","","   .00 %","   .00 %"," 66.67 %"," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %","   .00 %","   .00 %","-91.91 %"
"2020-07-22","   .00 %"," ##.## %","   .00 %","   .00 %"," ##.## %","  8.33 %","   .00 %","   .80 %","  7.69 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %","   .00 %"," ##.## %","   .00 %","   .00 %"," ##.## %","   .00 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"
"2020-07-23","   .00 %"," 39.61 %","-66.67 %","-29.09 %"," 16.85 %","   .00 %"," 60.00 %","   .71 %","  3.57 %","  5.77 %","  3.18 %"," 50.00 %"," 16.88 %"," 40.00 %"," 21.61 %"," 19.05 %","","  6.00 %"," ##.## %","   .00 %","   .00 %","","   .00 %"," 21.85 %"," 21.43 %"," 11.54 %","   .00 %","   .00 %"," 30.60 %","   .00 %"," ##.## %"," 13.85 %"," 12.77 %"," 12.86 %"
"2020-07-24","   .00 %","-89.17 %","-94.64 %","-97.03 %","-92.61 %","   .00 %","-99.65 %","   .87 %","   .00 %","-71.98 %","-92.08 %","-99.33 %","-88.07 %","-98.00 %","-89.86 %","-98.91 %","","-88.16 %","-82.00 %","","-97.55 %","","-99.08 %","-92.82 %","-96.15 %","-97.24 %","-89.16 %","   .00 %","-77.50 %","-83.59 %","-97.47 %","-90.62 %","-98.12 %","-88.19 %"
"2020-07-25","   .00 %","   .00 %","   .00 %"," ##.## %","   .00 %","   .00 %","-98.66 %","   .78 %"," 13.79 %"," ##.## %","   .00 %"," ##.## %","-81.35 %","-92.36 %","   .00 %"," ##.## %","","-78.30 %"," ##.## %","   .00 %","   .00 %","","-93.10 %","-91.29 %","   .00 %"," ##.## %","   .00 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %","-94.98 %","-84.45 %"
"2020-07-26","   .00 %","-85.63 %","-25.00 %","-84.36 %","-80.49 %","   .00 %","-98.71 %","   .56 %","  6.06 %","-44.88 %","-83.45 %","-98.48 %","-81.88 %","-91.21 %","-83.95 %","-97.93 %","","-78.84 %","-72.49 %","","-96.43 %","","-81.82 %","-90.53 %","-93.62 %","-93.77 %","-73.14 %","   .00 %","-71.05 %","","-96.51 %","-82.55 %","-95.22 %","-84.85 %"
"2020-07-27","   .00 %"," ##.## %","-98.57 %","-96.70 %"," ##.## %","  7.69 %"," ##.## %","   .69 %","  2.86 %"," 78.78 %"," ##.## %","-99.37 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %","","-98.10 %","","-96.53 %"," ##.## %","-95.90 %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %","-96.18 %"," ##.## %"," ##.## %"," ##.## %"
"2020-07-28","   .00 %","-90.55 %","-97.83 %","-90.62 %","-97.15 %","   .00 %","-99.66 %","   .74 %","   .00 %","-76.67 %","-95.32 %","-98.53 %","-91.84 %","-98.36 %","-93.74 %","-99.36 %","","-91.07 %","-87.28 %","","-99.00 %","   .00 %","-81.82 %","-94.29 %","-92.51 %","-97.88 %","-93.04 %","   .00 %","-87.57 %","-87.09 %","-96.74 %","-93.13 %","-99.03 %","-90.85 %"
"2020-07-29"," ##.## %","-83.22 %","-70.00 %","-77.06 %","-71.52 %","   .00 %","-98.58 %","   .68 %","  8.33 %","-42.49 %","-82.87 %","-86.08 %","-78.47 %","-89.31 %","-81.95 %","-97.93 %","","-77.82 %","-71.28 %","-97.83 %","-84.62 %","   .00 %","-50.00 %","-88.17 %","-88.07 %","-93.25 %","-72.13 %","   .00 %","-69.21 %","-71.41 %","-89.50 %","-78.56 %","-94.81 %","-83.74 %"
"2020-07-30"," 50.00 %"," ##.## %","-72.73 %","-81.16 %"," ##.## %","   .00 %"," ##.## %","   .75 %","  7.69 %"," 68.75 %"," ##.## %","-92.86 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %","-91.84 %","-96.77 %","   .00 %","-60.00 %"," ##.## %","-89.96 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %","-91.06 %"," ##.## %"," ##.## %"," ##.## %"
"2020-07-31"," 66.67 %","-84.81 %","   .00 %"," ##.## %","-90.88 %","  7.14 %","-99.48 %","   .70 %","  7.14 %","-71.69 %","-92.30 %"," ##.## %","-85.87 %","-97.59 %","-87.92 %","-98.60 %","","-87.54 %","-78.32 %","   .00 %","   .00 %","   .00 %","   .00 %","-90.30 %"," ##.## %","-96.39 %","-88.55 %","   .00 %","-74.85 %","-82.44 %"," ##.## %","-89.53 %","-97.83 %","-86.13 %"
"2020-08-01"," 40.00 %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," 20.00 %","   .00 %","   .67 %","  6.67 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %","   .00 %","   .00 %","","   .00 %"," ##.## %","   .00 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"
"2020-08-02"," 14.29 %"," ##.## %","-98.24 %","-98.54 %"," ##.## %","  5.56 %"," ##.## %","   .38 %"," 10.42 %"," ##.## %"," ##.## %","-99.66 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %","-99.38 %","-99.53 %","","-99.17 %"," ##.## %","-97.02 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %","-96.24 %"," ##.## %"," ##.## %"," ##.## %"
"2020-08-03"," 25.00 %","-74.99 %","-25.00 %","-91.63 %","-63.74 %","   .00 %","-94.75 %","   .43 %","  5.66 %","-30.04 %","-72.51 %","-98.65 %","-68.12 %","-83.82 %","-72.59 %","-90.28 %","","-66.72 %","-59.59 %","-98.38 %","-96.15 %","","-92.31 %","-75.03 %","-91.59 %","-88.45 %","-57.85 %","   .00 %","-57.39 %","-57.12 %","","-71.48 %","-86.85 %","-67.45 %"
"2020-08-04"," 20.00 %","   .00 %","-96.34 %","   .00 %","   .00 %","  5.26 %","   .00 %","   .30 %","  7.14 %"," ##.## %","   .00 %","   .00 %"," ##.## %","-97.57 %","   .00 %"," ##.## %",""," ##.## %"," ##.## %","-98.92 %","-98.77 %","","-98.17 %","   .00 %","-95.14 %"," ##.## %"," ##.## %","   .00 %"," ##.## %","   .00 %","-94.13 %","   .00 %","   .00 %","-85.74 %"
"2020-08-05"," 16.67 %","-75.33 %","   .00 %"," ##.## %","-66.52 %","   .00 %","-96.80 %","   .28 %","  6.67 %","-32.70 %","-74.99 %","-11.11 %","-71.68 %","-84.82 %","-75.02 %","-93.79 %","","-70.79 %","-63.14 %","   .00 %"," 33.33 %","   .00 %","   .00 %","-81.31 %"," 91.18 %","-88.66 %","-64.25 %","   .00 %","-60.25 %","-61.45 %"," ##.## %","-74.09 %","-90.29 %","-73.47 %"
"2020-08-06"," 14.29 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %","   .38 %","  3.12 %"," 50.37 %"," ##.## %"," 83.33 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," 96.71 %"," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2020-08-07"," 18.75 %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," 15.00 %"," ##.## %","   .57 %","  6.06 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %","-95.60 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"
"2020-08-08","  5.26 %","-85.50 %","-98.56 %","-98.14 %","-95.21 %","  4.35 %","-99.32 %","   .40 %","  2.86 %","-67.70 %","-94.04 %","-99.64 %","-88.86 %","-96.93 %","-91.49 %","-99.31 %","","-86.34 %","-86.84 %","-99.37 %","-99.51 %","","-98.67 %","-94.41 %","-95.49 %","-96.25 %","-87.88 %","","-85.79 %","-84.59 %","-95.21 %","-88.33 %","-98.32 %","-88.23 %"
"2020-08-09","   .00 %","-64.04 %","-95.24 %","-81.35 %","-51.36 %","  4.17 %","-87.77 %","   .32 %","  4.17 %","-22.79 %","-64.09 %","-94.96 %","-57.55 %","-73.86 %","-61.98 %","-83.02 %","","-56.39 %","-49.39 %","-87.80 %","-90.74 %","   .00 %","-33.33 %","-60.85 %","-84.41 %","-81.72 %","-46.97 %","   .00 %","-46.28 %","-44.98 %","-88.08 %","-62.40 %","-77.48 %","-55.86 %"
"2020-08-10","   .00 %"," ##.## %","   .00 %"," ##.## %"," ##.## %","   .00 %"," ##.## %","   .49 %","  6.67 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %","   .00 %","   .00 %","","-84.31 %"," ##.## %","   .00 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"
"2020-08-11","  5.00 %"," ##.## %","   .00 %"," ##.## %"," ##.## %","  4.00 %"," ##.## %","   .20 %","  7.50 %"," ##.## %"," ##.## %"," 87.50 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %","   .00 %"," ##.## %","   .00 %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2020-08-12","   .00 %","-83.00 %","-98.69 %","-96.99 %","-94.01 %","  3.85 %","-99.15 %","   .34 %","  3.49 %","-67.85 %","-92.80 %","-99.71 %","-86.77 %","-95.78 %","-90.40 %","-99.23 %","","-85.38 %","-85.81 %","-99.61 %","-99.55 %","","-98.72 %","-94.11 %","-94.94 %","-95.50 %","-88.31 %","   .00 %","-84.50 %","-83.69 %","-94.56 %","-84.61 %","-98.03 %","-87.14 %"
"2020-08-13","  4.76 %","-67.07 %","-96.36 %","-96.94 %","-67.43 %","  3.70 %","-97.08 %","   .34 %","  2.25 %","-38.12 %","-83.21 %","-99.45 %","-71.49 %","-80.89 %","-70.86 %","-96.79 %","","-73.88 %","-65.10 %","-98.96 %","-99.16 %","","-98.07 %","-80.73 %","-93.34 %","-89.67 %","-70.14 %","   .00 %","-56.86 %","-63.45 %","-92.01 %","-73.30 %","-89.92 %","-75.68 %"
"2020-08-14","  9.09 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %","   .27 %","  2.20 %"," 51.19 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %","   .00 %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"
"2020-08-15","   .00 %","   .00 %","-95.33 %","   .00 %","-94.48 %","   .00 %","   .00 %","   .24 %","  5.38 %"," ##.## %","   .00 %","-99.44 %","   .00 %","   .00 %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %","-98.47 %","-99.07 %","","-97.92 %","-89.64 %","-92.83 %","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %","-90.57 %","   .00 %","-97.80 %","   .00 %"
