"date","Chhattisgarh/Balod","Chhattisgarh/Baloda Bazar","Chhattisgarh/Balrampur","Chhattisgarh/Bametara","Chhattisgarh/Bastar","Chhattisgarh/Bijapur","Chhattisgarh/Bilaspur","Chhattisgarh/Dakshin Bastar Dantewada","Chhattisgarh/Dhamtari","Chhattisgarh/Durg","Chhattisgarh/Gariaband","Chhattisgarh/Gaurela Pendra Marwahi","Chhattisgarh/Janjgir Champa","Chhattisgarh/Jashpur","Chhattisgarh/Kabeerdham","Chhattisgarh/Kondagaon","Chhattisgarh/Korba","Chhattisgarh/Koriya","Chhattisgarh/Mahasamund","Chhattisgarh/Mungeli","Chhattisgarh/Narayanpur","Chhattisgarh/Other State","Chhattisgarh/Raigarh","Chhattisgarh/Raipur","Chhattisgarh/Rajnandgaon","Chhattisgarh/Sukma","Chhattisgarh/Surajpur","Chhattisgarh/Surguja","Chhattisgarh/Unknown","Chhattisgarh/Uttar Bastar Kanker"
"2020-08-14","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  6.67 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"," 19.30 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-08-15","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","  6.25 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  4.41 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-08-16","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  7.04 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-08-17","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 23.53 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 33.33 %","   .00 %","   .00 %","","   .00 %","  3.95 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-08-18","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","   .00 %","","   .00 %","  8.86 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-08-19","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 40.00 %","  3.49 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-08-20","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.52 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 14.29 %","  4.49 %"," 14.29 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-08-21","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 50.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.38 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-08-22","   .00 %","   .00 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 13.04 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","-12.50 %","  4.08 %","   .00 %","   .00 %","   .00 %"," ##.## %","","   .00 %"
"2020-08-23","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.50 %","   .00 %","   .00 %","  3.85 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 14.29 %","  2.94 %","   .00 %","   .00 %","   .00 %","   .00 %",""," ##.## %"
"2020-08-24","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 50.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 50.00 %"
"2020-08-25","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.70 %"," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 33.33 %"," 33.33 %","   .00 %","   .00 %","   .00 %","   .00 %"," 37.50 %","  5.36 %"," 25.00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-08-26","   .00 %","   .00 %","   .00 %"," 50.00 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %","  7.14 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.24 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-08-27","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %"," 20.00 %","  9.09 %","  8.13 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-08-28","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.01 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-08-29","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","  3.23 %"," 50.00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 14.29 %","   .00 %","   .00 %"," 16.67 %"," 16.67 %","  1.46 %"," 10.00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-08-30","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.09 %","   .00 %","   .00 %","  3.12 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.60 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-08-31","   .00 %"," 33.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.03 %","","   .00 %","   .00 %","   .00 %"," ##.## %","   .00 %","   .00 %"," 25.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.14 %","  2.08 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-09-01","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","  2.94 %","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.04 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-09-02","   .00 %"," 25.00 %","   .00 %","   .00 %"," 50.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 28.57 %"," 13.33 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-09-03","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.11 %","   .00 %",""," 14.29 %"," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.81 %","  9.09 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-09-04","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 21.43 %","   .00 %","   .00 %","  2.50 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.88 %","  7.93 %","  8.33 %","   .00 %"," ##.## %"," 25.00 %","","   .00 %"
"2020-09-05","   .00 %"," 40.00 %","   .00 %","   .00 %"," 33.33 %","   .00 %","  5.88 %","   .00 %"," ##.## %","  2.44 %","   .00 %","   .00 %"," 12.50 %","   .00 %"," 50.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.65 %","   .00 %"," ##.## %","   .00 %","   .00 %","","   .00 %"
"2020-09-06","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","  9.52 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"," 11.11 %"," 11.11 %","  6.95 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 33.33 %"
"2020-09-07","   .00 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","  4.76 %"," 50.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","  3.50 %"," 15.38 %","   .00 %","   .00 %","   .00 %",""," 25.00 %"
"2020-09-08","   .00 %"," 14.29 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.55 %","   .00 %","   .00 %","  4.35 %","   .00 %","   .00 %","   .00 %","   .00 %"," 33.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","  2.42 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-09-09","   .00 %"," 12.50 %","   .00 %"," 66.67 %","   .00 %"," ##.## %"," ##.## %","   .00 %","   .00 %","   .00 %"," 66.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 40.00 %"," 87.50 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.83 %"," ##.## %","   .00 %"," 33.33 %"," 20.00 %","","   .00 %"
"2020-09-10","   .00 %"," 11.11 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.88 %","   .00 %","   .00 %","  2.08 %"," 20.00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.76 %","  2.29 %","  3.23 %","   .00 %","   .00 %"," 33.33 %","","   .00 %"
"2020-09-11","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.70 %","   .00 %","   .00 %","  2.04 %","   .00 %","   .00 %"," 18.18 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.09 %","  7.17 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-09-12","   .00 %","  9.09 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.36 %","   .00 %","   .00 %","  6.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.09 %"," 45.83 %","   .42 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 20.00 %"
"2020-09-13","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.77 %","   .00 %","   .00 %"," 15.38 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","-25.71 %","  8.75 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-09-14","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","  6.78 %","   .00 %","   .00 %","  1.82 %","   .00 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 15.38 %","  2.68 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-09-15","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.57 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","  3.33 %","  3.73 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-09-16","   .00 %","   .00 %","   .00 %"," 14.29 %","   .00 %","","  1.59 %","","   .00 %","  1.72 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 14.29 %","   .00 %","   .00 %","   .00 %","  8.33 %","  9.68 %","  3.60 %","  3.12 %"," 50.00 %","   .00 %"," 25.00 %","","   .00 %"
"2020-09-17","   .00 %","  8.33 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.69 %","   .00 %"," 50.00 %","  3.39 %"," 14.29 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.25 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.78 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-09-18","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","  1.49 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","   .00 %","   .00 %","  7.69 %","  5.88 %","  1.69 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 16.67 %"
"2020-09-19","   .00 %","  7.69 %"," ##.## %","   .00 %","   .00 %","   .00 %","  1.47 %","   .00 %","   .00 %","  4.92 %","   .00 %","","   .00 %","-##.## %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.14 %","   .00 %","  2.99 %","   .00 %","   .00 %","   .00 %"," 30.00 %",""," 14.29 %"
"2020-09-20","   .00 %","  7.14 %","-66.67 %","   .00 %","   .00 %","   .00 %","  4.35 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  2.90 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-09-21"," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.17 %","   .00 %","   .00 %","  4.69 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.88 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-09-22","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %","  2.99 %"," 30.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.76 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.31 %","  3.03 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-09-23","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","-62.50 %","  1.45 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","  2.36 %","   .00 %","   .00 %","   .00 %"," 23.08 %","","   .00 %"
"2020-09-24","   .00 %","   .00 %","   .00 %"," 62.50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.43 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.03 %","  2.94 %"," 33.33 %"," 25.00 %","  6.25 %","","   .00 %"
"2020-09-25","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %"," 66.67 %"," 33.33 %","  8.45 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.32 %","   .00 %","   .00 %"," 20.00 %","   .00 %","","   .00 %"
"2020-09-26","   .00 %","   .00 %","   .00 %","   .00 %"," 33.33 %","   .00 %","   .00 %"," 20.00 %"," 50.00 %"," 14.29 %","  7.69 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 40.00 %","   .00 %","   .00 %"," ##.## %","   .00 %","  6.25 %","   .00 %","  3.75 %","  8.57 %","   .00 %","   .00 %"," 11.76 %","","   .00 %"
"2020-09-27"," 50.00 %","  6.67 %","   .00 %","   .00 %"," ##.## %","   .00 %","  2.56 %"," 16.67 %","   .00 %","  6.82 %","   .00 %","   .00 %","  6.25 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.26 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.55 %","   .00 %","   .00 %"," 16.67 %","  5.26 %",""," 12.50 %"
"2020-09-28","   .00 %","  6.25 %"," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 50.00 %","  2.13 %","   .00 %","   .00 %","  5.88 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 50.00 %","   .00 %"," 11.76 %","   .00 %","  3.82 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 22.22 %"
"2020-09-29","   .00 %","  5.88 %"," 50.00 %"," 15.38 %","  5.88 %","   .00 %","   .00 %"," 14.29 %"," 22.22 %","  5.21 %","   .00 %","   .00 %","  5.56 %"," 50.00 %"," 16.67 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","  5.26 %"," 16.67 %","  2.94 %","  5.26 %","   .00 %"," 14.29 %","   .00 %","","   .00 %"
"2020-09-30","   .00 %","  5.56 %","   .00 %","  6.67 %","  5.56 %","   .00 %","  1.25 %","   .00 %","   .00 %","  3.96 %"," 14.29 %","","   .00 %","   .00 %","   .00 %"," ##.## %","   .00 %","   .00 %","  9.52 %","   .00 %","   .00 %",""," 38.10 %","  1.90 %","   .00 %","   .00 %"," 12.50 %"," 10.00 %","","   .00 %"
"2020-10-01"," 33.33 %","  5.26 %","   .00 %"," 12.50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.71 %","   .00 %",""," 31.58 %","   .00 %","   .00 %"," ##.## %","   .00 %","   .00 %","  4.35 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.40 %","   .00 %","   .00 %"," 11.11 %","   .00 %","","   .00 %"
"2020-10-02","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.50 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 33.33 %","   .00 %","   .00 %","   .00 %","   .69 %","  2.50 %","   .00 %","   .00 %","  9.09 %","","  9.09 %"
"2020-10-03","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.90 %","  6.25 %","   .00 %","  7.69 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 13.79 %","  2.06 %","   .00 %","   .00 %","   .00 %","   .00 %","","  8.33 %"
"2020-10-04"," 25.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.03 %","   .00 %","   .00 %","   .00 %","   .00 %"," 14.29 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.03 %","   .90 %","   .00 %","   .00 %"," 10.00 %","   .00 %","","   .00 %"
"2020-10-05","   .00 %","  4.76 %"," 33.33 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.50 %","   .00 %"," 10.85 %","   .00 %","   .00 %"," 10.71 %","   .00 %"," 37.50 %","   .00 %","   .00 %","   .00 %"," 12.50 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.11 %","   .00 %","   .00 %","  9.09 %","  4.17 %",""," 23.08 %"
"2020-10-06"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .70 %","   .00 %","   .00 %"," 19.35 %"," 33.33 %","   .00 %"," 11.11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.41 %","  2.20 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-10-07"," 33.33 %","   .00 %","   .00 %"," 11.11 %"," 15.79 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.78 %","   .00 %","   .00 %","   .00 %","   .00 %"," 27.27 %","   .00 %","   .00 %","   .00 %"," 18.52 %","   .00 %","   .00 %"," 15.00 %","  4.23 %","   .65 %","  2.44 %","   .00 %","   .00 %","  4.00 %","","   .00 %"
"2020-10-08"," 12.50 %","  9.09 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .68 %","   .00 %","   .00 %","  5.41 %","   .00 %","  7.14 %","   .00 %","   .00 %","   .00 %","   .00 %"," 50.00 %","   .00 %","   .00 %","  4.05 %","  1.07 %","  9.52 %"," 25.00 %","   .00 %","  3.85 %","","  6.25 %"
"2020-10-09","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %","   .67 %","   .00 %","   .00 %","  5.13 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.70 %","  7.79 %","  2.11 %","  4.35 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-10-10","   .00 %","  8.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 24.00 %","  1.33 %","   .00 %","   .00 %"," 43.90 %"," 25.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.00 %","  2.41 %","  1.04 %","   .00 %","   .00 %","   .00 %","  3.70 %","","   .00 %"
"2020-10-11","   .00 %"," 11.54 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.23 %","  3.29 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %"," 14.29 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.70 %","   .00 %","   .61 %","  2.08 %","   .00 %","   .00 %","  3.57 %","","  5.88 %"
"2020-10-12","   .00 %"," 10.34 %","   .00 %","  5.00 %","   .00 %","   .00 %","  3.70 %","   .00 %"," 40.62 %","  1.91 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %"," 12.50 %","  9.09 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.02 %","  2.04 %","   .00 %","   .00 %","   .00 %","","  5.56 %"
"2020-10-13","   .00 %","  6.25 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.25 %","   .00 %","   .00 %","  3.39 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.06 %","   .60 %","  4.00 %","   .00 %"," 25.00 %","   .00 %","","   .00 %"
"2020-10-14","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.19 %","   .00 %","  2.22 %","  2.47 %","   .00 %","   .00 %"," 11.48 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.38 %","   .00 %","   .00 %","  3.57 %","  3.30 %","  1.20 %","  3.85 %","   .00 %","   .00 %","  3.45 %",""," 21.05 %"
"2020-10-15"," 11.11 %"," 61.76 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.81 %","   .00 %","   .00 %","  2.94 %"," 16.67 %"," 31.25 %","   .00 %","   .00 %","   .00 %","  5.71 %","   .00 %","   .00 %","  6.90 %","  5.32 %","   .59 %","   .00 %","   .00 %","   .00 %","   .00 %","","  4.35 %"
"2020-10-16","   .00 %"," 25.45 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .59 %","   .00 %","   .00 %","  4.29 %","   .00 %","   .00 %","  9.09 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 13.13 %","   .59 %","  3.70 %","   .00 %","   .00 %","   .00 %",""," 12.50 %"
"2020-10-17","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.35 %","   .00 %","  2.17 %","  2.35 %","   .00 %","   .00 %","  1.37 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.70 %","   .00 %","   .00 %","   .00 %","  1.79 %","   .39 %","  1.79 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-10-18","   .00 %","  4.35 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.13 %"," 15.52 %","   .00 %","   .00 %","  1.35 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.75 %","   .97 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-10-19"," 20.00 %","  2.78 %","   .00 %","  4.76 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.08 %"," 15.92 %","   .00 %","   .00 %","  5.33 %","   .00 %","  4.76 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.59 %","   .97 %","  5.26 %","   .00 %","   .00 %","   .00 %","","  7.41 %"
"2020-10-20","   .00 %","   .00 %"," 25.00 %","  4.55 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.08 %"," 13.30 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.63 %"," 16.67 %","   .00 %","   .00 %","   .84 %","   .96 %","  3.33 %","   .00 %"," 20.00 %","  3.33 %","","  3.45 %"
"2020-10-21","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.30 %","   .00 %","   .00 %"," 13.26 %"," 11.76 %"," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.23 %","   .00 %","   .76 %","  9.68 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-10-22","   .00 %","  4.05 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.12 %","   .00 %","   .00 %"," 11.37 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.55 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .56 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
