"date","Rajasthan/Ajmer","Rajasthan/Alwar","Rajasthan/BSF Camp","Rajasthan/Banswara","Rajasthan/Baran","Rajasthan/Barmer","Rajasthan/Bharatpur","Rajasthan/Bhilwara","Rajasthan/Bikaner","Rajasthan/Bundi","Rajasthan/Chittorgarh","Rajasthan/Churu","Rajasthan/Dausa","Rajasthan/Dholpur","Rajasthan/Dungarpur","Rajasthan/Evacuees","Rajasthan/Ganganagar","Rajasthan/Hanumangarh","Rajasthan/Jaipur","Rajasthan/Jaisalmer","Rajasthan/Jalore","Rajasthan/Jhalawar","Rajasthan/Jhunjhunu","Rajasthan/Jodhpur","Rajasthan/Karauli","Rajasthan/Kota","Rajasthan/Nagaur","Rajasthan/Other State","Rajasthan/Other state","Rajasthan/Pali","Rajasthan/Pratapgarh","Rajasthan/Rajsamand","Rajasthan/Sawai Madhopur","Rajasthan/Sikar","Rajasthan/Sirohi","Rajasthan/Tonk","Rajasthan/Udaipur"
"2020-06-23","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %"," ##.## %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","",""," ##.## %","   .00 %","   .78 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.34 %","   .00 %","  6.25 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %"," 33.33 %","   .00 %","","   .00 %"
"2020-06-24","  7.14 %","   .00 %","","","   .00 %","   .00 %","  3.45 %","   .00 %"," 50.00 %","   .00 %","","   .00 %"," 50.00 %"," 33.33 %","   .00 %",""," 50.00 %","   .00 %","   .77 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.88 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-06-25","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %"," 33.33 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %"," 20.00 %","   .00 %","   .00 %","","   .00 %"
"2020-06-26","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.12 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","",""
"2020-06-27","  6.67 %","   .00 %","","","","   .00 %","  3.33 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","  3.05 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.09 %","   .00 %","   .00 %","   .00 %","  4.76 %",""," 12.50 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-06-28","  6.25 %"," 25.00 %","","   .00 %","","   .00 %","  6.45 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .74 %","   .00 %","   .00 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %","  9.09 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-06-29","  5.88 %","","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.11 %","   .00 %","  5.56 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-06-30","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  2.21 %","","   .00 %","","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","  4.17 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-01","   .00 %","   .00 %","","   .00 %","   .00 %"," 50.00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  2.16 %","   .00 %","   .00 %","","   .00 %","  4.55 %","   .00 %","   .00 %","   .00 %","  4.00 %","","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","","   .00 %"
"2020-07-02","   .00 %","   .00 %","","","   .00 %"," 33.33 %","  9.09 %"," 25.00 %"," 16.67 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.35 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-07-03","  5.56 %","   .00 %","","   .00 %","","   .00 %","  2.78 %","   .00 %","  7.14 %","","","   .00 %","   .00 %"," 75.00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.85 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 40.00 %","   .00 %","   .00 %"
"2020-07-04","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  2.70 %","   .00 %","   .00 %","","","   .00 %","   .00 %"," 42.86 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %",""," 50.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.70 %","","   .00 %","","   .00 %","   .00 %"," 25.00 %","   .00 %","   .00 %","   .00 %"
"2020-07-05","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"," 12.50 %","   .00 %","  5.26 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"," 33.33 %"
"2020-07-06"," 10.53 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .70 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  9.09 %","  3.57 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-07","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  2.63 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","","   .00 %","   .00 %","  1.40 %","   .00 %"," 50.00 %","   .00 %","   .00 %","  3.70 %","   .00 %","   .00 %","  8.33 %","   .00 %",""," 33.33 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-08","  4.76 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","  6.25 %","","   .00 %","   .00 %"," 33.33 %","   .00 %","   .00 %","","   .00 %","   .00 %","  2.07 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.79 %","   .00 %"," 10.00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"," 14.29 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-09","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .68 %","   .00 %","   .00 %","","   .00 %","  5.26 %","   .00 %","   .00 %","  7.69 %","   .00 %",""," 25.00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"," 25.00 %"
"2020-07-10","  4.55 %","   .00 %","","","","   .00 %","  2.56 %",""," 17.65 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %"," 12.50 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-11","  4.35 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  1.34 %","","   .00 %","","   .00 %","   .00 %","   .00 %","  4.55 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %"
"2020-07-12","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .66 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"," 21.43 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 14.29 %","   .00 %"," 16.67 %"
"2020-07-13","   .00 %"," 20.00 %","   .00 %","   .00 %",""," 25.00 %","  2.50 %","   .00 %","   .00 %","","","   .00 %","   .00 %"," 18.18 %","   .00 %","","   .00 %","   .00 %","  1.32 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.45 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-07-14","  4.17 %"," 16.67 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .65 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","","   .00 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-07-15","  4.00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  2.44 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  1.29 %","   .00 %","   .00 %","   .00 %"," 33.33 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 14.29 %"
"2020-07-16","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  7.69 %","   .00 %","","","   .00 %","   .64 %","","   .00 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","   .00 %","  3.23 %","","   .00 %","   .00 %",""," 11.11 %"," 20.00 %"," 12.50 %","   .00 %"," 12.50 %"
"2020-07-17","   .00 %","   .00 %","","","   .00 %","   .00 %","  4.76 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.70 %","  5.88 %","   .00 %","","   .00 %","   .00 %"," 33.33 %","   .00 %","   .00 %"," 11.11 %","   .00 %"," 11.11 %"
"2020-07-18","   .00 %","   .00 %","","   .00 %","   .00 %"," 60.00 %","  2.27 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.67 %","   .00 %","   .00 %","   .00 %","   .00 %","","  6.67 %","   .00 %"," 25.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-19","  7.69 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.28 %","   .00 %","   .00 %","  5.56 %","   .00 %","","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %"
"2020-07-20","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"," 15.00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.94 %","   .00 %","   .00 %","   .00 %","   .00 %","","  6.25 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %"
"2020-07-21","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.14 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %",""," 29.41 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %"
"2020-07-22","   .00 %"," 42.86 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 13.04 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-23","   .00 %"," 30.00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.54 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"," 33.33 %","   .00 %","   .00 %","  1.47 %","   .00 %","   .00 %","  5.26 %","","","  9.09 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-24","   .00 %","   .00 %","","","   .00 %"," 25.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","  7.25 %","   .00 %","   .00 %","  5.00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-25"," 21.43 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","   .00 %"," 11.54 %","  4.76 %","","","   .00 %","","   .00 %","   .00 %","","","   .00 %","   .00 %"
"2020-07-26","  2.94 %","   .00 %","","   .00 %"," 25.00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  1.90 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %"," 10.00 %"," ##.## %","   .00 %"
"2020-07-27","  8.57 %","   .00 %","","   .00 %","   .00 %","   .00 %","  4.17 %","   .00 %"," 13.79 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-28","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","   .62 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.70 %","   .00 %","  3.45 %","   .00 %","  3.12 %",""," 12.50 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  8.33 %"
"2020-07-29","   .00 %","  7.69 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.06 %","   .00 %","   .00 %"," 50.00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","  6.06 %",""," 11.11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"
"2020-07-30","  7.89 %","  7.14 %","","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","  5.71 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .62 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.63 %","   .00 %","   .00 %","  9.09 %","   .00 %","","   .00 %","","   .00 %","  9.09 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-31","  7.32 %","   .00 %","","   .00 %","   .00 %","  9.09 %","   .00 %","   .00 %"," 10.81 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","","","  2.45 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.17 %","   .00 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-08-01","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"," 40.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","  4.19 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.28 %","   .00 %","  3.33 %","  8.00 %","","","  3.33 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2020-08-02","  6.82 %"," 13.33 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  2.87 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.41 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-08-03","  6.38 %","   .00 %","   .00 %","   .00 %","","   .00 %","  1.92 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","","   .00 %","   .00 %","  3.35 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.45 %","","","   .00 %","   .00 %"," 40.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-08-04","  6.00 %"," 11.76 %","","   .00 %","   .00 %","   .00 %","  1.89 %","   .00 %","   .00 %","   .00 %","   .00 %"," 33.33 %","   .00 %","  6.67 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","  5.71 %","","   .00 %","   .00 %","   .00 %","   .00 %"," 33.33 %","   .00 %","   .00 %","   .00 %"
"2020-08-05","  3.77 %","  5.26 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","","  3.24 %","   .00 %"," 25.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.23 %","   .00 %","","","   .00 %",""," 14.29 %","   .00 %"," 12.50 %","   .00 %","   .00 %","   .00 %"
"2020-08-06","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.20 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.50 %","   .00 %","","   .00 %","   .00 %","   .52 %","","   .00 %","   .00 %"," 20.00 %","  1.27 %","   .00 %","   .00 %","  3.33 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-08-07","   .00 %"," 10.00 %","   .00 %","   .00 %","","   .00 %","  3.70 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.56 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.25 %","  6.45 %","","","   .00 %","   .00 %"," 12.50 %","","   .00 %","   .00 %","   .00 %",""
"2020-08-08","   .00 %","   .00 %","","   .00 %"," 60.00 %","   .00 %","   .00 %","   .00 %","  2.17 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","  1.04 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  8.82 %","   .00 %","","","   .00 %"," 50.00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  7.69 %"
"2020-08-09","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  2.06 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.81 %","  3.03 %","","","  3.23 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-08-10","   .00 %","   .00 %","","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  2.50 %","","  4.88 %","   .00 %","","","  3.12 %","   .00 %"," 11.11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-08-11","   .00 %","   .00 %","","   .00 %"," 25.00 %","   .00 %","   .00 %","","   .00 %","","   .00 %","","   .00 %",""," 50.00 %","","   .00 %","   .00 %","   .51 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.30 %","   .00 %","","","   .00 %","   .00 %"," 10.00 %","  8.33 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-08-12","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"," 50.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.26 %","   .00 %","","","  6.06 %"," 33.33 %","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %","   .00 %"
"2020-08-13","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  5.36 %","   .00 %","  2.13 %","","   .00 %","   .00 %","   .00 %","   .00 %","",""," 66.67 %","   .00 %","  1.51 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","",""," 14.29 %"
"2020-08-14","  1.82 %","   .00 %","","   .00 %","   .00 %","   .00 %","  5.08 %","   .00 %","  4.17 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  1.49 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","","  2.86 %","   .00 %","  9.09 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-08-15","  1.79 %","   .00 %","","   .00 %"," 20.00 %","  7.14 %","  3.23 %","   .00 %","  6.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","","   .00 %","   .00 %","  1.46 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.88 %","","","  2.78 %","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-08-16","  3.51 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"," 28.57 %","  5.66 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  1.44 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"," 22.22 %","   .00 %","   .00 %"," 12.50 %"
"2020-08-17","  1.69 %","   .00 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %","  5.36 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  1.42 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.08 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-08-18","  1.67 %","   .00 %","","","   .00 %"," 13.33 %","   .00 %","   .00 %","  5.08 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 20.00 %","   .00 %","  1.40 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.56 %"
"2020-08-19","  1.64 %","   .00 %","","   .00 %","","   .00 %","   .00 %","","  1.61 %","","   .00 %","","   .00 %","   .00 %","   .00 %",""," 16.67 %","   .00 %","  1.84 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.92 %","  5.56 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  5.26 %"
"2020-08-20","  1.61 %","   .00 %","","","   .00 %","","   .00 %"," 11.11 %","  1.59 %","   .00 %","   .00 %","","   .00 %","   .00 %"," 14.29 %","","   .00 %","","  1.36 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.89 %","   .00 %","","","  5.41 %","   .00 %","","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %"
"2020-08-21","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  1.56 %","   .00 %","  1.56 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  1.34 %","   .00 %"," 11.11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.63 %","","","   .00 %","   .00 %","  8.33 %","   .00 %","  9.09 %","   .00 %"," 40.00 %","  5.00 %"
"2020-08-22","  1.59 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"," ##.## %","  1.32 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.85 %","   .00 %","","","  2.56 %","   .00 %","   .00 %","   .00 %","  8.33 %","   .00 %"," 14.29 %","  4.76 %"
"2020-08-23","   .00 %","   .00 %","","","   .00 %","  5.88 %","  1.54 %","   .00 %","  1.54 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  1.30 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.82 %","  2.56 %","","","  2.50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.50 %","   .00 %"
"2020-08-24","  1.56 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  9.09 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  1.29 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.36 %","   .00 %","","","  2.44 %"," 25.00 %","   .00 %","   .00 %","  7.69 %","   .00 %","   .00 %","  4.55 %"
"2020-08-25","  1.54 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.50 %","","   .00 %","   .00 %","  1.27 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.44 %","   .00 %","  5.08 %","   .00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.35 %"
